Date,Ticker,HDFCBANK.NS,HDFCBANK.NS.1,HDFCBANK.NS.2,HDFCBANK.NS.3,HDFCBANK.NS.4,SentimentScore
1970-01-01 00:00:00.000000030,,778.3829288380895,778.3829288380895,778.3829288380895,778.3829288380895,778.3829288380895,0
1970-01-01 00:00:00.000000031,,783.0861997162851,783.0861997162851,783.0861997162851,783.0861997162851,783.0861997162851,0
1970-01-01 00:00:00.000000032,,789.2003138470542,789.2003138470542,789.2003138470542,789.2003138470542,789.2003138470542,0
1970-01-01 00:00:00.000000033,,786.9428187893894,786.9428187893894,786.9428187893894,786.9428187893894,786.9428187893894,0
1970-01-01 00:00:00.000000034,,781.2049053260296,781.2049053260296,781.2049053260296,781.2049053260296,781.2049053260296,0
1970-01-01 00:00:00.000000035,,780.7345762649051,780.7345762649051,780.7345762649051,780.7345762649051,780.7345762649051,0
1970-01-01 00:00:00.000000036,,771.3281605868509,771.3281605868509,771.3281605868509,771.3281605868509,771.3281605868509,0
1970-01-01 00:00:00.000000037,,770.8577957573494,770.8577957573494,770.8577957573494,770.8577957573494,770.8577957573494,0
1970-01-01 00:00:00.000000038,,758.6294632088872,758.6294632088872,758.6294632088872,758.6294632088872,758.6294632088872,0
1970-01-01 00:00:00.000000039,,760.934033661556,760.934033661556,760.934033661556,760.934033661556,760.934033661556,0
1970-01-01 00:00:00.000000040,,745.8837709506996,745.8837709506996,745.8837709506996,745.8837709506996,745.8837709506996,0
1970-01-01 00:00:00.000000041,,748.7526515532792,748.7526515532792,748.7526515532792,748.7526515532792,748.7526515532792,0
1970-01-01 00:00:00.000000042,,758.1591754660717,758.1591754660717,758.1591754660717,758.1591754660717,758.1591754660717,0
1970-01-01 00:00:00.000000043,,749.6933195652881,749.6933195652881,749.6933195652881,749.6933195652881,749.6933195652881,0
1970-01-01 00:00:00.000000044,,750.6339879733662,750.6339879733662,750.6339879733662,750.6339879733662,750.6339879733662,0
1970-01-01 00:00:00.000000045,,761.921667813631,761.921667813631,761.921667813631,761.921667813631,761.921667813631,0
1970-01-01 00:00:00.000000046,,761.9217462354013,761.9217462354013,761.9217462354013,761.9217462354013,761.9217462354013,0
1970-01-01 00:00:00.000000047,,766.6013600445043,766.6013600445043,766.6013600445043,766.6013600445043,766.6013600445043,0
1970-01-01 00:00:00.000000048,,757.4301100987259,757.4301100987259,757.4301100987259,757.4301100987259,757.4301100987259,0
1970-01-01 00:00:00.000000049,,746.8243524833551,746.8243524833551,746.8243524833551,746.8243524833551,746.8243524833551,0
1970-01-01 00:00:00.000000050,,738.5232026066013,738.5232026066013,738.5232026066013,738.5232026066013,738.5232026066013,0
1970-01-01 00:00:00.000000051,,742.1681895965124,742.1681895965124,742.1681895965124,742.1681895965124,742.1681895965124,0
1970-01-01 00:00:00.000000052,,723.8255956325588,723.8255956325588,723.8255956325588,723.8255956325588,723.8255956325588,0
1970-01-01 00:00:00.000000053,,732.5265870556958,732.5265870556958,732.5265870556958,732.5265870556958,732.5265870556958,0
1970-01-01 00:00:00.000000054,,737.4414253658022,737.4414253658022,737.4414253658022,737.4414253658022,737.4414253658022,0
1970-01-01 00:00:00.000000055,,739.3226824771314,739.3226824771314,739.3226824771314,739.3226824771314,739.3226824771314,0
1970-01-01 00:00:00.000000056,,744.9901015992465,744.9901015992465,744.9901015992465,744.9901015992465,744.9901015992465,0
1970-01-01 00:00:00.000000057,,737.3474300144667,737.3474300144667,737.3474300144667,737.3474300144667,737.3474300144667,0
1970-01-01 00:00:00.000000058,,733.7023968612838,733.7023968612838,733.7023968612838,733.7023968612838,733.7023968612838,0
1970-01-01 00:00:00.000000059,,734.7370471527703,734.7370471527703,734.7370471527703,734.7370471527703,734.7370471527703,0
1970-01-01 00:00:00.000000060,,736.3832111305732,736.3832111305732,736.3832111305732,736.3832111305732,736.3832111305732,0
1970-01-01 00:00:00.000000061,,744.990097067345,744.990097067345,744.990097067345,744.990097067345,744.990097067345,0
1970-01-01 00:00:00.000000062,,750.4458092618439,750.4458092618439,750.4458092618439,750.4458092618439,750.4458092618439,0
1970-01-01 00:00:00.000000063,,756.066206753236,756.066206753236,756.066206753236,756.066206753236,756.066206753236,0
1970-01-01 00:00:00.000000064,,761.2632133882062,761.2632133882062,761.2632133882062,761.2632133882062,761.2632133882062,0
1970-01-01 00:00:00.000000065,,775.3494323943526,775.3494323943526,775.3494323943526,775.3494323943526,775.3494323943526,0
1970-01-01 00:00:00.000000066,,782.2631841388156,782.2631841388156,782.2631841388156,782.2631841388156,782.2631841388156,0
1970-01-01 00:00:00.000000067,,780.2642743660277,780.2642743660277,780.2642743660277,780.2642743660277,780.2642743660277,0
1970-01-01 00:00:00.000000068,,784.4971637073063,784.4971637073063,784.4971637073063,784.4971637073063,784.4971637073063,0
1970-01-01 00:00:00.000000069,,794.0447304419262,794.0447304419262,794.0447304419262,794.0447304419262,794.0447304419262,0
1970-01-01 00:00:00.000000070,,808.9539131384394,808.9539131384394,808.9539131384394,808.9539131384394,808.9539131384394,0
1970-01-01 00:00:00.000000071,,785.4377470450944,785.4377470450944,785.4377470450944,785.4377470450944,785.4377470450944,0
1970-01-01 00:00:00.000000072,,783.0862028077712,783.0862028077712,783.0862028077712,783.0862028077712,783.0862028077712,0
1970-01-01 00:00:00.000000073,,786.2373220441306,786.2373220441306,786.2373220441306,786.2373220441306,786.2373220441306,0
1970-01-01 00:00:00.000000074,,784.96752627854,784.96752627854,784.96752627854,784.96752627854,784.96752627854,0
1970-01-01 00:00:00.000000075,,793.4333002876134,793.4333002876134,793.4333002876134,793.4333002876134,793.4333002876134,0
1970-01-01 00:00:00.000000076,,793.7624504950436,793.7624504950436,793.7624504950436,793.7624504950436,793.7624504950436,0
1970-01-01 00:00:00.000000077,,780.7346006896045,780.7346006896045,780.7346006896045,780.7346006896045,780.7346006896045,0
1970-01-01 00:00:00.000000078,,785.6729468368902,785.6729468368902,785.6729468368902,785.6729468368902,785.6729468368902,0
1970-01-01 00:00:00.000000079,,792.351508718763,792.351508718763,792.351508718763,792.351508718763,792.351508718763,0
1970-01-01 00:00:00.000000080,,794.2327862612793,794.2327862612793,794.2327862612793,794.2327862612793,794.2327862612793,0
1970-01-01 00:00:00.000000081,,792.4690695933574,792.4690695933574,792.4690695933574,792.4690695933574,792.4690695933574,0
1970-01-01 00:00:00.000000082,,793.4802952165305,793.4802952165305,793.4802952165305,793.4802952165305,793.4802952165305,0
1970-01-01 00:00:00.000000083,,770.8577667812418,770.8577667812418,770.8577667812418,770.8577667812418,770.8577667812418,0
1970-01-01 00:00:00.000000084,,768.9765610814786,768.9765610814786,768.9765610814786,768.9765610814786,768.9765610814786,0
1970-01-01 00:00:00.000000085,,775.9843305283202,775.9843305283202,775.9843305283202,775.9843305283202,775.9843305283202,0
1970-01-01 00:00:00.000000086,,773.4446068912501,773.4446068912501,773.4446068912501,773.4446068912501,773.4446068912501,0
1970-01-01 00:00:00.000000087,,783.1568212793908,783.1568212793908,783.1568212793908,783.1568212793908,783.1568212793908,0
1970-01-01 00:00:00.000000088,,774.6203553374617,774.6203553374617,774.6203553374617,774.6203553374617,774.6203553374617,0
1970-01-01 00:00:00.000000089,,786.3784637031315,786.3784637031315,786.3784637031315,786.3784637031315,786.3784637031315,0
1970-01-01 00:00:00.000000090,,804.5276692029475,804.5276692029475,804.5276692029475,804.5276692029475,804.5276692029475,0
1970-01-01 00:00:00.000000091,,794.0367352342563,794.0367352342563,794.0367352342563,794.0367352342563,794.0367352342563,0
1970-01-01 00:00:00.000000092,,793.074257337576,793.074257337576,793.074257337576,793.074257337576,793.074257337576,0
1970-01-01 00:00:00.000000093,,793.0742679505952,793.0742679505952,793.0742679505952,793.0742679505952,793.0742679505952,0
1970-01-01 00:00:00.000000094,,791.6305887120614,791.6305887120614,791.6305887120614,791.6305887120614,791.6305887120614,0
1970-01-01 00:00:00.000000095,,793.5555426648878,793.5555426648878,793.5555426648878,793.5555426648878,793.5555426648878,0
1970-01-01 00:00:00.000000096,,783.2330563386749,783.2330563386749,783.2330563386749,783.2330563386749,783.2330563386749,0
1970-01-01 00:00:00.000000097,,777.5303666107704,777.5303666107704,777.5303666107704,777.5303666107704,777.5303666107704,0
1970-01-01 00:00:00.000000098,,779.1184787990662,779.1184787990662,779.1184787990662,779.1184787990662,779.1184787990662,0
1970-01-01 00:00:00.000000099,,783.69019719039,783.69019719039,783.69019719039,783.69019719039,783.69019719039,0
1970-01-01 00:00:00.000000100,,786.1445002890696,786.1445002890696,786.1445002890696,786.1445002890696,786.1445002890696,0
1970-01-01 00:00:00.000000101,,784.3639498280878,784.3639498280878,784.3639498280878,784.3639498280878,784.3639498280878,0
1970-01-01 00:00:00.000000102,,779.5516019468231,779.5516019468231,779.5516019468231,779.5516019468231,779.5516019468231,0
1970-01-01 00:00:00.000000103,,775.9663483916953,775.9663483916953,775.9663483916953,775.9663483916953,775.9663483916953,0
1970-01-01 00:00:00.000000104,,776.9529238593666,776.9529238593666,776.9529238593666,776.9529238593666,776.9529238593666,0
1970-01-01 00:00:00.000000105,,773.6564629327828,773.6564629327828,773.6564629327828,773.6564629327828,773.6564629327828,0
1970-01-01 00:00:00.000000106,,771.6352348638964,771.6352348638964,771.6352348638964,771.6352348638964,771.6352348638964,0
1970-01-01 00:00:00.000000107,,771.5390392245838,771.5390392245838,771.5390392245838,771.5390392245838,771.5390392245838,0
1970-01-01 00:00:00.000000108,,777.626676650867,777.626676650867,777.626676650867,777.626676650867,777.626676650867,0
1970-01-01 00:00:00.000000109,,776.0144890695673,776.0144890695673,776.0144890695673,776.0144890695673,776.0144890695673,0
1970-01-01 00:00:00.000000110,,765.2108100640846,765.2108100640846,765.2108100640846,765.2108100640846,765.2108100640846,0
1970-01-01 00:00:00.000000111,,775.0039154865802,775.0039154865802,775.0039154865802,775.0039154865802,775.0039154865802,0
1970-01-01 00:00:00.000000112,,771.8999857563421,771.8999857563421,771.8999857563421,771.8999857563421,771.8999857563421,0
1970-01-01 00:00:00.000000113,,763.7912167570945,763.7912167570945,763.7912167570945,763.7912167570945,763.7912167570945,0
1970-01-01 00:00:00.000000114,,775.2686118319358,775.2686118319358,775.2686118319358,775.2686118319358,775.2686118319358,0
1970-01-01 00:00:00.000000115,,771.9721660772758,771.9721660772758,771.9721660772758,771.9721660772758,771.9721660772758,0
1970-01-01 00:00:00.000000116,,777.6747515735509,777.6747515735509,777.6747515735509,777.6747515735509,777.6747515735509,0
1970-01-01 00:00:00.000000117,,789.224416053301,789.224416053301,789.224416053301,789.224416053301,789.224416053301,0
1970-01-01 00:00:00.000000118,,788.045370386914,788.045370386914,788.045370386914,788.045370386914,788.045370386914,0
1970-01-01 00:00:00.000000119,,791.6305883616478,791.6305883616478,791.6305883616478,791.6305883616478,791.6305883616478,0
1970-01-01 00:00:00.000000120,,790.6440239901992,790.6440239901992,790.6440239901992,790.6440239901992,790.6440239901992,0
1970-01-01 00:00:00.000000121,,803.6614294741811,803.6614294741811,803.6614294741811,803.6614294741811,803.6614294741811,0
1970-01-01 00:00:00.000000122,,820.0234144832326,820.0234144832326,820.0234144832326,820.0234144832326,820.0234144832326,0
1970-01-01 00:00:00.000000123,,824.1139184711159,824.1139184711159,824.1139184711159,824.1139184711159,824.1139184711159,0
1970-01-01 00:00:00.000000124,,829.3833871325158,829.3833871325158,829.3833871325158,829.3833871325158,829.3833871325158,0
1970-01-01 00:00:00.000000125,,825.9185674480586,825.9185674480586,825.9185674480586,825.9185674480586,825.9185674480586,0
1970-01-01 00:00:00.000000126,,805.1050971825443,805.1050971825443,805.1050971825443,805.1050971825443,805.1050971825443,0
1970-01-01 00:00:00.000000127,,801.2552925132978,801.2552925132978,801.2552925132978,801.2552925132978,801.2552925132978,0
1970-01-01 00:00:00.000000128,,799.3303260190139,799.3303260190139,799.3303260190139,799.3303260190139,799.3303260190139,0
1970-01-01 00:00:00.000000129,,800.2927950524349,800.2927950524349,800.2927950524349,800.2927950524349,800.2927950524349,0
1970-01-01 00:00:00.000000130,,796.6113888781981,796.6113888781981,796.6113888781981,796.6113888781981,796.6113888781981,0
1970-01-01 00:00:00.000000131,,797.2609676654259,797.2609676654259,797.2609676654259,797.2609676654259,797.2609676654259,0
1970-01-01 00:00:00.000000132,,795.7691748092905,795.7691748092905,795.7691748092905,795.7691748092905,795.7691748092905,0
1970-01-01 00:00:00.000000133,,794.0367718906589,794.0367718906589,794.0367718906589,794.0367718906589,794.0367718906589,0
1970-01-01 00:00:00.000000134,,817.1359959336578,817.1359959336578,817.1359959336578,817.1359959336578,817.1359959336578,0
1970-01-01 00:00:00.000000135,,809.0031020365692,809.0031020365692,809.0031020365692,809.0031020365692,809.0031020365692,0
1970-01-01 00:00:00.000000136,,809.0272614839648,809.0272614839648,809.0272614839648,809.0272614839648,809.0272614839648,0
1970-01-01 00:00:00.000000137,,808.4737739864613,808.4737739864613,808.4737739864613,808.4737739864613,808.4737739864613,0
1970-01-01 00:00:00.000000138,,807.7519080759067,807.7519080759067,807.7519080759067,807.7519080759067,807.7519080759067,0
1970-01-01 00:00:00.000000139,,810.7115526279442,810.7115526279442,810.7115526279442,810.7115526279442,810.7115526279442,0
1970-01-01 00:00:00.000000140,,817.9059837974636,817.9059837974636,817.9059837974636,817.9059837974636,817.9059837974636,0
1970-01-01 00:00:00.000000141,,818.0503266737262,818.0503266737262,818.0503266737262,818.0503266737262,818.0503266737262,0
1970-01-01 00:00:00.000000142,,799.5709101134679,799.5709101134679,799.5709101134679,799.5709101134679,799.5709101134679,0
1970-01-01 00:00:00.000000143,,794.0608242275185,794.0608242275185,794.0608242275185,794.0608242275185,794.0608242275185,0
1970-01-01 00:00:00.000000144,,796.1782329320584,796.1782329320584,796.1782329320584,796.1782329320584,796.1782329320584,0
1970-01-01 00:00:00.000000145,,790.1868784496676,790.1868784496676,790.1868784496676,790.1868784496676,790.1868784496676,0
1970-01-01 00:00:00.000000146,,789.2243886384707,789.2243886384707,789.2243886384707,789.2243886384707,789.2243886384707,0
1970-01-01 00:00:00.000000147,,786.8904476408402,786.8904476408402,786.8904476408402,786.8904476408402,786.8904476408402,0
1970-01-01 00:00:00.000000148,,800.3408601011272,800.3408601011272,800.3408601011272,800.3408601011272,800.3408601011272,0
1970-01-01 00:00:00.000000149,,794.8548341333523,794.8548341333523,794.8548341333523,794.8548341333523,794.8548341333523,0
1970-01-01 00:00:00.000000150,,795.4804296993335,795.4804296993335,795.4804296993335,795.4804296993335,795.4804296993335,0
1970-01-01 00:00:00.000000151,,792.6170940874488,792.6170940874488,792.6170940874488,792.6170940874488,792.6170940874488,0
1970-01-01 00:00:00.000000152,,788.4544604153358,788.4544604153358,788.4544604153358,788.4544604153358,788.4544604153358,0
1970-01-01 00:00:00.000000153,,775.2685706725264,775.2685706725264,775.2685706725264,775.2685706725264,775.2685706725264,0
1970-01-01 00:00:00.000000154,,761.8421761726726,761.8421761726726,761.8421761726726,761.8421761726726,761.8421761726726,0
1970-01-01 00:00:00.000000155,,768.8200552862303,768.8200552862303,768.8200552862303,768.8200552862303,768.8200552862303,0
1970-01-01 00:00:00.000000156,,763.983694025645,763.983694025645,763.983694025645,763.983694025645,763.983694025645,0
1970-01-01 00:00:00.000000157,,770.2156363622539,770.2156363622539,770.2156363622539,770.2156363622539,770.2156363622539,0
1970-01-01 00:00:00.000000158,,768.2185194845936,768.2185194845936,768.2185194845936,768.2185194845936,768.2185194845936,0
1970-01-01 00:00:00.000000159,,760.3503539585181,760.3503539585181,760.3503539585181,760.3503539585181,760.3503539585181,0
1970-01-01 00:00:00.000000160,,766.7507701687617,766.7507701687617,766.7507701687617,766.7507701687617,766.7507701687617,0
1970-01-01 00:00:00.000000161,,757.7276421346384,757.7276421346384,757.7276421346384,757.7276421346384,757.7276421346384,0
1970-01-01 00:00:00.000000162,,751.4475190886943,751.4475190886943,751.4475190886943,751.4475190886943,751.4475190886943,0
1970-01-01 00:00:00.000000163,,765.0182802438285,765.0182802438285,765.0182802438285,765.0182802438285,765.0182802438285,0
1970-01-01 00:00:00.000000164,,771.8758381565142,771.8758381565142,771.8758381565142,771.8758381565142,771.8758381565142,0
1970-01-01 00:00:00.000000165,,759.8691220476337,759.8691220476337,759.8691220476337,759.8691220476337,759.8691220476337,0
1970-01-01 00:00:00.000000166,,756.0191999700463,756.0191999700463,756.0191999700463,756.0191999700463,756.0191999700463,0
1970-01-01 00:00:00.000000167,,765.1626819614512,765.1626819614512,765.1626819614512,765.1626819614512,765.1626819614512,0
1970-01-01 00:00:00.000000168,,764.3927214330718,764.3927214330718,764.3927214330718,764.3927214330718,764.3927214330718,0
1970-01-01 00:00:00.000000169,,758.8103888931225,758.8103888931225,758.8103888931225,758.8103888931225,758.8103888931225,0
1970-01-01 00:00:00.000000170,,767.8094749404047,767.8094749404047,767.8094749404047,767.8094749404047,767.8094749404047,0
1970-01-01 00:00:00.000000171,,773.9692735210638,773.9692735210638,773.9692735210638,773.9692735210638,773.9692735210638,0
1970-01-01 00:00:00.000000172,,783.8827287984687,783.8827287984687,783.8827287984687,783.8827287984687,783.8827287984687,0
1970-01-01 00:00:00.000000173,,789.2244198789141,789.2244198789141,789.2244198789141,789.2244198789141,789.2244198789141,0
1970-01-01 00:00:00.000000174,,785.0377155149517,785.0377155149517,785.0377155149517,785.0377155149517,785.0377155149517,0
1970-01-01 00:00:00.000000175,,791.2696497981185,791.2696497981185,791.2696497981185,791.2696497981185,791.2696497981185,0
1970-01-01 00:00:00.000000176,,794.0367192348286,794.0367192348286,794.0367192348286,794.0367192348286,794.0367192348286,0
1970-01-01 00:00:00.000000177,,795.8413607802759,795.8413607802759,795.8413607802759,795.8413607802759,795.8413607802759,0
1970-01-01 00:00:00.000000178,,769.4938238056243,769.4938238056243,769.4938238056243,769.4938238056243,769.4938238056243,0
1970-01-01 00:00:00.000000179,,747.3570313672025,747.3570313672025,747.3570313672025,747.3570313672025,747.3570313672025,0
1970-01-01 00:00:00.000000180,,750.2444576775175,750.2444576775175,750.2444576775175,750.2444576775175,750.2444576775175,0
1970-01-01 00:00:00.000000181,,733.8824301432504,733.8824301432504,733.8824301432504,733.8824301432504,733.8824301432504,0
1970-01-01 00:00:00.000000182,,733.8824658163039,733.8824658163039,733.8824658163039,733.8824658163039,733.8824658163039,0
1970-01-01 00:00:00.000000183,,732.9199644546211,732.9199644546211,732.9199644546211,732.9199644546211,732.9199644546211,0
1970-01-01 00:00:00.000000184,,738.2135737833627,738.2135737833627,738.2135737833627,738.2135737833627,738.2135737833627,0
1970-01-01 00:00:00.000000185,,733.2568002588707,733.2568002588707,733.2568002588707,733.2568002588707,733.2568002588707,0
1970-01-01 00:00:00.000000186,,734.8448928382883,734.8448928382883,734.8448928382883,734.8448928382883,734.8448928382883,0
1970-01-01 00:00:00.000000187,,719.4454108970147,719.4454108970147,719.4454108970147,719.4454108970147,719.4454108970147,0
1970-01-01 00:00:00.000000188,,738.718884517573,738.718884517573,738.718884517573,738.718884517573,738.718884517573,0
1970-01-01 00:00:00.000000189,,743.0259297849643,743.0259297849643,743.0259297849643,743.0259297849643,743.0259297849643,0
1970-01-01 00:00:00.000000190,,735.3261348413025,735.3261348413025,735.3261348413025,735.3261348413025,735.3261348413025,0
1970-01-01 00:00:00.000000191,,731.7409690862019,731.7409690862019,731.7409690862019,731.7409690862019,731.7409690862019,0
1970-01-01 00:00:00.000000192,,736.3367206089364,736.3367206089364,736.3367206089364,736.3367206089364,736.3367206089364,0
1970-01-01 00:00:00.000000193,,739.224152467014,739.224152467014,739.224152467014,739.224152467014,739.224152467014,0
1970-01-01 00:00:00.000000194,,741.1009712846432,741.1009712846432,741.1009712846432,741.1009712846432,741.1009712846432,0
1970-01-01 00:00:00.000000195,,737.0104874848001,737.0104874848001,737.0104874848001,737.0104874848001,737.0104874848001,0
1970-01-01 00:00:00.000000196,,748.6803895149582,748.6803895149582,748.6803895149582,748.6803895149582,748.6803895149582,0
1970-01-01 00:00:00.000000197,,741.6784110977611,741.6784110977611,741.6784110977611,741.6784110977611,741.6784110977611,0
1970-01-01 00:00:00.000000198,,724.4502672992404,724.4502672992404,724.4502672992404,724.4502672992404,724.4502672992404,0
1970-01-01 00:00:00.000000199,,724.2577350875503,724.2577350875503,724.2577350875503,724.2577350875503,724.2577350875503,0
1970-01-01 00:00:00.000000200,,733.1605779569741,733.1605779569741,733.1605779569741,733.1605779569741,733.1605779569741,0
1970-01-01 00:00:00.000000201,,731.9575404540934,731.9575404540934,731.9575404540934,731.9575404540934,731.9575404540934,0
1970-01-01 00:00:00.000000202,,717.6407690521316,717.6407690521316,717.6407690521316,717.6407690521316,717.6407690521316,0
1970-01-01 00:00:00.000000203,,707.1739744959755,707.1739744959755,707.1739744959755,707.1739744959755,707.1739744959755,0
1970-01-01 00:00:00.000000204,,704.166253227556,704.166253227556,704.166253227556,704.166253227556,704.166253227556,0
1970-01-01 00:00:00.000000205,,723.7765487428039,723.7765487428039,723.7765487428039,723.7765487428039,723.7765487428039,0
1970-01-01 00:00:00.000000206,,703.6850176242377,703.6850176242377,703.6850176242377,703.6850176242377,703.6850176242377,0
1970-01-01 00:00:00.000000207,,714.6330252706006,714.6330252706006,714.6330252706006,714.6330252706006,714.6330252706006,0
1970-01-01 00:00:00.000000208,,716.0767402064027,716.0767402064027,716.0767402064027,716.0767402064027,716.0767402064027,0
1970-01-01 00:00:00.000000209,,720.8890932605752,720.8890932605752,720.8890932605752,720.8890932605752,720.8890932605752,0
1970-01-01 00:00:00.000000210,,718.9641523260211,718.9641523260211,718.9641523260211,718.9641523260211,718.9641523260211,0
1970-01-01 00:00:00.000000211,,714.1277280007819,714.1277280007819,714.1277280007819,714.1277280007819,714.1277280007819,0
1970-01-01 00:00:00.000000212,,715.1142820989701,715.1142820989701,715.1142820989701,715.1142820989701,715.1142820989701,0
1970-01-01 00:00:00.000000213,,712.2749639148036,712.2749639148036,712.2749639148036,712.2749639148036,712.2749639148036,0
1970-01-01 00:00:00.000000214,,718.0498302517283,718.0498302517283,718.0498302517283,718.0498302517283,718.0498302517283,0
1970-01-01 00:00:00.000000215,,723.824661355601,723.824661355601,723.824661355601,723.824661355601,723.824661355601,0
1970-01-01 00:00:00.000000216,,726.5195277179007,726.5195277179007,726.5195277179007,726.5195277179007,726.5195277179007,0
1970-01-01 00:00:00.000000217,,717.0392198432753,717.0392198432753,717.0392198432753,717.0392198432753,717.0392198432753,0
1970-01-01 00:00:00.000000218,,728.1075944167509,728.1075944167509,728.1075944167509,728.1075944167509,728.1075944167509,0
1970-01-01 00:00:00.000000219,,730.9950657199016,730.9950657199016,730.9950657199016,730.9950657199016,730.9950657199016,0
1970-01-01 00:00:00.000000220,,731.4762860539383,731.4762860539383,731.4762860539383,731.4762860539383,731.4762860539383,0
1970-01-01 00:00:00.000000221,,725.942104788048,725.942104788048,725.942104788048,725.942104788048,725.942104788048,0
1970-01-01 00:00:00.000000222,,732.0537277562146,732.0537277562146,732.0537277562146,732.0537277562146,732.0537277562146,0
1970-01-01 00:00:00.000000223,,738.7910271230152,738.7910271230152,738.7910271230152,738.7910271230152,738.7910271230152,0
1970-01-01 00:00:00.000000224,,738.165421357158,738.165421357158,738.165421357158,738.165421357158,738.165421357158,0
1970-01-01 00:00:00.000000225,,755.1289575651123,755.1289575651123,755.1289575651123,755.1289575651123,755.1289575651123,0
1970-01-01 00:00:00.000000226,,749.7150488349829,749.7150488349829,749.7150488349829,749.7150488349829,749.7150488349829,0
1970-01-01 00:00:00.000000227,,764.2002292895172,764.2002292895172,764.2002292895172,764.2002292895172,764.2002292895172,0
1970-01-01 00:00:00.000000228,,787.5400726617975,787.5400726617975,787.5400726617975,787.5400726617975,787.5400726617975,0
1970-01-01 00:00:00.000000229,,788.4784930090145,788.4784930090145,788.4784930090145,788.4784930090145,788.4784930090145,0
1970-01-01 00:00:00.000000230,,782.0058362705728,782.0058362705728,782.0058362705728,782.0058362705728,782.0058362705728,0
1970-01-01 00:00:00.000000231,,784.6286381151427,784.6286381151427,784.6286381151427,784.6286381151427,784.6286381151427,0
