Ticker,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,Date,sentiment_compound,sentiment_positive,sentiment_negative,sentiment_strength,positive_ratio,negative_ratio
,920.8559820278334,920.8559820278334,920.8559820278334,920.8559820278334,920.8559820278334,2023-12-01,0,0,0,0,0,0
,948.1584573156928,948.1584573156928,948.1584573156928,948.1584573156928,948.1584573156928,2023-12-04,0,0,0,0,0,0
,986.3327183845934,986.3327183845934,986.3327183845934,986.3327183845934,986.3327183845934,2023-12-05,0,0,0,0,0,0
,997.6472527517988,997.6472527517988,997.6472527517988,997.6472527517988,997.6472527517988,2023-12-06,0,0,0,0,0,0
,980.2818725979604,980.2818725979604,980.2818725979604,980.2818725979604,980.2818725979604,2023-12-07,0,0,0,0,0,0
,978.4617345457,978.4617345457,978.4617345457,978.4617345457,978.4617345457,2023-12-08,0,0,0,0,0,0
,990.8585350218602,990.8585350218602,990.8585350218602,990.8585350218602,990.8585350218602,2023-12-11,0,0,0,0,0,0
,1000.6972715159468,1000.6972715159468,1000.6972715159468,1000.6972715159468,1000.6972715159468,2023-12-12,0,0,0,0,0,0
,998.43433885667,998.43433885667,998.43433885667,998.43433885667,998.43433885667,2023-12-13,0,0,0,0,0,0
,1005.7642308631628,1005.7642308631628,1005.7642308631628,1005.7642308631628,1005.7642308631628,2023-12-14,0,0,0,0,0,0
,1026.819189814977,1026.819189814977,1026.819189814977,1026.819189814977,1026.819189814977,2023-12-15,0,0,0,0,0,0
,1013.3400340079712,1013.3400340079712,1013.3400340079712,1013.3400340079712,1013.3400340079712,2023-12-18,0,0,0,0,0,0
,1008.9618258446332,1008.9618258446332,1008.9618258446332,1008.9618258446332,1008.9618258446332,2023-12-19,0,0,0,0,0,0
,1005.5181978922636,1005.5181978922636,1005.5181978922636,1005.5181978922636,1005.5181978922636,2023-12-20,0,0,0,0,0,0
,980.4786481484716,980.4786481484716,980.4786481484716,980.4786481484716,980.4786481484716,2023-12-21,0,0,0,0,0,0
,986.775479446596,986.775479446596,986.775479446596,986.775479446596,986.775479446596,2023-12-22,0,0,0,0,0,0
,978.8552753930608,978.8552753930608,978.8552753930608,978.8552753930608,978.8552753930608,2023-12-26,0,0,0,0,0,0
,981.856149768816,981.856149768816,981.856149768816,981.856149768816,981.856149768816,2023-12-27,0,0,0,0,0,0
,991.7440268494004,991.7440268494004,991.7440268494004,991.7440268494004,991.7440268494004,2023-12-28,0,0,0,0,0,0
,987.8577595641297,987.8577595641297,987.8577595641297,987.8577595641297,987.8577595641297,2023-12-29,0,0,0,0,0,0
,975.5592756483812,975.5592756483812,975.5592756483812,975.5592756483812,975.5592756483812,2024-01-01,0,0,0,0,0,0
,980.9213672695224,980.9213672695224,980.9213672695224,980.9213672695224,980.9213672695224,2024-01-02,0,0,0,0,0,0
,968.8198393775264,968.8198393775264,968.8198393775264,968.8198393775264,968.8198393775264,2024-01-03,0,0,0,0,0,0
,970.492380871986,970.492380871986,970.492380871986,970.492380871986,970.492380871986,2024-01-04,0,0,0,0,0,0
,972.0665334175308,972.0665334175308,972.0665334175308,972.0665334175308,972.0665334175308,2024-01-05,0,0,0,0,0,0
,977.9697448357546,977.9697448357546,977.9697448357546,977.9697448357546,977.9697448357546,2024-01-08,0,0,0,0,0,0
,970.3447595485834,970.3447595485834,970.3447595485834,970.3447595485834,970.3447595485834,2024-01-09,0,0,0,0,0,0
,958.5874760008376,958.5874760008376,958.5874760008376,958.5874760008376,958.5874760008376,2024-01-10,0,0,0,0,0,0
,979.2488085023232,979.2488085023232,979.2488085023232,979.2488085023232,979.2488085023232,2024-01-11,0,0,0,0,0,0
,978.7568819517846,978.7568819517846,978.7568819517846,978.7568819517846,978.7568819517846,2024-01-12,0,0,0,0,0,0
,987.3165782754368,987.3165782754368,987.3165782754368,987.3165782754368,987.3165782754368,2024-01-15,0,0,0,0,0,0
,989.8746620709588,989.8746620709588,989.8746620709588,989.8746620709588,989.8746620709588,2024-01-16,0,0,0,0,0,0
,971.9682016234104,971.9682016234104,971.9682016234104,971.9682016234104,971.9682016234104,2024-01-17,0,0,0,0,0,0
,958.2431259931632,958.2431259931632,958.2431259931632,958.2431259931632,958.2431259931632,2024-01-18,0,0,0,0,0,0
,975.3133165907816,975.3133165907816,975.3133165907816,975.3133165907816,975.3133165907816,2024-01-19,0,0,0,0,0,0
,1042.0199023424595,1042.0199023424595,1042.0199023424595,1042.0199023424595,1042.0199023424595,2024-01-23,0,0,0,0,0,0
,1012.8480364224022,1012.8480364224022,1012.8480364224022,1012.8480364224022,1012.8480364224022,2024-01-24,0,0,0,0,0,0
,982.2988759526588,982.2988759526588,982.2988759526588,982.2988759526588,982.2988759526588,2024-01-25,0,0,0,0,0,0
,1003.5505249659846,1003.5505249659846,1003.5505249659846,1003.5505249659846,1003.5505249659846,2024-01-29,0,0,0,0,0,0
,998.5819848189448,998.5819848189448,998.5819848189448,998.5819848189448,998.5819848189448,2024-01-30,0,0,0,0,0,0
,1000.4020967435956,1000.4020967435956,1000.4020967435956,1000.4020967435956,1000.4020967435956,2024-01-31,0,0,0,0,0,0
,1017.275441993952,1017.275441993952,1017.275441993952,1017.275441993952,1017.275441993952,2024-02-01,0,0,0,0,0,0
,1020.3746743205556,1020.3746743205556,1020.3746743205556,1020.3746743205556,1020.3746743205556,2024-02-02,0,0,0,0,0,0
,1006.0102065272256,1006.0102065272256,1006.0102065272256,1006.0102065272256,1006.0102065272256,2024-02-05,0,0,0,0,0,0
,1007.0432159063024,1007.0432159063024,1007.0432159063024,1007.0432159063024,1007.0432159063024,2024-02-06,0,0,0,0,0,0
,1011.421527056998,1011.421527056998,1011.421527056998,1011.421527056998,1011.421527056998,2024-02-07,0,0,0,0,0,0
,1007.5844138284668,1007.5844138284668,1007.5844138284668,1007.5844138284668,1007.5844138284668,2024-02-08,0,0,0,0,0,0
,972.9028503266528,972.9028503266528,972.9028503266528,972.9028503266528,972.9028503266528,2024-02-09,0,0,0,0,0,0
,994.1053827736114,994.1053827736114,994.1053827736114,994.1053827736114,994.1053827736114,2024-02-12,0,0,0,0,0,0
,989.7762629977263,989.7762629977263,989.7762629977263,989.7762629977263,989.7762629977263,2024-02-13,0,0,0,0,0,0
,993.2690157159768,993.2690157159768,993.2690157159768,993.2690157159768,993.2690157159768,2024-02-14,0,0,0,0,0,0
,1006.3545426117516,1006.3545426117516,1006.3545426117516,1006.3545426117516,1006.3545426117516,2024-02-15,0,0,0,0,0,0
,1006.6989262673612,1006.6989262673612,1006.6989262673612,1006.6989262673612,1006.6989262673612,2024-02-16,0,0,0,0,0,0
,1006.8464465307476,1006.8464465307476,1006.8464465307476,1006.8464465307476,1006.8464465307476,2024-02-19,0,0,0,0,0,0
,1024.2611392299666,1024.2611392299666,1024.2611392299666,1024.2611392299666,1024.2611392299666,2024-02-20,0,0,0,0,0,0
,1039.7571099701715,1039.7571099701715,1039.7571099701715,1039.7571099701715,1039.7571099701715,2024-02-21,0,0,0,0,0,0
,1038.969987954932,1038.969987954932,1038.969987954932,1038.969987954932,1038.969987954932,2024-02-22,0,0,0,0,0,0
,1052.7440951810236,1052.7440951810236,1052.7440951810236,1052.7440951810236,1052.7440951810236,2024-02-23,0,0,0,0,0,0
,1036.116738219057,1036.116738219057,1036.116738219057,1036.116738219057,1036.116738219057,2024-02-26,0,0,0,0,0,0
,1033.8044994690945,1033.8044994690945,1033.8044994690945,1033.8044994690945,1033.8044994690945,2024-02-27,0,0,0,0,0,0
,1045.8569952406344,1045.8569952406344,1045.8569952406344,1045.8569952406344,1045.8569952406344,2024-02-28,0,0,0,0,0,0
,1026.22885861961,1026.22885861961,1026.22885861961,1026.22885861961,1026.22885861961,2024-02-29,0,0,0,0,0,0
,1037.986009477885,1037.986009477885,1037.986009477885,1037.986009477885,1037.986009477885,2024-03-01,0,0,0,0,0,0
,1063.5667080999103,1063.5667080999103,1063.5667080999103,1063.5667080999103,1063.5667080999103,2024-03-04,0,0,0,0,0,0
,1068.682790650156,1068.682790650156,1068.682790650156,1068.682790650156,1068.682790650156,2024-03-05,0,0,0,0,0,0
,1062.878109231162,1062.878109231162,1062.878109231162,1062.878109231162,1062.878109231162,2024-03-06,0,0,0,0,0,0
,1077.2917746056637,1077.2917746056637,1077.2917746056637,1077.2917746056637,1077.2917746056637,2024-03-07,0,0,0,0,0,0
,1070.4046589090813,1070.4046589090813,1070.4046589090813,1070.4046589090813,1070.4046589090813,2024-03-11,0,0,0,0,0,0
,1059.6804892440682,1059.6804892440682,1059.6804892440682,1059.6804892440682,1059.6804892440682,2024-03-12,0,0,0,0,0,0
,1059.77885170946,1059.77885170946,1059.77885170946,1059.77885170946,1059.77885170946,2024-03-13,0,0,0,0,0,0
,1062.5828370894135,1062.5828370894135,1062.5828370894135,1062.5828370894135,1062.5828370894135,2024-03-14,0,0,0,0,0,0
,1054.711808860948,1054.711808860948,1054.711808860948,1054.711808860948,1054.711808860948,2024-03-15,0,0,0,0,0,0
,1057.7127049329831,1057.7127049329831,1057.7127049329831,1057.7127049329831,1057.7127049329831,2024-03-18,0,0,0,0,0,0
,1061.0578145795118,1061.0578145795118,1061.0578145795118,1061.0578145795118,1061.0578145795118,2024-03-19,0,0,0,0,0,0
,1062.582825466805,1062.582825466805,1062.582825466805,1062.582825466805,1062.582825466805,2024-03-20,0,0,0,0,0,0
,1074.3893386064217,1074.3893386064217,1074.3893386064217,1074.3893386064217,1074.3893386064217,2024-03-21,0,0,0,0,0,0
,1063.7143347625467,1063.7143347625467,1063.7143347625467,1063.7143347625467,1063.7143347625467,2024-03-22,0,0,0,0,0,0
,1063.5667354159368,1063.5667354159368,1063.5667354159368,1063.5667354159368,1063.5667354159368,2024-03-26,0,0,0,0,0,0
,1066.223219242338,1066.223219242338,1066.223219242338,1066.223219242338,1066.223219242338,2024-03-27,0,0,0,0,0,0
,1067.5022626495677,1067.5022626495677,1067.5022626495677,1067.5022626495677,1067.5022626495677,2024-03-28,0,0,0,0,0,0
,1078.3740966909645,1078.3740966909645,1078.3740966909645,1078.3740966909645,1078.3740966909645,2024-04-01,0,0,0,0,0,0
,1076.7997448394613,1076.7997448394613,1076.7997448394613,1076.7997448394613,1076.7997448394613,2024-04-02,0,0,0,0,0,0
,1057.663530257279,1057.663530257279,1057.663530257279,1057.663530257279,1057.663530257279,2024-04-03,0,0,0,0,0,0
,1067.2562910312008,1067.2562910312008,1067.2562910312008,1067.2562910312008,1067.2562910312008,2024-04-04,0,0,0,0,0,0
,1052.7441775200211,1052.7441775200211,1052.7441775200211,1052.7441775200211,1052.7441775200211,2024-04-05,0,0,0,0,0,0
,1060.959423288553,1060.959423288553,1060.959423288553,1060.959423288553,1060.959423288553,2024-04-08,0,0,0,0,0,0
,1074.3401972621416,1074.3401972621416,1074.3401972621416,1074.3401972621416,1074.3401972621416,2024-04-09,0,0,0,0,0,0
,1093.0337202336968,1093.0337202336968,1093.0337202336968,1093.0337202336968,1093.0337202336968,2024-04-10,0,0,0,0,0,0
,1085.703967727192,1085.703967727192,1085.703967727192,1085.703967727192,1085.703967727192,2024-04-12,0,0,0,0,0,0
,1082.4570746408117,1082.4570746408117,1082.4570746408117,1082.4570746408117,1082.4570746408117,2024-04-15,0,0,0,0,0,0
,1053.2852301148173,1053.2852301148173,1053.2852301148173,1053.2852301148173,1053.2852301148173,2024-04-16,0,0,0,0,0,0
,1056.679603148002,1056.679603148002,1056.679603148002,1056.679603148002,1056.679603148002,2024-04-18,0,0,0,0,0,0
,1035.9690203029174,1035.9690203029174,1035.9690203029174,1035.9690203029174,1035.9690203029174,2024-04-19,0,0,0,0,0,0
,1061.4022313877736,1061.4022313877736,1061.4022313877736,1061.4022313877736,1061.4022313877736,2024-04-22,0,0,0,0,0,0
,1082.2603648639931,1082.2603648639931,1082.2603648639931,1082.2603648639931,1082.2603648639931,2024-04-23,0,0,0,0,0,0
,1074.635315511828,1074.635315511828,1074.635315511828,1074.635315511828,1074.635315511828,2024-04-24,0,0,0,0,0,0
,1072.4215900322672,1072.4215900322672,1072.4215900322672,1072.4215900322672,1072.4215900322672,2024-04-25,0,0,0,0,0,0
,1094.2144193811591,1094.2144193811591,1094.2144193811591,1094.2144193811591,1094.2144193811591,2024-04-26,0,0,0,0,0,0
,1090.1313056288498,1090.1313056288498,1090.1313056288498,1090.1313056288498,1090.1313056288498,2024-04-29,0,0,0,0,0,0
,1141.2434493596547,1141.2434493596547,1141.2434493596547,1141.2434493596547,1141.2434493596547,2024-04-30,0,0,0,0,0,0
,1124.5668940413143,1124.5668940413143,1124.5668940413143,1124.5668940413143,1124.5668940413143,2024-05-02,0,0,0,0,0,0
,1122.8942974020772,1122.8942974020772,1122.8942974020772,1122.8942974020772,1122.8942974020772,2024-05-03,0,0,0,0,0,0
,1123.1403237344898,1123.1403237344898,1123.1403237344898,1123.1403237344898,1123.1403237344898,2024-05-06,0,0,0,0,0,0
,1129.4369636309043,1129.4369636309043,1129.4369636309043,1129.4369636309043,1129.4369636309043,2024-05-07,0,0,0,0,0,0
,1108.3822015675178,1108.3822015675178,1108.3822015675178,1108.3822015675178,1108.3822015675178,2024-05-08,0,0,0,0,0,0
,1102.4790338657724,1102.4790338657724,1102.4790338657724,1102.4790338657724,1102.4790338657724,2024-05-09,0,0,0,0,0,0
,1099.9700317150034,1099.9700317150034,1099.9700317150034,1099.9700317150034,1099.9700317150034,2024-05-10,0,0,0,0,0,0
,1094.4604418124766,1094.4604418124766,1094.4604418124766,1094.4604418124766,1094.4604418124766,2024-05-13,0,0,0,0,0,0
,1107.7427007496667,1107.7427007496667,1107.7427007496667,1107.7427007496667,1107.7427007496667,2024-05-14,0,0,0,0,0,0
,1104.003936981434,1104.003936981434,1104.003936981434,1104.003936981434,1104.003936981434,2024-05-15,0,0,0,0,0,0
,1114.7280745625576,1114.7280745625576,1114.7280745625576,1114.7280745625576,1114.7280745625576,2024-05-16,0,0,0,0,0,0
,1112.8096108108375,1112.8096108108375,1112.8096108108375,1112.8096108108375,1112.8096108108375,2024-05-17,0,0,0,0,0,0
,1104.1022778238569,1104.1022778238569,1104.1022778238569,1104.1022778238569,1104.1022778238569,2024-05-21,0,0,0,0,0,0
,1106.857133236162,1106.857133236162,1106.857133236162,1106.857133236162,1106.857133236162,2024-05-22,0,0,0,0,0,0
,1097.5596331640877,1097.5596331640877,1097.5596331640877,1097.5596331640877,1097.5596331640877,2024-05-23,0,0,0,0,0,0
,1111.7764420624585,1111.7764420624585,1111.7764420624585,1111.7764420624585,1111.7764420624585,2024-05-24,0,0,0,0,0,0
,1113.6459433951586,1113.6459433951586,1113.6459433951586,1113.6459433951586,1113.6459433951586,2024-05-27,0,0,0,0,0,0
,1114.23617798317,1114.23617798317,1114.23617798317,1114.23617798317,1114.23617798317,2024-05-28,0,0,0,0,0,0
,1097.067741329381,1097.067741329381,1097.067741329381,1097.067741329381,1097.067741329381,2024-05-29,0,0,0,0,0,0
,1079.308747806472,1079.308747806472,1079.308747806472,1079.308747806472,1079.308747806472,2024-05-30,0,0,0,0,0,0
,1099.970086377496,1099.970086377496,1099.970086377496,1099.970086377496,1099.970086377496,2024-05-31,0,0,0,0,0,0
,1151.1314549939386,1151.1314549939386,1151.1314549939386,1151.1314549939386,1151.1314549939386,2024-06-03,0,0,0,0,0,0
,1139.2266772303517,1139.2266772303517,1139.2266772303517,1139.2266772303517,1139.2266772303517,2024-06-04,0,0,0,0,0,0
,1067.5022525173526,1067.5022525173526,1067.5022525173526,1067.5022525173526,1067.5022525173526,2024-06-05,0,0,0,0,0,0
,1099.9699641517404,1099.9699641517404,1099.9699641517404,1099.9699641517404,1099.9699641517404,2024-06-06,0,0,0,0,0,0
,1092.4926581643756,1092.4926581643756,1092.4926581643756,1092.4926581643756,1092.4926581643756,2024-06-07,0,0,0,0,0,0
,1098.0022563128855,1098.0022563128855,1098.0022563128855,1098.0022563128855,1098.0022563128855,2024-06-10,0,0,0,0,0,0
,1101.691799247928,1101.691799247928,1101.691799247928,1101.691799247928,1101.691799247928,2024-06-11,0,0,0,0,0,0
,1102.9216850641683,1102.9216850641683,1102.9216850641683,1102.9216850641683,1102.9216850641683,2024-06-12,0,0,0,0,0,0
,1104.1023123749185,1104.1023123749185,1104.1023123749185,1104.1023123749185,1104.1023123749185,2024-06-13,0,0,0,0,0,0
,1096.0345294527124,1096.0345294527124,1096.0345294527124,1096.0345294527124,1096.0345294527124,2024-06-14,0,0,0,0,0,0
,1095.9853271941342,1095.9853271941342,1095.9853271941342,1095.9853271941342,1095.9853271941342,2024-06-18,0,0,0,0,0,0
,1109.75950368303,1109.75950368303,1109.75950368303,1109.75950368303,1109.75950368303,2024-06-19,0,0,0,0,0,0
,1135.4387582520144,1135.4387582520144,1135.4387582520144,1135.4387582520144,1135.4387582520144,2024-06-20,0,0,0,0,0,0
,1144.785601854706,1144.785601854706,1144.785601854706,1144.785601854706,1144.785601854706,2024-06-21,0,0,0,0,0,0
,1136.0290674652065,1136.0290674652065,1136.0290674652065,1136.0290674652065,1136.0290674652065,2024-06-24,0,0,0,0,0,0
,1151.3775003551193,1151.3775003551193,1151.3775003551193,1151.3775003551193,1151.3775003551193,2024-06-25,0,0,0,0,0,0
,1182.6154524579229,1182.6154524579229,1182.6154524579229,1182.6154524579229,1182.6154524579229,2024-06-26,0,0,0,0,0,0
,1208.5404862113423,1208.5404862113423,1208.5404862113423,1208.5404862113423,1208.5404862113423,2024-06-27,0,0,0,0,0,0
,1207.2121725758393,1207.2121725758393,1207.2121725758393,1207.2121725758393,1207.2121725758393,2024-06-28,0,0,0,0,0,0
,1180.25407382428,1180.25407382428,1180.25407382428,1180.25407382428,1180.25407382428,2024-07-01,0,0,0,0,0,0
,1197.37356592243,1197.37356592243,1197.37356592243,1197.37356592243,1197.37356592243,2024-07-02,0,0,0,0,0,0
,1177.54840489326,1177.54840489326,1177.54840489326,1177.54840489326,1177.54840489326,2024-07-03,0,0,0,0,0,0
,1209.179986290108,1209.179986290108,1209.179986290108,1209.179986290108,1209.179986290108,2024-07-04,0,0,0,0,0,0
,1205.2444756355717,1205.2444756355717,1205.2444756355717,1205.2444756355717,1205.2444756355717,2024-07-05,0,0,0,0,0,0
,1209.0816030717467,1209.0816030717467,1209.0816030717467,1209.0816030717467,1209.0816030717467,2024-07-08,0,0,0,0,0,0
,1215.0339475267522,1215.0339475267522,1215.0339475267522,1215.0339475267522,1215.0339475267522,2024-07-09,0,0,0,0,0,0
,1232.5470372074883,1232.5470372074883,1232.5470372074883,1232.5470372074883,1232.5470372074883,2024-07-10,0,0,0,0,0,0
,1226.2501602309792,1226.2501602309792,1226.2501602309792,1226.2501602309792,1226.2501602309792,2024-07-11,0,0,0,0,0,0
,1215.9687089511149,1215.9687089511149,1215.9687089511149,1215.9687089511149,1215.9687089511149,2024-07-12,0,0,0,0,0,0
,1213.213848187686,1213.213848187686,1213.213848187686,1213.213848187686,1213.213848187686,2024-07-15,0,0,0,0,0,0
,1210.1638079399554,1210.1638079399554,1210.1638079399554,1210.1638079399554,1210.1638079399554,2024-07-16,0,0,0,0,0,0
,1214.984806208363,1214.984806208363,1214.984806208363,1214.984806208363,1214.984806208363,2024-07-18,0,0,0,0,0,0
,1223.9381496090357,1223.9381496090357,1223.9381496090357,1223.9381496090357,1223.9381496090357,2024-07-19,0,0,0,0,0,0
,1220.002555200142,1220.002555200142,1220.002555200142,1220.002555200142,1220.002555200142,2024-07-22,0,0,0,0,0,0
,1221.1341050565184,1221.1341050565184,1221.1341050565184,1221.1341050565184,1221.1341050565184,2024-07-23,0,0,0,0,0,0
,1205.2444794873966,1205.2444794873966,1205.2444794873966,1205.2444794873966,1205.2444794873966,2024-07-24,0,0,0,0,0,0
,1186.0589540798987,1186.0589540798987,1186.0589540798987,1186.0589540798987,1186.0589540798987,2024-07-25,0,0,0,0,0,0
,1170.808877642708,1170.808877642708,1170.808877642708,1170.808877642708,1170.808877642708,2024-07-26,0,0,0,0,0,0
,1195.5532610278044,1195.5532610278044,1195.5532610278044,1195.5532610278044,1195.5532610278044,2024-07-29,0,0,0,0,0,0
,1193.437987733722,1193.437987733722,1193.437987733722,1193.437987733722,1193.437987733722,2024-07-30,0,0,0,0,0,0
,1199.341350948273,1199.341350948273,1199.341350948273,1199.341350948273,1199.341350948273,2024-07-31,0,0,0,0,0,0
,1192.946036063854,1192.946036063854,1192.946036063854,1192.946036063854,1192.946036063854,2024-08-01,0,0,0,0,0,0
,1177.69611282763,1177.69611282763,1177.69611282763,1177.69611282763,1177.69611282763,2024-08-02,0,0,0,0,0,0
,1162.937883324056,1162.937883324056,1162.937883324056,1162.937883324056,1162.937883324056,2024-08-05,0,0,0,0,0,0
,1156.050815815944,1156.050815815944,1156.050815815944,1156.050815815944,1156.050815815944,2024-08-06,0,0,0,0,0,0
,1159.9371674712932,1159.9371674712932,1159.9371674712932,1159.9371674712932,1159.9371674712932,2024-08-07,0,0,0,0,0,0
,1148.13068131111,1148.13068131111,1148.13068131111,1148.13068131111,1148.13068131111,2024-08-08,0,0,0,0,0,0
,1157.5758097480823,1157.5758097480823,1157.5758097480823,1157.5758097480823,1157.5758097480823,2024-08-09,0,0,0,0,0,0
,1162.0336803927066,1162.0336803927066,1162.0336803927066,1162.0336803927066,1162.0336803927066,2024-08-12,0,0,0,0,0,0
,1174.1402001247322,1174.1402001247322,1174.1402001247322,1174.1402001247322,1174.1402001247322,2024-08-13,0,0,0,0,0,0
,1158.0642597488902,1158.0642597488902,1158.0642597488902,1158.0642597488902,1158.0642597488902,2024-08-14,0,0,0,0,0,0
,1161.0412636212889,1161.0412636212889,1161.0412636212889,1161.0412636212889,1161.0412636212889,2024-08-16,0,0,0,0,0,0
,1181.8804727263328,1181.8804727263328,1181.8804727263328,1181.8804727263328,1181.8804727263328,2024-08-19,0,0,0,0,0,0
,1165.209144373693,1165.209144373693,1165.209144373693,1165.209144373693,1165.209144373693,2024-08-20,0,0,0,0,0,0
,1167.9876876109618,1167.9876876109618,1167.9876876109618,1167.9876876109618,1167.9876876109618,2024-08-21,0,0,0,0,0,0
,1172.9494391539793,1172.9494391539793,1172.9494391539793,1172.9494391539793,1172.9494391539793,2024-08-22,0,0,0,0,0,0
,1183.8651886303296,1183.8651886303296,1183.8651886303296,1183.8651886303296,1183.8651886303296,2024-08-23,0,0,0,0,0,0
,1196.3191076607095,1196.3191076607095,1196.3191076607095,1196.3191076607095,1196.3191076607095,2024-08-26,0,0,0,0,0,0
,1204.0098351320562,1204.0098351320562,1204.0098351320562,1204.0098351320562,1204.0098351320562,2024-08-27,0,0,0,0,0,0
,1213.2882407138438,1213.2882407138438,1213.2882407138438,1213.2882407138438,1213.2882407138438,2024-08-28,0,0,0,0,0,0
,1209.6164607584683,1209.6164607584683,1209.6164607584683,1209.6164607584683,1209.6164607584683,2024-08-29,0,0,0,0,0,0
,1220.5818867193016,1220.5818867193016,1220.5818867193016,1220.5818867193016,1220.5818867193016,2024-08-30,0,0,0,0,0,0
,1229.5129791826912,1229.5129791826912,1229.5129791826912,1229.5129791826912,1229.5129791826912,2024-09-02,0,0,0,0,0,0
,1217.8033299887798,1217.8033299887798,1217.8033299887798,1217.8033299887798,1217.8033299887798,2024-09-03,0,0,0,0,0,0
,1230.3565014424944,1230.3565014424944,1230.3565014424944,1230.3565014424944,1230.3565014424944,2024-09-04,0,0,0,0,0,0
,1228.5206798050983,1228.5206798050983,1228.5206798050983,1228.5206798050983,1228.5206798050983,2024-09-05,0,0,0,0,0,0
,1216.5628019074484,1216.5628019074484,1216.5628019074484,1216.5628019074484,1216.5628019074484,2024-09-06,0,0,0,0,0,0
,1193.6893937018356,1193.6893937018356,1193.6893937018356,1193.6893937018356,1193.6893937018356,2024-09-09,0,0,0,0,0,0
,1227.4786328440832,1227.4786328440832,1227.4786328440832,1227.4786328440832,1227.4786328440832,2024-09-10,0,0,0,0,0,0
,1222.0704612349368,1222.0704612349368,1222.0704612349368,1222.0704612349368,1222.0704612349368,2024-09-11,0,0,0,0,0,0
,1228.520699503871,1228.520699503871,1228.520699503871,1228.520699503871,1228.520699503871,2024-09-12,0,0,0,0,0,0
,1242.4133910945052,1242.4133910945052,1242.4133910945052,1242.4133910945052,1242.4133910945052,2024-09-13,0,0,0,0,0,0
,1241.4210578615323,1241.4210578615323,1241.4210578615323,1241.4210578615323,1241.4210578615323,2024-09-16,0,0,0,0,0,0
,1250.302517024621,1250.302517024621,1250.302517024621,1250.302517024621,1250.302517024621,2024-09-17,0,0,0,0,0,0
,1252.3368930345305,1252.3368930345305,1252.3368930345305,1252.3368930345305,1252.3368930345305,2024-09-18,0,0,0,0,0,0
,1278.4851014958492,1278.4851014958492,1278.4851014958492,1278.4851014958492,1278.4851014958492,2024-09-19,0,0,0,0,0,0
,1285.0841618950908,1285.0841618950908,1285.0841618950908,1285.0841618950908,1285.0841618950908,2024-09-20,0,0,0,0,0,0
,1320.80849505564,1320.80849505564,1320.80849505564,1320.80849505564,1320.80849505564,2024-09-23,0,0,0,0,0,0
,1310.8850653274296,1310.8850653274296,1310.8850653274296,1310.8850653274296,1310.8850653274296,2024-09-24,0,0,0,0,0,0
,1300.713587757985,1300.713587757985,1300.713587757985,1300.713587757985,1300.713587757985,2024-09-25,0,0,0,0,0,0
,1309.892782398436,1309.892782398436,1309.892782398436,1309.892782398436,1309.892782398436,2024-09-26,0,0,0,0,0,0
,1322.793216287465,1322.793216287465,1322.793216287465,1322.793216287465,1322.793216287465,2024-09-27,0,0,0,0,0,0
,1282.206413318136,1282.206413318136,1282.206413318136,1282.206413318136,1282.206413318136,2024-09-30,0,0,0,0,0,0
,1260.0772141126831,1260.0772141126831,1260.0772141126831,1260.0772141126831,1260.0772141126831,2024-10-01,0,0,0,0,0,0
,1244.001159291873,1244.001159291873,1244.001159291873,1244.001159291873,1244.001159291873,2024-10-03,0,0,0,0,0,0
,1237.5508987809962,1237.5508987809962,1237.5508987809962,1237.5508987809962,1237.5508987809962,2024-10-04,0,0,0,0,0,0
,1232.0434743858432,1232.0434743858432,1232.0434743858432,1232.0434743858432,1232.0434743858432,2024-10-07,0,0,0,0,0,0
,1231.4976811477177,1231.4976811477177,1231.4976811477177,1231.4976811477177,1231.4976811477177,2024-10-08,0,0,0,0,0,0
,1233.5319821121263,1233.5319821121263,1233.5319821121263,1233.5319821121263,1233.5319821121263,2024-10-09,0,0,0,0,0,0
,1237.2036303622588,1237.2036303622588,1237.2036303622588,1237.2036303622588,1237.2036303622588,2024-10-10,0,0,0,0,0,0
,1227.528300150437,1227.528300150437,1227.528300150437,1227.528300150437,1227.528300150437,2024-10-11,0,0,0,0,0,0
,1211.6507942721546,1211.6507942721546,1211.6507942721546,1211.6507942721546,1211.6507942721546,2024-10-14,0,0,0,0,0,0
,1229.4632721003522,1229.4632721003522,1229.4632721003522,1229.4632721003522,1229.4632721003522,2024-10-15,0,0,0,0,0,0
,1238.9402364127243,1238.9402364127243,1238.9402364127243,1238.9402364127243,1238.9402364127243,2024-10-16,0,0,0,0,0,0
,1239.8829828601924,1239.8829828601924,1239.8829828601924,1239.8829828601924,1239.8829828601924,2024-10-17,0,0,0,0,0,0
,1218.547563181441,1218.547563181441,1218.547563181441,1218.547563181441,1218.547563181441,2024-10-18,0,0,0,0,0,0
,1254.8177669815936,1254.8177669815936,1254.8177669815936,1254.8177669815936,1254.8177669815936,2024-10-21,0,0,0,0,0,0
,1256.9016668439735,1256.9016668439735,1256.9016668439735,1256.9016668439735,1256.9016668439735,2024-10-22,0,0,0,0,0,0
,1251.3445279562577,1251.3445279562577,1251.3445279562577,1251.3445279562577,1251.3445279562577,2024-10-23,0,0,0,0,0,0
