Ticker,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,Date,sentiment_compound,sentiment_positive,sentiment_negative,sentiment_strength,positive_ratio,negative_ratio
,1157.4332718147846,1157.4332718147846,1157.4332718147846,1157.4332718147846,1157.4332718147846,2023-11-08,0,0,0,0,0,0
,1159.344192861405,1159.344192861405,1159.344192861405,1159.344192861405,1159.344192861405,2023-11-09,0,0,0,0,0,0
,1144.3054653415224,1144.3054653415224,1144.3054653415224,1144.3054653415224,1144.3054653415224,2023-11-10,0,0,0,0,0,0
,1152.9166537769547,1152.9166537769547,1152.9166537769547,1152.9166537769547,1152.9166537769547,2023-11-13,0,0,0,0,0,0
,1161.4039352802763,1161.4039352802763,1161.4039352802763,1161.4039352802763,1161.4039352802763,2023-11-15,0,0,0,0,0,0
,1166.9131951067154,1166.9131951067154,1166.9131951067154,1166.9131951067154,1166.9131951067154,2023-11-16,0,0,0,0,0,0
,1167.8064883385834,1167.8064883385834,1167.8064883385834,1167.8064883385834,1167.8064883385834,2023-11-17,0,0,0,0,0,0
,1165.647592311094,1165.647592311094,1165.647592311094,1165.647592311094,1165.647592311094,2023-11-20,0,0,0,0,0,0
,1174.3083747965666,1174.3083747965666,1174.3083747965666,1174.3083747965666,1174.3083747965666,2023-11-21,0,0,0,0,0,0
,1178.7754188353035,1178.7754188353035,1178.7754188353035,1178.7754188353035,1178.7754188353035,2023-11-22,0,0,0,0,0,0
,1185.3268657327444,1185.3268657327444,1185.3268657327444,1185.3268657327444,1185.3268657327444,2023-11-23,0,0,0,0,0,0
,1187.0144298509326,1187.0144298509326,1187.0144298509326,1187.0144298509326,1187.0144298509326,2023-11-24,0,0,0,0,0,0
,1188.155889499075,1188.155889499075,1188.155889499075,1188.155889499075,1188.155889499075,2023-11-28,0,0,0,0,0,0
,1195.1540911072586,1195.1540911072586,1195.1540911072586,1195.1540911072586,1195.1540911072586,2023-11-29,0,0,0,0,0,0
,1188.5529645510346,1188.5529645510346,1188.5529645510346,1188.5529645510346,1188.5529645510346,2023-11-30,0,0,0,0,0,0
,1180.2643464861462,1180.2643464861462,1180.2643464861462,1180.2643464861462,1180.2643464861462,2023-12-01,0,0,0,0,0,0
,1215.9997806950958,1215.9997806950958,1215.9997806950958,1215.9997806950958,1215.9997806950958,2023-12-04,0,0,0,0,0,0
,1210.540207865299,1210.540207865299,1210.540207865299,1210.540207865299,1210.540207865299,2023-12-05,0,0,0,0,0,0
,1214.560584514323,1214.560584514323,1214.560584514323,1214.560584514323,1214.560584514323,2023-12-06,0,0,0,0,0,0
,1220.9631623446442,1220.9631623446442,1220.9631623446442,1220.9631623446442,1220.9631623446442,2023-12-07,0,0,0,0,0,0
,1222.874052744466,1222.874052744466,1222.874052744466,1222.874052744466,1222.874052744466,2023-12-08,0,0,0,0,0,0
,1218.9777608532804,1218.9777608532804,1218.9777608532804,1218.9777608532804,1218.9777608532804,2023-12-11,0,0,0,0,0,0
,1220.9631521449137,1220.9631521449137,1220.9631521449137,1220.9631521449137,1220.9631521449137,2023-12-12,0,0,0,0,0,0
,1202.102614795848,1202.102614795848,1202.102614795848,1202.102614795848,1202.102614795848,2023-12-13,0,0,0,0,0,0
,1217.9851619285064,1217.9851619285064,1217.9851619285064,1217.9851619285064,1217.9851619285064,2023-12-14,0,0,0,0,0,0
,1229.8970515295573,1229.8970515295573,1229.8970515295573,1229.8970515295573,1229.8970515295573,2023-12-15,0,0,0,0,0,0
,1238.6323699765337,1238.6323699765337,1238.6323699765337,1238.6323699765337,1238.6323699765337,2023-12-18,0,0,0,0,0,0
,1268.1140495332209,1268.1140495332209,1268.1140495332209,1268.1140495332209,1268.1140495332209,2023-12-19,0,0,0,0,0,0
,1276.080186427869,1276.080186427869,1276.080186427869,1276.080186427869,1276.080186427869,2023-12-20,0,0,0,0,0,0
,1254.2170195322976,1254.2170195322976,1254.2170195322976,1254.2170195322976,1254.2170195322976,2023-12-21,0,0,0,0,0,0
,1270.3972179591544,1270.3972179591544,1270.3972179591544,1270.3972179591544,1270.3972179591544,2023-12-22,0,0,0,0,0,0
,1274.5663382448713,1274.5663382448713,1274.5663382448713,1274.5663382448713,1274.5663382448713,2023-12-26,0,0,0,0,0,0
,1281.514887400953,1281.514887400953,1281.514887400953,1281.514887400953,1281.514887400953,2023-12-27,0,0,0,0,0,0
,1285.3862277761266,1285.3862277761266,1285.3862277761266,1285.3862277761266,1285.3862277761266,2023-12-28,0,0,0,0,0,0
,1295.9581362918193,1295.9581362918193,1295.9581362918193,1295.9581362918193,1295.9581362918193,2023-12-29,0,0,0,0,0,0
,1280.795398303561,1280.795398303561,1280.795398303561,1280.795398303561,1280.795398303561,2024-01-01,0,0,0,0,0,0
,1283.0039664322292,1283.0039664322292,1283.0039664322292,1283.0039664322292,1283.0039664322292,2024-01-02,0,0,0,0,0,0
,1295.412048372221,1295.412048372221,1295.412048372221,1295.412048372221,1295.412048372221,2024-01-03,0,0,0,0,0,0
,1284.4928354763,1284.4928354763,1284.4928354763,1284.4928354763,1284.4928354763,2024-01-04,0,0,0,0,0,0
,1291.888116528752,1291.888116528752,1291.888116528752,1291.888116528752,1291.888116528752,2024-01-05,0,0,0,0,0,0
,1295.412156841061,1295.412156841061,1295.412156841061,1295.412156841061,1295.412156841061,2024-01-08,0,0,0,0,0,0
,1290.4487513775189,1290.4487513775189,1290.4487513775189,1290.4487513775189,1290.4487513775189,2024-01-09,0,0,0,0,0,0
,1279.0333061103788,1279.0333061103788,1279.0333061103788,1279.0333061103788,1279.0333061103788,2024-01-10,0,0,0,0,0,0
,1319.7321386109766,1319.7321386109766,1319.7321386109766,1319.7321386109766,1319.7321386109766,2024-01-11,0,0,0,0,0,0
,1349.9087552154865,1349.9087552154865,1349.9087552154865,1349.9087552154865,1349.9087552154865,2024-01-12,0,0,0,0,0,0
,1364.897715738619,1364.897715738619,1364.897715738619,1364.897715738619,1364.897715738619,2024-01-15,0,0,0,0,0,0
,1379.7627106993225,1379.7627106993225,1379.7627106993225,1379.7627106993225,1379.7627106993225,2024-01-16,0,0,0,0,0,0
,1349.5117047016763,1349.5117047016763,1349.5117047016763,1349.5117047016763,1349.5117047016763,2024-01-17,0,0,0,0,0,0
,1341.4712027363942,1341.4712027363942,1341.4712027363942,1341.4712027363942,1341.4712027363942,2024-01-18,0,0,0,0,0,0
,1365.890429247957,1365.890429247957,1365.890429247957,1365.890429247957,1365.890429247957,2024-01-19,0,0,0,0,0,0
,1361.671682300463,1361.671682300463,1361.671682300463,1361.671682300463,1361.671682300463,2024-01-23,0,0,0,0,0,0
,1325.4149927095905,1325.4149927095905,1325.4149927095905,1325.4149927095905,1325.4149927095905,2024-01-24,0,0,0,0,0,0
,1333.0831783387705,1333.0831783387705,1333.0831783387705,1333.0831783387705,1333.0831783387705,2024-01-25,0,0,0,0,0,0
,1354.474931519067,1354.474931519067,1354.474931519067,1354.474931519067,1354.474931519067,2024-01-29,0,0,0,0,0,0
,1449.223597164783,1449.223597164783,1449.223597164783,1449.223597164783,1449.223597164783,2024-01-30,0,0,0,0,0,0
,1393.6846609266845,1393.6846609266845,1393.6846609266845,1393.6846609266845,1393.6846609266845,2024-01-31,0,0,0,0,0,0
,1424.4569627393994,1424.4569627393994,1424.4569627393994,1424.4569627393994,1424.4569627393994,2024-02-01,0,0,0,0,0,0
,1422.6455164089482,1422.6455164089482,1422.6455164089482,1422.6455164089482,1422.6455164089482,2024-02-02,0,0,0,0,0,0
,1450.0177530325548,1450.0177530325548,1450.0177530325548,1450.0177530325548,1450.0177530325548,2024-02-05,0,0,0,0,0,0
,1431.256637826339,1431.256637826339,1431.256637826339,1431.256637826339,1431.256637826339,2024-02-06,0,0,0,0,0,0
,1425.3752031215413,1425.3752031215413,1425.3752031215413,1425.3752031215413,1425.3752031215413,2024-02-07,0,0,0,0,0,0
,1439.3467435794869,1439.3467435794869,1439.3467435794869,1439.3467435794869,1439.3467435794869,2024-02-08,0,0,0,0,0,0
,1443.31729322881,1443.31729322881,1443.31729322881,1443.31729322881,1443.31729322881,2024-02-09,0,0,0,0,0,0
,1450.017752117624,1450.017752117624,1450.017752117624,1450.017752117624,1450.017752117624,2024-02-12,0,0,0,0,0,0
,1444.806250056761,1444.806250056761,1444.806250056761,1444.806250056761,1444.806250056761,2024-02-13,0,0,0,0,0,0
,1446.7916226083244,1446.7916226083244,1446.7916226083244,1446.7916226083244,1446.7916226083244,2024-02-14,0,0,0,0,0,0
,1472.4517353218182,1472.4517353218182,1472.4517353218182,1472.4517353218182,1472.4517353218182,2024-02-15,0,0,0,0,0,0
,1465.6271998466532,1465.6271998466532,1465.6271998466532,1465.6271998466532,1465.6271998466532,2024-02-16,0,0,0,0,0,0
,1451.30825618237,1451.30825618237,1451.30825618237,1451.30825618237,1451.30825618237,2024-02-19,0,0,0,0,0,0
,1464.1878968342885,1464.1878968342885,1464.1878968342885,1464.1878968342885,1464.1878968342885,2024-02-20,0,0,0,0,0,0
,1463.170510366537,1463.170510366537,1463.170510366537,1463.170510366537,1463.170510366537,2024-02-21,0,0,0,0,0,0
,1457.36346935178,1457.36346935178,1457.36346935178,1457.36346935178,1457.36346935178,2024-02-22,0,0,0,0,0,0
,1478.556551746289,1478.556551746289,1478.556551746289,1478.556551746289,1478.556551746289,2024-02-23,0,0,0,0,0,0
,1482.5768223248915,1482.5768223248915,1482.5768223248915,1482.5768223248915,1482.5768223248915,2024-02-26,0,0,0,0,0,0
,1472.1291493159845,1472.1291493159845,1472.1291493159845,1472.1291493159845,1472.1291493159845,2024-02-27,0,0,0,0,0,0
,1472.1042938560004,1472.1042938560004,1472.1042938560004,1472.1042938560004,1472.1042938560004,2024-02-28,0,0,0,0,0,0
,1454.2365988812116,1454.2365988812116,1454.2365988812116,1454.2365988812116,1454.2365988812116,2024-02-29,0,0,0,0,0,0
,1452.7475417409498,1452.7475417409498,1452.7475417409498,1452.7475417409498,1452.7475417409498,2024-03-01,0,0,0,0,0,0
,1479.524373681886,1479.524373681886,1479.524373681886,1479.524373681886,1479.524373681886,2024-03-04,0,0,0,0,0,0
,1494.712091681268,1494.712091681268,1494.712091681268,1494.712091681268,1494.712091681268,2024-03-05,0,0,0,0,0,0
,1482.477391937893,1482.477391937893,1482.477391937893,1482.477391937893,1482.477391937893,2024-03-06,0,0,0,0,0,0
,1491.9325571368477,1491.9325571368477,1491.9325571368477,1491.9325571368477,1491.9325571368477,2024-03-07,0,0,0,0,0,0
,1478.060279979328,1478.060279979328,1478.060279979328,1478.060279979328,1478.060279979328,2024-03-11,0,0,0,0,0,0
,1455.8247263461558,1455.8247263461558,1455.8247263461558,1455.8247263461558,1455.8247263461558,2024-03-12,0,0,0,0,0,0
,1468.9029635812572,1468.9029635812572,1468.9029635812572,1468.9029635812572,1468.9029635812572,2024-03-13,0,0,0,0,0,0
,1429.1223094125826,1429.1223094125826,1429.1223094125826,1429.1223094125826,1429.1223094125826,2024-03-14,0,0,0,0,0,0
,1415.4733954219128,1415.4733954219128,1415.4733954219128,1415.4733954219128,1415.4733954219128,2024-03-15,0,0,0,0,0,0
,1409.56727675182,1409.56727675182,1409.56727675182,1409.56727675182,1409.56727675182,2024-03-18,0,0,0,0,0,0
,1418.252849649116,1418.252849649116,1418.252849649116,1418.252849649116,1418.252849649116,2024-03-19,0,0,0,0,0,0
,1417.4587350761735,1417.4587350761735,1417.4587350761735,1417.4587350761735,1417.4587350761735,2024-03-20,0,0,0,0,0,0
,1441.8532357214951,1441.8532357214951,1441.8532357214951,1441.8532357214951,1441.8532357214951,2024-03-21,0,0,0,0,0,0
,1439.321893152815,1439.321893152815,1439.321893152815,1439.321893152815,1439.321893152815,2024-03-22,0,0,0,0,0,0
,1434.3835274360674,1434.3835274360674,1434.3835274360674,1434.3835274360674,1434.3835274360674,2024-03-26,0,0,0,0,0,0
,1437.3613782559069,1437.3613782559069,1437.3613782559069,1437.3613782559069,1437.3613782559069,2024-03-27,0,0,0,0,0,0
,1481.90676076149,1481.90676076149,1481.90676076149,1481.90676076149,1481.90676076149,2024-03-28,0,0,0,0,0,0
,1481.5095896793896,1481.5095896793896,1481.5095896793896,1481.5095896793896,1481.5095896793896,2024-04-01,0,0,0,0,0,0
,1473.0968689675983,1473.0968689675983,1473.0968689675983,1473.0968689675983,1473.0968689675983,2024-04-02,0,0,0,0,0,0
,1471.186101560143,1471.186101560143,1471.186101560143,1471.186101560143,1471.186101560143,2024-04-03,0,0,0,0,0,0
,1468.8780939901114,1468.8780939901114,1468.8780939901114,1468.8780939901114,1468.8780939901114,2024-04-04,0,0,0,0,0,0
,1450.1417667351743,1450.1417667351743,1450.1417667351743,1450.1417667351743,1450.1417667351743,2024-04-05,0,0,0,0,0,0
,1452.226356281804,1452.226356281804,1452.226356281804,1452.226356281804,1452.226356281804,2024-04-08,0,0,0,0,0,0
,1478.060211901015,1478.060211901015,1478.060211901015,1478.060211901015,1478.060211901015,2024-04-09,0,0,0,0,0,0
,1455.5766564963697,1455.5766564963697,1455.5766564963697,1455.5766564963697,1455.5766564963697,2024-04-10,0,0,0,0,0,0
,1465.0317226594827,1465.0317226594827,1465.0317226594827,1465.0317226594827,1465.0317226594827,2024-04-12,0,0,0,0,0,0
,1450.2658952456557,1450.2658952456557,1450.2658952456557,1450.2658952456557,1450.2658952456557,2024-04-15,0,0,0,0,0,0
,1442.6720371000315,1442.6720371000315,1442.6720371000315,1442.6720371000315,1442.6720371000315,2024-04-16,0,0,0,0,0,0
,1452.7476380801534,1452.7476380801534,1452.7476380801534,1452.7476380801534,1452.7476380801534,2024-04-18,0,0,0,0,0,0
,1446.0720814485835,1446.0720814485835,1446.0720814485835,1446.0720814485835,1446.0720814485835,2024-04-19,0,0,0,0,0,0
,1461.6317610616636,1461.6317610616636,1461.6317610616636,1461.6317610616636,1461.6317610616636,2024-04-22,0,0,0,0,0,0
,1468.1337674689391,1468.1337674689391,1468.1337674689391,1468.1337674689391,1468.1337674689391,2024-04-23,0,0,0,0,0,0
,1452.7475596039474,1452.7475596039474,1452.7475596039474,1452.7475596039474,1452.7475596039474,2024-04-24,0,0,0,0,0,0
,1431.9018276580116,1431.9018276580116,1431.9018276580116,1431.9018276580116,1431.9018276580116,2024-04-25,0,0,0,0,0,0
,1453.194198141131,1453.194198141131,1453.194198141131,1453.194198141131,1453.194198141131,2024-04-26,0,0,0,0,0,0
,1439.3467183436048,1439.3467183436048,1439.3467183436048,1439.3467183436048,1439.3467183436048,2024-04-29,0,0,0,0,0,0
,1457.214576809603,1457.214576809603,1457.214576809603,1457.214576809603,1457.214576809603,2024-04-30,0,0,0,0,0,0
,1461.1850562736174,1461.1850562736174,1461.1850562736174,1461.1850562736174,1461.1850562736174,2024-05-02,0,0,0,0,0,0
,1460.1925152681529,1460.1925152681529,1460.1925152681529,1460.1925152681529,1460.1925152681529,2024-05-03,0,0,0,0,0,0
,1424.9533097670264,1424.9533097670264,1424.9533097670264,1424.9533097670264,1424.9533097670264,2024-05-06,0,0,0,0,0,0
,1405.571689953147,1405.571689953147,1405.571689953147,1405.571689953147,1405.571689953147,2024-05-07,0,0,0,0,0,0
,1387.2324157830617,1387.2324157830617,1387.2324157830617,1387.2324157830617,1387.2324157830617,2024-05-08,0,0,0,0,0,0
,1402.6185253372132,1402.6185253372132,1402.6185253372132,1402.6185253372132,1402.6185253372132,2024-05-09,0,0,0,0,0,0
,1386.4879762578594,1386.4879762578594,1386.4879762578594,1386.4879762578594,1386.4879762578594,2024-05-10,0,0,0,0,0,0
,1389.614931468387,1389.614931468387,1389.614931468387,1389.614931468387,1389.614931468387,2024-05-13,0,0,0,0,0,0
,1390.681954289976,1390.681954289976,1390.681954289976,1390.681954289976,1390.681954289976,2024-05-14,0,0,0,0,0,0
,1410.063563528233,1410.063563528233,1410.063563528233,1410.063563528233,1410.063563528233,2024-05-15,0,0,0,0,0,0
,1408.1278405018506,1408.1278405018506,1408.1278405018506,1408.1278405018506,1408.1278405018506,2024-05-16,0,0,0,0,0,0
,1412.5948920294334,1412.5948920294334,1412.5948920294334,1412.5948920294334,1412.5948920294334,2024-05-17,0,0,0,0,0,0
,1415.1260338425998,1415.1260338425998,1415.1260338425998,1415.1260338425998,1415.1260338425998,2024-05-21,0,0,0,0,0,0
,1425.722543020764,1425.722543020764,1425.722543020764,1425.722543020764,1425.722543020764,2024-05-22,0,0,0,0,0,0
,1447.8340020088174,1447.8340020088174,1447.8340020088174,1447.8340020088174,1447.8340020088174,2024-05-23,0,0,0,0,0,0
,1472.724715385057,1472.724715385057,1472.724715385057,1472.724715385057,1472.724715385057,2024-05-24,0,0,0,0,0,0
,1469.3497180106694,1469.3497180106694,1469.3497180106694,1469.3497180106694,1469.3497180106694,2024-05-27,0,0,0,0,0,0
,1457.2145743340495,1457.2145743340495,1457.2145743340495,1457.2145743340495,1457.2145743340495,2024-05-28,0,0,0,0,0,0
,1435.87248908715,1435.87248908715,1435.87248908715,1435.87248908715,1435.87248908715,2024-05-29,0,0,0,0,0,0
,1424.9532474164846,1424.9532474164846,1424.9532474164846,1424.9532474164846,1424.9532474164846,2024-05-30,0,0,0,0,0,0
,1420.7841589242364,1420.7841589242364,1420.7841589242364,1420.7841589242364,1420.7841589242364,2024-05-31,0,0,0,0,0,0
,1472.1043222829317,1472.1043222829317,1472.1043222829317,1472.1043222829317,1472.1043222829317,2024-06-03,0,0,0,0,0,0
,1487.0437791255476,1487.0437791255476,1487.0437791255476,1487.0437791255476,1487.0437791255476,2024-06-04,0,0,0,0,0,0
,1411.5524616660985,1411.5524616660985,1411.5524616660985,1411.5524616660985,1411.5524616660985,2024-06-05,0,0,0,0,0,0
,1424.4569533735907,1424.4569533735907,1424.4569533735907,1424.4569533735907,1424.4569533735907,2024-06-06,0,0,0,0,0,0
,1418.004611799037,1418.004611799037,1418.004611799037,1418.004611799037,1418.004611799037,2024-06-07,0,0,0,0,0,0
,1459.150058153404,1459.150058153404,1459.150058153404,1459.150058153404,1459.150058153404,2024-06-10,0,0,0,0,0,0
,1458.20717740815,1458.20717740815,1458.20717740815,1458.20717740815,1458.20717740815,2024-06-11,0,0,0,0,0,0
,1446.7915758989443,1446.7915758989443,1446.7915758989443,1446.7915758989443,1446.7915758989443,2024-06-12,0,0,0,0,0,0
,1461.1851486521073,1461.1851486521073,1461.1851486521073,1461.1851486521073,1461.1851486521073,2024-06-13,0,0,0,0,0,0
,1459.199879544848,1459.199879544848,1459.199879544848,1459.199879544848,1459.199879544848,2024-06-14,0,0,0,0,0,0
,1476.4224025999808,1476.4224025999808,1476.4224025999808,1476.4224025999808,1476.4224025999808,2024-06-18,0,0,0,0,0,0
,1476.571240472528,1476.571240472528,1476.571240472528,1476.571240472528,1476.571240472528,2024-06-19,0,0,0,0,0,0
,1448.2806091505108,1448.2806091505108,1448.2806091505108,1448.2806091505108,1448.2806091505108,2024-06-20,0,0,0,0,0,0
,1462.7982011333013,1462.7982011333013,1462.7982011333013,1462.7982011333013,1462.7982011333013,2024-06-21,0,0,0,0,0,0
,1434.9045699529108,1434.9045699529108,1434.9045699529108,1434.9045699529108,1434.9045699529108,2024-06-24,0,0,0,0,0,0
,1432.3982039886682,1432.3982039886682,1432.3982039886682,1432.3982039886682,1432.3982039886682,2024-06-25,0,0,0,0,0,0
,1435.425808927042,1435.425808927042,1435.425808927042,1435.425808927042,1435.425808927042,2024-06-26,0,0,0,0,0,0
,1502.6284353235128,1502.6284353235128,1502.6284353235128,1502.6284353235128,1502.6284353235128,2024-06-27,0,0,0,0,0,0
,1519.7764812043604,1519.7764812043604,1519.7764812043604,1519.7764812043604,1519.7764812043604,2024-06-28,0,0,0,0,0,0
,1551.0450507194453,1551.0450507194453,1551.0450507194453,1551.0450507194453,1551.0450507194453,2024-07-01,0,0,0,0,0,0
,1557.968712393485,1557.968712393485,1557.968712393485,1557.968712393485,1557.968712393485,2024-07-02,0,0,0,0,0,0
,1554.8170660210362,1554.8170660210362,1554.8170660210362,1554.8170660210362,1554.8170660210362,2024-07-03,0,0,0,0,0,0
,1545.5606622734106,1545.5606622734106,1545.5606622734106,1545.5606622734106,1545.5606622734106,2024-07-04,0,0,0,0,0,0
,1542.4088769403463,1542.4088769403463,1542.4088769403463,1542.4088769403463,1542.4088769403463,2024-07-05,0,0,0,0,0,0
,1577.325467706802,1577.325467706802,1577.325467706802,1577.325467706802,1577.325467706802,2024-07-08,0,0,0,0,0,0
,1585.8623208770043,1585.8623208770043,1585.8623208770043,1585.8623208770043,1585.8623208770043,2024-07-09,0,0,0,0,0,0
,1583.281430895477,1583.281430895477,1583.281430895477,1583.281430895477,1583.281430895477,2024-07-10,0,0,0,0,0,0
,1575.8365135146928,1575.8365135146928,1575.8365135146928,1575.8365135146928,1575.8365135146928,2024-07-11,0,0,0,0,0,0
,1572.8586162043875,1572.8586162043875,1572.8586162043875,1572.8586162043875,1572.8586162043875,2024-07-12,0,0,0,0,0,0
,1592.6620057625546,1592.6620057625546,1592.6620057625546,1592.6620057625546,1592.6620057625546,2024-07-15,0,0,0,0,0,0
,1581.792452589091,1581.792452589091,1581.792452589091,1581.792452589091,1581.792452589091,2024-07-16,0,0,0,0,0,0
,1564.4210812674708,1564.4210812674708,1564.4210812674708,1564.4210812674708,1564.4210812674708,2024-07-18,0,0,0,0,0,0
,1574.3475621142547,1574.3475621142547,1574.3475621142547,1574.3475621142547,1574.3475621142547,2024-07-19,0,0,0,0,0,0
,1525.9557698439748,1525.9557698439748,1525.9557698439748,1525.9557698439748,1525.9557698439748,2024-07-22,0,0,0,0,0,0
,1489.9719903646578,1489.9719903646578,1489.9719903646578,1489.9719903646578,1489.9719903646578,2024-07-23,0,0,0,0,0,0
,1474.0895996286229,1474.0895996286229,1474.0895996286229,1474.0895996286229,1474.0895996286229,2024-07-24,0,0,0,0,0,0
,1470.119034748078,1470.119034748078,1470.119034748078,1470.119034748078,1470.119034748078,2024-07-25,0,0,0,0,0,0
,1481.4352554076795,1481.4352554076795,1481.4352554076795,1481.4352554076795,1481.4352554076795,2024-07-26,0,0,0,0,0,0
,1500.8414953005092,1500.8414953005092,1500.8414953005092,1500.8414953005092,1500.8414953005092,2024-07-29,0,0,0,0,0,0
,1505.879367098864,1505.879367098864,1505.879367098864,1505.879367098864,1505.879367098864,2024-07-30,0,0,0,0,0,0
,1492.9499231376883,1492.9499231376883,1492.9499231376883,1492.9499231376883,1492.9499231376883,2024-07-31,0,0,0,0,0,0
,1500.8913109431162,1500.8913109431162,1500.8913109431162,1500.8913109431162,1500.8913109431162,2024-08-01,0,0,0,0,0,0
,1493.9426800961044,1493.9426800961044,1493.9426800961044,1493.9426800961044,1493.9426800961044,2024-08-02,0,0,0,0,0,0
,1469.126390399314,1469.126390399314,1469.126390399314,1469.126390399314,1469.126390399314,2024-08-05,0,0,0,0,0,0
,1444.4588830824964,1444.4588830824964,1444.4588830824964,1444.4588830824964,1444.4588830824964,2024-08-06,0,0,0,0,0,0
,1458.207118491354,1458.207118491354,1458.207118491354,1458.207118491354,1458.207118491354,2024-08-07,0,0,0,0,0,0
,1446.8164580997684,1446.8164580997684,1446.8164580997684,1446.8164580997684,1446.8164580997684,2024-08-08,0,0,0,0,0,0
,1449.2732763644294,1449.2732763644294,1449.2732763644294,1449.2732763644294,1449.2732763644294,2024-08-09,0,0,0,0,0,0
,1459.199797918004,1459.199797918004,1459.199797918004,1459.199797918004,1459.199797918004,2024-08-12,0,0,0,0,0,0
,1450.0178268110735,1450.0178268110735,1450.0178268110735,1450.0178268110735,1450.0178268110735,2024-08-13,0,0,0,0,0,0
,1452.7972017764512,1452.7972017764512,1452.7972017764512,1452.7972017764512,1452.7972017764512,2024-08-14,0,0,0,0,0,0
,1457.8598362701878,1457.8598362701878,1457.8598362701878,1457.8598362701878,1457.8598362701878,2024-08-16,0,0,0,0,0,0
,1476.6025720306277,1476.6025720306277,1476.6025720306277,1476.6025720306277,1476.6025720306277,2024-08-19,0,0,0,0,0,0
,1491.268975771349,1491.268975771349,1491.268975771349,1491.268975771349,1491.268975771349,2024-08-20,0,0,0,0,0,0
,1487.30978907883,1487.30978907883,1487.30978907883,1487.30978907883,1487.30978907883,2024-08-21,0,0,0,0,0,0
,1497.0210123494212,1497.0210123494212,1497.0210123494212,1497.0210123494212,1497.0210123494212,2024-08-22,0,0,0,0,0,0
,1497.768063961028,1497.768063961028,1497.768063961028,1497.768063961028,1497.768063961028,2024-08-23,0,0,0,0,0,0
,1500.9802618699923,1500.9802618699923,1500.9802618699923,1500.9802618699923,1500.9802618699923,2024-08-26,0,0,0,0,0,0
,1504.4912711730517,1504.4912711730517,1504.4912711730517,1504.4912711730517,1504.4912711730517,2024-08-27,0,0,0,0,0,0
,1499.0131426615155,1499.0131426615155,1499.0131426615155,1499.0131426615155,1499.0131426615155,2024-08-28,0,0,0,0,0,0
,1497.1205913811584,1497.1205913811584,1497.1205913811584,1497.1205913811584,1497.1205913811584,2024-08-29,0,0,0,0,0,0
,1527.89778785993,1527.89778785993,1527.89778785993,1527.89778785993,1527.89778785993,2024-08-30,0,0,0,0,0,0
,1504.8647654458696,1504.8647654458696,1504.8647654458696,1504.8647654458696,1504.8647654458696,2024-09-02,0,0,0,0,0,0
,1515.1984708784903,1515.1984708784903,1515.1984708784903,1515.1984708784903,1515.1984708784903,2024-09-03,0,0,0,0,0,0
,1494.7301447200666,1494.7301447200666,1494.7301447200666,1494.7301447200666,1494.7301447200666,2024-09-04,0,0,0,0,0,0
,1513.0072347057646,1513.0072347057646,1513.0072347057646,1513.0072347057646,1513.0072347057646,2024-09-05,0,0,0,0,0,0
,1486.5627588054049,1486.5627588054049,1486.5627588054049,1486.5627588054049,1486.5627588054049,2024-09-06,0,0,0,0,0,0
,1460.666261949736,1460.666261949736,1460.666261949736,1460.666261949736,1460.666261949736,2024-09-09,0,0,0,0,0,0
,1454.6901127162012,1454.6901127162012,1454.6901127162012,1454.6901127162012,1454.6901127162012,2024-09-10,0,0,0,0,0,0
,1457.2300550346945,1457.2300550346945,1457.2300550346945,1457.2300550346945,1457.2300550346945,2024-09-11,0,0,0,0,0,0
,1451.2039809867947,1451.2039809867947,1451.2039809867947,1451.2039809867947,1451.2039809867947,2024-09-12,0,0,0,0,0,0
,1470.526852936648,1470.526852936648,1470.526852936648,1470.526852936648,1470.526852936648,2024-09-13,0,0,0,0,0,0
,1471.6723576050656,1471.6723576050656,1471.6723576050656,1471.6723576050656,1471.6723576050656,2024-09-16,0,0,0,0,0,0
,1468.1364260685732,1468.1364260685732,1468.1364260685732,1468.1364260685732,1468.1364260685732,2024-09-17,0,0,0,0,0,0
,1464.1522884024148,1464.1522884024148,1464.1522884024148,1464.1522884024148,1464.1522884024148,2024-09-18,0,0,0,0,0,0
,1460.4171894563085,1460.4171894563085,1460.4171894563085,1460.4171894563085,1460.4171894563085,2024-09-19,0,0,0,0,0,0
,1468.136427109257,1468.136427109257,1468.136427109257,1468.136427109257,1468.136427109257,2024-09-20,0,0,0,0,0,0
,1485.0687739665293,1485.0687739665293,1485.0687739665293,1485.0687739665293,1485.0687739665293,2024-09-23,0,0,0,0,0,0
,1482.5786761041754,1482.5786761041754,1482.5786761041754,1482.5786761041754,1482.5786761041754,2024-09-24,0,0,0,0,0,0
,1477.9970102640052,1477.9970102640052,1477.9970102640052,1477.9970102640052,1477.9970102640052,2024-09-25,0,0,0,0,0,0
,1484.7202013028073,1484.7202013028073,1484.7202013028073,1484.7202013028073,1484.7202013028073,2024-09-26,0,0,0,0,0,0
,1493.0369361114394,1493.0369361114394,1493.0369361114394,1493.0369361114394,1493.0369361114394,2024-09-27,0,0,0,0,0,0
,1513.3558880158446,1513.3558880158446,1513.3558880158446,1513.3558880158446,1513.3558880158446,2024-09-30,0,0,0,0,0,0
