Ticker,AXISBANK.NS,AXISBANK.NS,AXISBANK.NS,AXISBANK.NS,AXISBANK.NS,Date,sentiment_compound,sentiment_positive,sentiment_negative,sentiment_strength,positive_ratio,negative_ratio
,1025.481463521349,1025.481463521349,1025.481463521349,1025.481463521349,1025.481463521349,2023-11-29,0,0,0,0,0,0
,1060.973597017865,1060.973597017865,1060.973597017865,1060.973597017865,1060.973597017865,2023-11-30,0,0,0,0,0,0
,1073.6531055819628,1073.6531055819628,1073.6531055819628,1073.6531055819628,1073.6531055819628,2023-12-01,0,0,0,0,0,0
,1118.67979349121,1118.67979349121,1118.67979349121,1118.67979349121,1118.67979349121,2023-12-04,0,0,0,0,0,0
,1134.953382736085,1134.953382736085,1134.953382736085,1134.953382736085,1134.953382736085,2023-12-05,0,0,0,0,0,0
,1133.2560683014217,1133.2560683014217,1133.2560683014217,1133.2560683014217,1133.2560683014217,2023-12-06,0,0,0,0,0,0
,1117.4319299515028,1117.4319299515028,1117.4319299515028,1117.4319299515028,1117.4319299515028,2023-12-07,0,0,0,0,0,0
,1114.037385715821,1114.037385715821,1114.037385715821,1114.037385715821,1114.037385715821,2023-12-08,0,0,0,0,0,0
,1127.166096859431,1127.166096859431,1127.166096859431,1127.166096859431,1127.166096859431,2023-12-11,0,0,0,0,0,0
,1118.1807098253755,1118.1807098253755,1118.1807098253755,1118.1807098253755,1118.1807098253755,2023-12-12,0,0,0,0,0,0
,1148.131864847023,1148.131864847023,1148.131864847023,1148.131864847023,1148.131864847023,2023-12-13,0,0,0,0,0,0
,1130.560544254832,1130.560544254832,1130.560544254832,1130.560544254832,1130.560544254832,2023-12-14,0,0,0,0,0,0
,1117.381873033578,1117.381873033578,1117.381873033578,1117.381873033578,1117.381873033578,2023-12-15,0,0,0,0,0,0
,1117.8810894625565,1117.8810894625565,1117.8810894625565,1117.8810894625565,1117.8810894625565,2023-12-18,0,0,0,0,0,0
,1121.974580081625,1121.974580081625,1121.974580081625,1121.974580081625,1121.974580081625,2023-12-19,0,0,0,0,0,0
,1120.1774467497469,1120.1774467497469,1120.1774467497469,1120.1774467497469,1120.1774467497469,2023-12-20,0,0,0,0,0,0
,1102.106920689418,1102.106920689418,1102.106920689418,1102.106920689418,1102.106920689418,2023-12-21,0,0,0,0,0,0
,1093.6206690285596,1093.6206690285596,1093.6206690285596,1093.6206690285596,1093.6206690285596,2023-12-22,0,0,0,0,0,0
,1089.4274397564448,1089.4274397564448,1089.4274397564448,1089.4274397564448,1089.4274397564448,2023-12-26,0,0,0,0,0,0
,1094.2696605556089,1094.2696605556089,1094.2696605556089,1094.2696605556089,1094.2696605556089,2023-12-27,0,0,0,0,0,0
,1105.4512920325003,1105.4512920325003,1105.4512920325003,1105.4512920325003,1105.4512920325003,2023-12-28,0,0,0,0,0,0
,1099.6606827129087,1099.6606827129087,1099.6606827129087,1099.6606827129087,1099.6606827129087,2023-12-29,0,0,0,0,0,0
,1093.221182919986,1093.221182919986,1093.221182919986,1093.221182919986,1093.221182919986,2024-01-01,0,0,0,0,0,0
,1093.3210915732434,1093.3210915732434,1093.3210915732434,1093.3210915732434,1093.3210915732434,2024-01-02,0,0,0,0,0,0
,1089.2277993642251,1089.2277993642251,1089.2277993642251,1089.2277993642251,1089.2277993642251,2024-01-03,0,0,0,0,0,0
,1101.2083083004443,1101.2083083004443,1101.2083083004443,1101.2083083004443,1101.2083083004443,2024-01-04,0,0,0,0,0,0
,1122.174233462395,1122.174233462395,1122.174233462395,1122.174233462395,1122.174233462395,2024-01-05,0,0,0,0,0,0
,1143.1400058358747,1143.1400058358747,1143.1400058358747,1143.1400058358747,1143.1400058358747,2024-01-08,0,0,0,0,0,0
,1126.7168353593506,1126.7168353593506,1126.7168353593506,1126.7168353593506,1126.7168353593506,2024-01-09,0,0,0,0,0,0
,1113.4383808745924,1113.4383808745924,1113.4383808745924,1113.4383808745924,1113.4383808745924,2024-01-10,0,0,0,0,0,0
,1109.2451929528,1109.2451929528,1109.2451929528,1109.2451929528,1109.2451929528,2024-01-11,0,0,0,0,0,0
,1124.520282630233,1124.520282630233,1124.520282630233,1124.520282630233,1124.520282630233,2024-01-12,0,0,0,0,0,0
,1120.1774576314062,1120.1774576314062,1120.1774576314062,1120.1774576314062,1120.1774576314062,2024-01-15,0,0,0,0,0,0
,1114.8361330321468,1114.8361330321468,1114.8361330321468,1114.8361330321468,1114.8361330321468,2024-01-16,0,0,0,0,0,0
,1080.2424307499423,1080.2424307499423,1080.2424307499423,1080.2424307499423,1080.2424307499423,2024-01-17,0,0,0,0,0,0
,1064.2684519148634,1064.2684519148634,1064.2684519148634,1064.2684519148634,1064.2684519148634,2024-01-18,0,0,0,0,0,0
,1105.3515730836875,1105.3515730836875,1105.3515730836875,1105.3515730836875,1105.3515730836875,2024-01-19,0,0,0,0,0,0
,1124.0712060531346,1124.0712060531346,1124.0712060531346,1124.0712060531346,1124.0712060531346,2024-01-23,0,0,0,0,0,0
,1033.1191433850806,1033.1191433850806,1033.1191433850806,1033.1191433850806,1033.1191433850806,2024-01-24,0,0,0,0,0,0
,1056.2812991912028,1056.2812991912028,1056.2812991912028,1056.2812991912028,1056.2812991912028,2024-01-25,0,0,0,0,0,0
,1034.317019563457,1034.317019563457,1034.317019563457,1034.317019563457,1034.317019563457,2024-01-29,0,0,0,0,0,0
,1058.3281032541713,1058.3281032541713,1058.3281032541713,1058.3281032541713,1058.3281032541713,2024-01-30,0,0,0,0,0,0
,1046.4972120059565,1046.4972120059565,1046.4972120059565,1046.4972120059565,1046.4972120059565,2024-01-31,0,0,0,0,0,0
,1070.907636675715,1070.907636675715,1070.907636675715,1070.907636675715,1070.907636675715,2024-02-01,0,0,0,0,0,0
,1086.2826608428827,1086.2826608428827,1086.2826608428827,1086.2826608428827,1086.2826608428827,2024-02-02,0,0,0,0,0,0
,1065.3167904650495,1065.3167904650495,1065.3167904650495,1065.3167904650495,1065.3167904650495,2024-02-05,0,0,0,0,0,0
,1059.8256798919954,1059.8256798919954,1059.8256798919954,1059.8256798919954,1059.8256798919954,2024-02-06,0,0,0,0,0,0
,1059.3265523083303,1059.3265523083303,1059.3265523083303,1059.3265523083303,1059.3265523083303,2024-02-07,0,0,0,0,0,0
,1070.2586191313246,1070.2586191313246,1070.2586191313246,1070.2586191313246,1070.2586191313246,2024-02-08,0,0,0,0,0,0
,1038.2606648365577,1038.2606648365577,1038.2606648365577,1038.2606648365577,1038.2606648365577,2024-02-09,0,0,0,0,0,0
,1049.692071971914,1049.692071971914,1049.692071971914,1049.692071971914,1049.692071971914,2024-02-12,0,0,0,0,0,0
,1049.2927030055232,1049.2927030055232,1049.2927030055232,1049.2927030055232,1049.2927030055232,2024-02-13,0,0,0,0,0,0
,1059.5760583399278,1059.5760583399278,1059.5760583399278,1059.5760583399278,1059.5760583399278,2024-02-14,0,0,0,0,0,0
,1095.7172029662108,1095.7172029662108,1095.7172029662108,1095.7172029662108,1095.7172029662108,2024-02-15,0,0,0,0,0,0
,1071.2570122898392,1071.2570122898392,1071.2570122898392,1071.2570122898392,1071.2570122898392,2024-02-16,0,0,0,0,0,0
,1067.2636103322973,1067.2636103322973,1067.2636103322973,1067.2636103322973,1067.2636103322973,2024-02-19,0,0,0,0,0,0
,1057.2797713474754,1057.2797713474754,1057.2797713474754,1057.2797713474754,1057.2797713474754,2024-02-20,0,0,0,0,0,0
,1092.073192275301,1092.073192275301,1092.073192275301,1092.073192275301,1092.073192275301,2024-02-21,0,0,0,0,0,0
,1088.5289376206945,1088.5289376206945,1088.5289376206945,1088.5289376206945,1088.5289376206945,2024-02-22,0,0,0,0,0,0
,1097.214810240105,1097.214810240105,1097.214810240105,1097.214810240105,1097.214810240105,2024-02-23,0,0,0,0,0,0
,1091.673732347796,1091.673732347796,1091.673732347796,1091.673732347796,1091.673732347796,2024-02-26,0,0,0,0,0,0
,1079.8929933996226,1079.8929933996226,1079.8929933996226,1079.8929933996226,1079.8929933996226,2024-02-27,0,0,0,0,0,0
,1075.6499533390715,1075.6499533390715,1075.6499533390715,1075.6499533390715,1075.6499533390715,2024-02-28,0,0,0,0,0,0
,1069.26032190184,1069.26032190184,1069.26032190184,1069.26032190184,1069.26032190184,2024-02-29,0,0,0,0,0,0
,1074.2522427400784,1074.2522427400784,1074.2522427400784,1074.2522427400784,1074.2522427400784,2024-03-01,0,0,0,0,0,0
,1097.4643317550683,1097.4643317550683,1097.4643317550683,1097.4643317550683,1097.4643317550683,2024-03-04,0,0,0,0,0,0
,1100.4095913012502,1100.4095913012502,1100.4095913012502,1100.4095913012502,1100.4095913012502,2024-03-05,0,0,0,0,0,0
,1098.4127231478956,1098.4127231478956,1098.4127231478956,1098.4127231478956,1098.4127231478956,2024-03-06,0,0,0,0,0,0
,1124.1709452324976,1124.1709452324976,1124.1709452324976,1124.1709452324976,1124.1709452324976,2024-03-07,0,0,0,0,0,0
,1110.4433420755754,1110.4433420755754,1110.4433420755754,1110.4433420755754,1110.4433420755754,2024-03-11,0,0,0,0,0,0
,1103.2050222642006,1103.2050222642006,1103.2050222642006,1103.2050222642006,1103.2050222642006,2024-03-12,0,0,0,0,0,0
,1094.219654472328,1094.219654472328,1094.219654472328,1094.219654472328,1094.219654472328,2024-03-13,0,0,0,0,0,0
,1073.2536735868105,1073.2536735868105,1073.2536735868105,1073.2536735868105,1073.2536735868105,2024-03-14,0,0,0,0,0,0
,1054.5341700624665,1054.5341700624665,1054.5341700624665,1054.5341700624665,1054.5341700624665,2024-03-15,0,0,0,0,0,0
,1042.3041833307857,1042.3041833307857,1042.3041833307857,1042.3041833307857,1042.3041833307857,2024-03-18,0,0,0,0,0,0
,1053.835423795538,1053.835423795538,1053.835423795538,1053.835423795538,1053.835423795538,2024-03-19,0,0,0,0,0,0
,1048.2944426775036,1048.2944426775036,1048.2944426775036,1048.2944426775036,1048.2944426775036,2024-03-20,0,0,0,0,0,0
,1037.661633028349,1037.661633028349,1037.661633028349,1037.661633028349,1037.661633028349,2024-03-21,0,0,0,0,0,0
,1038.4104631578375,1038.4104631578375,1038.4104631578375,1038.4104631578375,1038.4104631578375,2024-03-22,0,0,0,0,0,0
,1027.3284547052351,1027.3284547052351,1027.3284547052351,1027.3284547052351,1027.3284547052351,2024-03-26,0,0,0,0,0,0
,1044.1011741006478,1044.1011741006478,1044.1011741006478,1044.1011741006478,1044.1011741006478,2024-03-27,0,0,0,0,0,0
,1051.1397479991892,1051.1397479991892,1051.1397479991892,1051.1397479991892,1051.1397479991892,2024-03-28,0,0,0,0,0,0
,1050.640500553454,1050.640500553454,1050.640500553454,1050.640500553454,1050.640500553454,2024-04-01,0,0,0,0,0,0
,1049.2927774750888,1049.2927774750888,1049.2927774750888,1049.2927774750888,1049.2927774750888,2024-04-02,0,0,0,0,0,0
,1042.1044710178303,1042.1044710178303,1042.1044710178303,1042.1044710178303,1042.1044710178303,2024-04-03,0,0,0,0,0,0
,1068.2619860201664,1068.2619860201664,1068.2619860201664,1068.2619860201664,1068.2619860201664,2024-04-04,0,0,0,0,0,0
,1059.376267693954,1059.376267693954,1059.376267693954,1059.376267693954,1059.376267693954,2024-04-05,0,0,0,0,0,0
,1065.2667760030004,1065.2667760030004,1065.2667760030004,1065.2667760030004,1065.2667760030004,2024-04-08,0,0,0,0,0,0
,1088.229361074942,1088.229361074942,1088.229361074942,1088.229361074942,1088.229361074942,2024-04-09,0,0,0,0,0,0
,1084.4355825167183,1084.4355825167183,1084.4355825167183,1084.4355825167183,1084.4355825167183,2024-04-10,0,0,0,0,0,0
,1077.746397535418,1077.746397535418,1077.746397535418,1077.746397535418,1077.746397535418,2024-04-12,0,0,0,0,0,0
,1061.373104163407,1061.373104163407,1061.373104163407,1061.373104163407,1061.373104163407,2024-04-15,0,0,0,0,0,0
,1048.2443786991994,1048.2443786991994,1048.2443786991994,1048.2443786991994,1048.2443786991994,2024-04-16,0,0,0,0,0,0
,1042.453901492634,1042.453901492634,1042.453901492634,1042.453901492634,1042.453901492634,2024-04-18,0,0,0,0,0,0
,1013.3511522068916,1013.3511522068916,1013.3511522068916,1013.3511522068916,1013.3511522068916,2024-04-19,0,0,0,0,0,0
,1037.3121282267066,1037.3121282267066,1037.3121282267066,1037.3121282267066,1037.3121282267066,2024-04-22,0,0,0,0,0,0
,1056.2813792679226,1056.2813792679226,1056.2813792679226,1056.2813792679226,1056.2813792679226,2024-04-23,0,0,0,0,0,0
,1054.2846042499411,1054.2846042499411,1054.2846042499411,1054.2846042499411,1054.2846042499411,2024-04-24,0,0,0,0,0,0
,1098.2131700761147,1098.2131700761147,1098.2131700761147,1098.2131700761147,1098.2131700761147,2024-04-25,0,0,0,0,0,0
,1128.1644278290491,1128.1644278290491,1128.1644278290491,1128.1644278290491,1128.1644278290491,2024-04-26,0,0,0,0,0,0
,1128.4640177624838,1128.4640177624838,1128.4640177624838,1128.4640177624838,1128.4640177624838,2024-04-29,0,0,0,0,0,0
,1158.2654439778755,1158.2654439778755,1158.2654439778755,1158.2654439778755,1158.2654439778755,2024-04-30,0,0,0,0,0,0
,1154.1222121474534,1154.1222121474534,1154.1222121474534,1154.1222121474534,1154.1222121474534,2024-05-02,0,0,0,0,0,0
,1149.0305070050233,1149.0305070050233,1149.0305070050233,1149.0305070050233,1149.0305070050233,2024-05-03,0,0,0,0,0,0
,1142.0418302187284,1142.0418302187284,1142.0418302187284,1142.0418302187284,1142.0418302187284,2024-05-06,0,0,0,0,0,0
,1144.1884546124293,1144.1884546124293,1144.1884546124293,1144.1884546124293,1144.1884546124293,2024-05-07,0,0,0,0,0,0
,1122.8231479726346,1122.8231479726346,1122.8231479726346,1122.8231479726346,1122.8231479726346,2024-05-08,0,0,0,0,0,0
,1120.177429274663,1120.177429274663,1120.177429274663,1120.177429274663,1120.177429274663,2024-05-09,0,0,0,0,0,0
,1121.8746454678296,1121.8746454678296,1121.8746454678296,1121.8746454678296,1121.8746454678296,2024-05-10,0,0,0,0,0,0
,1118.280560072801,1118.280560072801,1118.280560072801,1118.280560072801,1118.280560072801,2024-05-13,0,0,0,0,0,0
,1128.114566096159,1128.114566096159,1128.114566096159,1128.114566096159,1128.114566096159,2024-05-14,0,0,0,0,0,0
,1123.721712351589,1123.721712351589,1123.721712351589,1123.721712351589,1123.721712351589,2024-05-15,0,0,0,0,0,0
,1132.3076822370365,1132.3076822370365,1132.3076822370365,1132.3076822370365,1132.3076822370365,2024-05-16,0,0,0,0,0,0
,1130.16118415318,1130.16118415318,1130.16118415318,1130.16118415318,1130.16118415318,2024-05-17,0,0,0,0,0,0
,1134.1546578731836,1134.1546578731836,1134.1546578731836,1134.1546578731836,1134.1546578731836,2024-05-21,0,0,0,0,0,0
,1140.144907651532,1140.144907651532,1140.144907651532,1140.144907651532,1140.144907651532,2024-05-22,0,0,0,0,0,0
,1124.1709351031163,1124.1709351031163,1124.1709351031163,1124.1709351031163,1124.1709351031163,2024-05-23,0,0,0,0,0,0
,1163.6068245207025,1163.6068245207025,1163.6068245207025,1163.6068245207025,1163.6068245207025,2024-05-24,0,0,0,0,0,0
,1176.985081003924,1176.985081003924,1176.985081003924,1176.985081003924,1176.985081003924,2024-05-27,0,0,0,0,0,0
,1186.0701643307336,1186.0701643307336,1186.0701643307336,1186.0701643307336,1186.0701643307336,2024-05-28,0,0,0,0,0,0
,1170.0961898274145,1170.0961898274145,1170.0961898274145,1170.0961898274145,1170.0961898274145,2024-05-29,0,0,0,0,0,0
,1153.3234454629503,1153.3234454629503,1153.3234454629503,1153.3234454629503,1153.3234454629503,2024-05-30,0,0,0,0,0,0
,1171.094680931854,1171.094680931854,1171.094680931854,1171.094680931854,1171.094680931854,2024-05-31,0,0,0,0,0,0
,1195.1056253692,1195.1056253692,1195.1056253692,1195.1056253692,1195.1056253692,2024-06-03,0,0,0,0,0,0
,1222.0118188881215,1222.0118188881215,1222.0118188881215,1222.0118188881215,1222.0118188881215,2024-06-04,0,0,0,0,0,0
,1136.1513438967522,1136.1513438967522,1136.1513438967522,1136.1513438967522,1136.1513438967522,2024-06-05,0,0,0,0,0,0
,1190.163519723218,1190.163519723218,1190.163519723218,1190.163519723218,1190.163519723218,2024-06-06,0,0,0,0,0,0
,1176.0864384907798,1176.0864384907798,1176.0864384907798,1176.0864384907798,1176.0864384907798,2024-06-07,0,0,0,0,0,0
,1183.075146484375,1183.075146484375,1183.075146484375,1183.075146484375,1183.075146484375,2024-06-10,0,0,0,0,0,0
,1202.4935218314042,1202.4935218314042,1202.4935218314042,1202.4935218314042,1202.4935218314042,2024-06-11,0,0,0,0,0,0
,1190.1635879654757,1190.1635879654757,1190.1635879654757,1190.1635879654757,1190.1635879654757,2024-06-12,0,0,0,0,0,0
,1199.8478657463295,1199.8478657463295,1199.8478657463295,1199.8478657463295,1199.8478657463295,2024-06-13,0,0,0,0,0,0
,1179.0315346758443,1179.0315346758443,1179.0315346758443,1179.0315346758443,1179.0315346758443,2024-06-14,0,0,0,0,0,0
,1192.06055379712,1192.06055379712,1192.06055379712,1192.06055379712,1192.06055379712,2024-06-18,0,0,0,0,0,0
,1191.0619882120277,1191.0619882120277,1191.0619882120277,1191.0619882120277,1191.0619882120277,2024-06-19,0,0,0,0,0,0
,1228.1018171293836,1228.1018171293836,1228.1018171293836,1228.1018171293836,1228.1018171293836,2024-06-20,0,0,0,0,0,0
,1243.975979339442,1243.975979339442,1243.975979339442,1243.975979339442,1243.975979339442,2024-06-21,0,0,0,0,0,0
,1229.0002939189978,1229.0002939189978,1229.0002939189978,1229.0002939189978,1229.0002939189978,2024-06-24,0,0,0,0,0,0
,1232.4447453162752,1232.4447453162752,1232.4447453162752,1232.4447453162752,1232.4447453162752,2024-06-25,0,0,0,0,0,0
,1279.0189479197,1279.0189479197,1279.0189479197,1279.0189479197,1279.0189479197,2024-06-26,0,0,0,0,0,0
,1307.8720566322172,1307.8720566322172,1307.8720566322172,1307.8720566322172,1307.8720566322172,2024-06-27,0,0,0,0,0,0
,1281.0156818707335,1281.0156818707335,1281.0156818707335,1281.0156818707335,1281.0156818707335,2024-06-28,0,0,0,0,0,0
,1270.9321647383283,1270.9321647383283,1270.9321647383283,1270.9321647383283,1270.9321647383283,2024-07-01,0,0,0,0,0,0
,1262.9451463709113,1262.9451463709113,1262.9451463709113,1262.9451463709113,1262.9451463709113,2024-07-02,0,0,0,0,0,0
,1257.9532642364502,1257.9532642364502,1257.9532642364502,1257.9532642364502,1257.9532642364502,2024-07-03,0,0,0,0,0,0
,1285.90777835371,1285.90777835371,1285.90777835371,1285.90777835371,1285.90777835371,2024-07-04,0,0,0,0,0,0
,1269.9337492225077,1269.9337492225077,1269.9337492225077,1269.9337492225077,1269.9337492225077,2024-07-05,0,0,0,0,0,0
,1282.9125886119964,1282.9125886119964,1282.9125886119964,1282.9125886119964,1282.9125886119964,2024-07-08,0,0,0,0,0,0
,1281.9141677392236,1281.9141677392236,1281.9141677392236,1281.9141677392236,1281.9141677392236,2024-07-09,0,0,0,0,0,0
,1282.1139084717208,1282.1139084717208,1282.1139084717208,1282.1139084717208,1282.1139084717208,2024-07-10,0,0,0,0,0,0
,1298.9366185010135,1298.9366185010135,1298.9366185010135,1298.9366185010135,1298.9366185010135,2024-07-11,0,0,0,0,0,0
,1292.7951283943742,1292.7951283943742,1292.7951283943742,1292.7951283943742,1292.7951283943742,2024-07-12,0,0,0,0,0,0
,1315.575597352033,1315.575597352033,1315.575597352033,1315.575597352033,1315.575597352033,2024-07-15,0,0,0,0,0,0
,1306.3334797626717,1306.3334797626717,1306.3334797626717,1306.3334797626717,1306.3334797626717,2024-07-16,0,0,0,0,0,0
,1298.8899842960564,1298.8899842960564,1298.8899842960564,1298.8899842960564,1298.8899842960564,2024-07-18,0,0,0,0,0,0
,1304.5351521039754,1304.5351521039754,1304.5351521039754,1304.5351521039754,1304.5351521039754,2024-07-19,0,0,0,0,0,0
,1282.254157040865,1282.254157040865,1282.254157040865,1282.254157040865,1282.254157040865,2024-07-22,0,0,0,0,0,0
,1287.3997027504545,1287.3997027504545,1287.3997027504545,1287.3997027504545,1287.3997027504545,2024-07-23,0,0,0,0,0,0
,1261.821601509146,1261.821601509146,1261.821601509146,1261.821601509146,1261.821601509146,2024-07-24,0,0,0,0,0,0
,1198.9752696285975,1198.9752696285975,1198.9752696285975,1198.9752696285975,1198.9752696285975,2024-07-25,0,0,0,0,0,0
,1164.0051748855426,1164.0051748855426,1164.0051748855426,1164.0051748855426,1164.0051748855426,2024-07-26,0,0,0,0,0,0
,1181.3403267525805,1181.3403267525805,1181.3403267525805,1181.3403267525805,1181.3403267525805,2024-07-29,0,0,0,0,0,0
,1163.1059899797806,1163.1059899797806,1163.1059899797806,1163.1059899797806,1163.1059899797806,2024-07-30,0,0,0,0,0,0
,1156.0120428892758,1156.0120428892758,1156.0120428892758,1156.0120428892758,1156.0120428892758,2024-07-31,0,0,0,0,0,0
,1167.0026950641443,1167.0026950641443,1167.0026950641443,1167.0026950641443,1167.0026950641443,2024-08-01,0,0,0,0,0,0
,1163.0060993620923,1163.0060993620923,1163.0060993620923,1163.0060993620923,1163.0060993620923,2024-08-02,0,0,0,0,0,0
,1141.0248463432538,1141.0248463432538,1141.0248463432538,1141.0248463432538,1141.0248463432538,2024-08-05,0,0,0,0,0,0
,1139.026583274535,1139.026583274535,1139.026583274535,1139.026583274535,1139.026583274535,2024-08-06,0,0,0,0,0,0
,1137.8276379214865,1137.8276379214865,1137.8276379214865,1137.8276379214865,1137.8276379214865,2024-08-07,0,0,0,0,0,0
,1132.1324857784152,1132.1324857784152,1132.1324857784152,1132.1324857784152,1132.1324857784152,2024-08-08,0,0,0,0,0,0
,1151.0162710566617,1151.0162710566617,1151.0162710566617,1151.0162710566617,1151.0162710566617,2024-08-09,0,0,0,0,0,0
,1145.0214849192898,1145.0214849192898,1145.0214849192898,1145.0214849192898,1145.0214849192898,2024-08-12,0,0,0,0,0,0
,1160.3582468075288,1160.3582468075288,1160.3582468075288,1160.3582468075288,1160.3582468075288,2024-08-13,0,0,0,0,0,0
,1158.0103428946786,1158.0103428946786,1158.0103428946786,1158.0103428946786,1158.0103428946786,2024-08-14,0,0,0,0,0,0
,1165.4040707231295,1165.4040707231295,1165.4040707231295,1165.4040707231295,1165.4040707231295,2024-08-16,0,0,0,0,0,0
,1168.0018101230555,1168.0018101230555,1168.0018101230555,1168.0018101230555,1168.0018101230555,2024-08-19,0,0,0,0,0,0
,1157.0112241980148,1157.0112241980148,1157.0112241980148,1157.0112241980148,1157.0112241980148,2024-08-20,0,0,0,0,0,0
,1165.603828347,1165.603828347,1165.603828347,1165.603828347,1165.603828347,2024-08-21,0,0,0,0,0,0
,1178.6926021829222,1178.6926021829222,1178.6926021829222,1178.6926021829222,1178.6926021829222,2024-08-22,0,0,0,0,0,0
,1169.0009361917578,1169.0009361917578,1169.0009361917578,1169.0009361917578,1169.0009361917578,2024-08-23,0,0,0,0,0,0
,1170.6994882789022,1170.6994882789022,1170.6994882789022,1170.6994882789022,1170.6994882789022,2024-08-26,0,0,0,0,0,0
,1169.000939360119,1169.000939360119,1169.000939360119,1169.000939360119,1169.000939360119,2024-08-27,0,0,0,0,0,0
,1175.994955914158,1175.994955914158,1175.994955914158,1175.994955914158,1175.994955914158,2024-08-28,0,0,0,0,0,0
,1168.0018028062875,1168.0018028062875,1168.0018028062875,1168.0018028062875,1168.0018028062875,2024-08-29,0,0,0,0,0,0
,1175.9949656447764,1175.9949656447764,1175.9949656447764,1175.9949656447764,1175.9949656447764,2024-08-30,0,0,0,0,0,0
,1174.9957934621327,1174.9957934621327,1174.9957934621327,1174.9957934621327,1174.9957934621327,2024-09-02,0,0,0,0,0,0
,1186.985617809891,1186.985617809891,1186.985617809891,1186.985617809891,1186.985617809891,2024-09-03,0,0,0,0,0,0
,1181.6900665341032,1181.6900665341032,1181.6900665341032,1181.6900665341032,1181.6900665341032,2024-09-04,0,0,0,0,0,0
,1180.990705264549,1180.990705264549,1180.990705264549,1180.990705264549,1180.990705264549,2024-09-05,0,0,0,0,0,0
,1174.9957675970877,1174.9957675970877,1174.9957675970877,1174.9957675970877,1174.9957675970877,2024-09-06,0,0,0,0,0,0
,1157.0112163733215,1157.0112163733215,1157.0112163733215,1157.0112163733215,1157.0112163733215,2024-09-09,0,0,0,0,0,0
,1177.8933180831702,1177.8933180831702,1177.8933180831702,1177.8933180831702,1177.8933180831702,2024-09-10,0,0,0,0,0,0
,1186.1861945137762,1186.1861945137762,1186.1861945137762,1186.1861945137762,1186.1861945137762,2024-09-11,0,0,0,0,0,0
,1189.083702391641,1189.083702391641,1189.083702391641,1189.083702391641,1189.083702391641,2024-09-12,0,0,0,0,0,0
,1208.8669203308898,1208.8669203308898,1208.8669203308898,1208.8669203308898,1208.8669203308898,2024-09-13,0,0,0,0,0,0
,1220.9565800362964,1220.9565800362964,1220.9565800362964,1220.9565800362964,1220.9565800362964,2024-09-16,0,0,0,0,0,0
,1234.1451799941071,1234.1451799941071,1234.1451799941071,1234.1451799941071,1234.1451799941071,2024-09-17,0,0,0,0,0,0
,1230.8481209839067,1230.8481209839067,1230.8481209839067,1230.8481209839067,1230.8481209839067,2024-09-18,0,0,0,0,0,0
,1247.3838839474913,1247.3838839474913,1247.3838839474913,1247.3838839474913,1247.3838839474913,2024-09-19,0,0,0,0,0,0
,1242.9377435523345,1242.9377435523345,1242.9377435523345,1242.9377435523345,1242.9377435523345,2024-09-20,0,0,0,0,0,0
,1250.4312892398568,1250.4312892398568,1250.4312892398568,1250.4312892398568,1250.4312892398568,2024-09-23,0,0,0,0,0,0
,1240.0401803989173,1240.0401803989173,1240.0401803989173,1240.0401803989173,1240.0401803989173,2024-09-24,0,0,0,0,0,0
,1236.942817936568,1236.942817936568,1236.942817936568,1236.942817936568,1236.942817936568,2024-09-25,0,0,0,0,0,0
,1266.4677489486294,1266.4677489486294,1266.4677489486294,1266.4677489486294,1266.4677489486294,2024-09-26,0,0,0,0,0,0
,1271.9129699045366,1271.9129699045366,1271.9129699045366,1271.9129699045366,1271.9129699045366,2024-09-27,0,0,0,0,0,0
,1262.421150173437,1262.421150173437,1262.421150173437,1262.421150173437,1262.421150173437,2024-09-30,0,0,0,0,0,0
,1227.0512520632726,1227.0512520632726,1227.0512520632726,1227.0512520632726,1227.0512520632726,2024-10-01,0,0,0,0,0,0
,1206.4689403357831,1206.4689403357831,1206.4689403357831,1206.4689403357831,1206.4689403357831,2024-10-03,0,0,0,0,0,0
,1174.4962507198202,1174.4962507198202,1174.4962507198202,1174.4962507198202,1174.4962507198202,2024-10-04,0,0,0,0,0,0
,1181.9398732684149,1181.9398732684149,1181.9398732684149,1181.9398732684149,1181.9398732684149,2024-10-07,0,0,0,0,0,0
,1152.0155149847044,1152.0155149847044,1152.0155149847044,1152.0155149847044,1152.0155149847044,2024-10-08,0,0,0,0,0,0
,1153.0146443687056,1153.0146443687056,1153.0146443687056,1153.0146443687056,1153.0146443687056,2024-10-09,0,0,0,0,0,0
,1175.9949603025386,1175.9949603025386,1175.9949603025386,1175.9949603025386,1175.9949603025386,2024-10-10,0,0,0,0,0,0
,1181.4903201137774,1181.4903201137774,1181.4903201137774,1181.4903201137774,1181.4903201137774,2024-10-11,0,0,0,0,0,0
,1170.5496378403072,1170.5496378403072,1170.5496378403072,1170.5496378403072,1170.5496378403072,2024-10-14,0,0,0,0,0,0
,1165.104286275286,1165.104286275286,1165.104286275286,1165.104286275286,1165.104286275286,2024-10-15,0,0,0,0,0,0
,1150.017137372719,1150.017137372719,1150.017137372719,1150.017137372719,1150.017137372719,2024-10-16,0,0,0,0,0,0
,1150.017218078076,1150.017218078076,1150.017218078076,1150.017218078076,1150.017218078076,2024-10-17,0,0,0,0,0,0
