Ticker,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,Date,sentiment_compound,sentiment_positive,sentiment_negative,sentiment_strength,positive_ratio,negative_ratio
,1326.5356375583356,1326.5356375583356,1326.5356375583356,1326.5356375583356,1326.5356375583356,2023-11-13,0,0,0,0,0,0
,1344.945798877282,1344.945798877282,1344.945798877282,1344.945798877282,1344.945798877282,2023-11-15,0,0,0,0,0,0
,1361.3851069731406,1361.3851069731406,1361.3851069731406,1361.3851069731406,1361.3851069731406,2023-11-16,0,0,0,0,0,0
,1385.371115526934,1385.371115526934,1385.371115526934,1385.371115526934,1385.371115526934,2023-11-17,0,0,0,0,0,0
,1386.2843973217946,1386.2843973217946,1386.2843973217946,1386.2843973217946,1386.2843973217946,2023-11-20,0,0,0,0,0,0
,1386.2844776103195,1386.2844776103195,1386.2844776103195,1386.2844776103195,1386.2844776103195,2023-11-21,0,0,0,0,0,0
,1380.7084795916498,1380.7084795916498,1380.7084795916498,1380.7084795916498,1380.7084795916498,2023-11-22,0,0,0,0,0,0
,1411.1837023014712,1411.1837023014712,1411.1837023014712,1411.1837023014712,1411.1837023014712,2023-11-23,0,0,0,0,0,0
,1389.6973087712938,1389.6973087712938,1389.6973087712938,1389.6973087712938,1389.6973087712938,2023-11-24,0,0,0,0,0,0
,1388.2070932609774,1388.2070932609774,1388.2070932609774,1388.2070932609774,1388.2070932609774,2023-11-28,0,0,0,0,0,0
,1395.032766408813,1395.032766408813,1395.032766408813,1395.032766408813,1395.032766408813,2023-11-29,0,0,0,0,0,0
,1397.0996578273105,1397.0996578273105,1397.0996578273105,1397.0996578273105,1397.0996578273105,2023-11-30,0,0,0,0,0,0
,1403.492730780569,1403.492730780569,1403.492730780569,1403.492730780569,1403.492730780569,2023-12-01,0,0,0,0,0,0
,1404.0214158015517,1404.0214158015517,1404.0214158015517,1404.0214158015517,1404.0214158015517,2023-12-04,0,0,0,0,0,0
,1409.16481944382,1409.16481944382,1409.16481944382,1409.16481944382,1409.16481944382,2023-12-05,0,0,0,0,0,0
,1400.4644711895692,1400.4644711895692,1400.4644711895692,1400.4644711895692,1400.4644711895692,2023-12-06,0,0,0,0,0,0
,1415.942284567455,1415.942284567455,1415.942284567455,1415.942284567455,1415.942284567455,2023-12-07,0,0,0,0,0,0
,1413.5870125267115,1413.5870125267115,1413.5870125267115,1413.5870125267115,1413.5870125267115,2023-12-08,0,0,0,0,0,0
,1432.4297142349155,1432.4297142349155,1432.4297142349155,1432.4297142349155,1432.4297142349155,2023-12-11,0,0,0,0,0,0
,1420.412727151834,1420.412727151834,1420.412727151834,1420.412727151834,1420.412727151834,2023-12-12,0,0,0,0,0,0
,1418.9706970593943,1418.9706970593943,1418.9706970593943,1418.9706970593943,1418.9706970593943,2023-12-13,0,0,0,0,0,0
,1406.857612838719,1406.857612838719,1406.857612838719,1406.857612838719,1406.857612838719,2023-12-14,0,0,0,0,0,0
,1464.202808005046,1464.202808005046,1464.202808005046,1464.202808005046,1464.202808005046,2023-12-15,0,0,0,0,0,0
,1507.367985333549,1507.367985333549,1507.367985333549,1507.367985333549,1507.367985333549,2023-12-18,0,0,0,0,0,0
,1509.4349472873578,1509.4349472873578,1509.4349472873578,1509.4349472873578,1509.4349472873578,2023-12-19,0,0,0,0,0,0
,1504.580163639275,1504.580163639275,1504.580163639275,1504.580163639275,1504.580163639275,2023-12-20,0,0,0,0,0,0
,1462.4723721543946,1462.4723721543946,1462.4723721543946,1462.4723721543946,1462.4723721543946,2023-12-21,0,0,0,0,0,0
,1475.6430365128183,1475.6430365128183,1475.6430365128183,1475.6430365128183,1475.6430365128183,2023-12-22,0,0,0,0,0,0
,1475.691142373228,1475.691142373228,1475.691142373228,1475.691142373228,1475.691142373228,2023-12-26,0,0,0,0,0,0
,1484.343336410472,1484.343336410472,1484.343336410472,1484.343336410472,1484.343336410472,2023-12-27,0,0,0,0,0,0
,1508.3294618111136,1508.3294618111136,1508.3294618111136,1508.3294618111136,1508.3294618111136,2023-12-28,0,0,0,0,0,0
,1481.5075138445177,1481.5075138445177,1481.5075138445177,1481.5075138445177,1481.5075138445177,2023-12-29,0,0,0,0,0,0
,1479.5366225500268,1479.5366225500268,1479.5366225500268,1479.5366225500268,1479.5366225500268,2024-01-01,0,0,0,0,0,0
,1486.2661594193387,1486.2661594193387,1486.2661594193387,1486.2661594193387,1486.2661594193387,2024-01-02,0,0,0,0,0,0
,1461.222563163446,1461.222563163446,1461.222563163446,1461.222563163446,1461.222563163446,2024-01-03,0,0,0,0,0,0
,1446.8021278177912,1446.8021278177912,1446.8021278177912,1446.8021278177912,1446.8021278177912,2024-01-04,0,0,0,0,0,0
,1448.532621558546,1448.532621558546,1448.532621558546,1448.532621558546,1448.532621558546,2024-01-05,0,0,0,0,0,0
,1469.8748085428847,1469.8748085428847,1469.8748085428847,1469.8748085428847,1469.8748085428847,2024-01-08,0,0,0,0,0,0
,1482.3245674013035,1482.3245674013035,1482.3245674013035,1482.3245674013035,1482.3245674013035,2024-01-09,0,0,0,0,0,0
,1466.029369674196,1466.029369674196,1466.029369674196,1466.029369674196,1466.029369674196,2024-01-10,0,0,0,0,0,0
,1465.981298307394,1465.981298307394,1465.981298307394,1465.981298307394,1465.981298307394,2024-01-11,0,0,0,0,0,0
,1501.647876177143,1501.647876177143,1501.647876177143,1501.647876177143,1501.647876177143,2024-01-12,0,0,0,0,0,0
,1581.3929593220355,1581.3929593220355,1581.3929593220355,1581.3929593220355,1581.3929593220355,2024-01-15,0,0,0,0,0,0
,1581.248669882489,1581.248669882489,1581.248669882489,1581.248669882489,1581.248669882489,2024-01-16,0,0,0,0,0,0
,1557.6472848471606,1557.6472848471606,1557.6472848471606,1557.6472848471606,1557.6472848471606,2024-01-17,0,0,0,0,0,0
,1579.1817820479896,1579.1817820479896,1579.1817820479896,1579.1817820479896,1579.1817820479896,2024-01-18,0,0,0,0,0,0
,1587.7859551289723,1587.7859551289723,1587.7859551289723,1587.7859551289723,1587.7859551289723,2024-01-19,0,0,0,0,0,0
,1586.343832786963,1586.343832786963,1586.343832786963,1586.343832786963,1586.343832786963,2024-01-23,0,0,0,0,0,0
,1595.765266547254,1595.765266547254,1595.765266547254,1595.765266547254,1595.765266547254,2024-01-24,0,0,0,0,0,0
,1608.311084831157,1608.311084831157,1608.311084831157,1608.311084831157,1608.311084831157,2024-01-25,0,0,0,0,0,0
,1600.8124680993892,1600.8124680993892,1600.8124680993892,1600.8124680993892,1600.8124680993892,2024-01-29,0,0,0,0,0,0
,1598.2167089344066,1598.2167089344066,1598.2167089344066,1598.2167089344066,1598.2167089344066,2024-01-30,0,0,0,0,0,0
,1584.5654278748498,1584.5654278748498,1584.5654278748498,1584.5654278748498,1584.5654278748498,2024-01-31,0,0,0,0,0,0
,1595.4289185456998,1595.4289185456998,1595.4289185456998,1595.4289185456998,1595.4289185456998,2024-02-01,0,0,0,0,0,0
,1601.6777307925615,1601.6777307925615,1601.6777307925615,1601.6777307925615,1601.6777307925615,2024-02-02,0,0,0,0,0,0
,1629.2687080609385,1629.2687080609385,1629.2687080609385,1629.2687080609385,1629.2687080609385,2024-02-05,0,0,0,0,0,0
,1621.5779267866085,1621.5779267866085,1621.5779267866085,1621.5779267866085,1621.5779267866085,2024-02-06,0,0,0,0,0,0
,1662.195269041167,1662.195269041167,1662.195269041167,1662.195269041167,1662.195269041167,2024-02-07,0,0,0,0,0,0
,1632.393130184841,1632.393130184841,1632.393130184841,1632.393130184841,1632.393130184841,2024-02-08,0,0,0,0,0,0
,1619.606985174379,1619.606985174379,1619.606985174379,1619.606985174379,1619.606985174379,2024-02-09,0,0,0,0,0,0
,1605.811531809379,1605.811531809379,1605.811531809379,1605.811531809379,1605.811531809379,2024-02-12,0,0,0,0,0,0
,1617.9727321357634,1617.9727321357634,1617.9727321357634,1617.9727321357634,1617.9727321357634,2024-02-13,0,0,0,0,0,0
,1596.0536036876997,1596.0536036876997,1596.0536036876997,1596.0536036876997,1596.0536036876997,2024-02-14,0,0,0,0,0,0
,1612.204620896798,1612.204620896798,1612.204620896798,1612.204620896798,1612.204620896798,2024-02-15,0,0,0,0,0,0
,1623.740843650647,1623.740843650647,1623.740843650647,1623.740843650647,1623.740843650647,2024-02-16,0,0,0,0,0,0
,1639.1228360213818,1639.1228360213818,1639.1228360213818,1639.1228360213818,1639.1228360213818,2024-02-19,0,0,0,0,0,0
,1619.8954016234609,1619.8954016234609,1619.8954016234609,1619.8954016234609,1619.8954016234609,2024-02-20,0,0,0,0,0,0
,1609.320461197266,1609.320461197266,1609.320461197266,1609.320461197266,1609.320461197266,2024-02-21,0,0,0,0,0,0
,1600.6682245239977,1600.6682245239977,1600.6682245239977,1600.6682245239977,1600.6682245239977,2024-02-22,0,0,0,0,0,0
,1631.4317759907635,1631.4317759907635,1631.4317759907635,1631.4317759907635,1631.4317759907635,2024-02-23,0,0,0,0,0,0
,1610.2338297480162,1610.2338297480162,1610.2338297480162,1610.2338297480162,1610.2338297480162,2024-02-26,0,0,0,0,0,0
,1596.8227471676216,1596.8227471676216,1596.8227471676216,1596.8227471676216,1596.8227471676216,2024-02-27,0,0,0,0,0,0
,1605.4750549270757,1605.4750549270757,1605.4750549270757,1605.4750549270757,1605.4750549270757,2024-02-28,0,0,0,0,0,0
,1600.6682173585164,1600.6682173585164,1600.6682173585164,1600.6682173585164,1600.6682173585164,2024-02-29,0,0,0,0,0,0
,1604.5136407879363,1604.5136407879363,1604.5136407879363,1604.5136407879363,1604.5136407879363,2024-03-01,0,0,0,0,0,0
,1593.7945386888434,1593.7945386888434,1593.7945386888434,1593.7945386888434,1593.7945386888434,2024-03-04,0,0,0,0,0,0
,1570.8660530401396,1570.8660530401396,1570.8660530401396,1570.8660530401396,1570.8660530401396,2024-03-05,0,0,0,0,0,0
,1540.8714208560284,1540.8714208560284,1540.8714208560284,1540.8714208560284,1540.8714208560284,2024-03-06,0,0,0,0,0,0
,1554.138246368188,1554.138246368188,1554.138246368188,1554.138246368188,1554.138246368188,2024-03-07,0,0,0,0,0,0
,1546.0148020133513,1546.0148020133513,1546.0148020133513,1546.0148020133513,1546.0148020133513,2024-03-11,0,0,0,0,0,0
,1538.179677636585,1538.179677636585,1538.179677636585,1538.179677636585,1538.179677636585,2024-03-12,0,0,0,0,0,0
,1550.5813257217428,1550.5813257217428,1550.5813257217428,1550.5813257217428,1550.5813257217428,2024-03-13,0,0,0,0,0,0
,1552.023391506724,1552.023391506724,1552.023391506724,1552.023391506724,1552.023391506724,2024-03-14,0,0,0,0,0,0
,1577.6916155196643,1577.6916155196643,1577.6916155196643,1577.6916155196643,1577.6916155196643,2024-03-15,0,0,0,0,0,0
,1567.0205300379491,1567.0205300379491,1567.0205300379491,1567.0205300379491,1567.0205300379491,2024-03-18,0,0,0,0,0,0
,1530.8252596452844,1530.8252596452844,1530.8252596452844,1530.8252596452844,1530.8252596452844,2024-03-19,0,0,0,0,0,0
,1502.6092525994748,1502.6092525994748,1502.6092525994748,1502.6092525994748,1502.6092525994748,2024-03-20,0,0,0,0,0,0
,1503.570598916372,1503.570598916372,1503.570598916372,1503.570598916372,1503.570598916372,2024-03-21,0,0,0,0,0,0
,1462.232089335552,1462.232089335552,1462.232089335552,1462.232089335552,1462.232089335552,2024-03-22,0,0,0,0,0,0
,1434.3525080454035,1434.3525080454035,1434.3525080454035,1434.3525080454035,1434.3525080454035,2024-03-26,0,0,0,0,0,0
,1438.197908651736,1438.197908651736,1438.197908651736,1438.197908651736,1438.197908651736,2024-03-27,0,0,0,0,0,0
,1429.6899508266822,1429.6899508266822,1429.6899508266822,1429.6899508266822,1429.6899508266822,2024-03-28,0,0,0,0,0,0
,1466.0774920604706,1466.0774920604706,1466.0774920604706,1466.0774920604706,1466.0774920604706,2024-04-01,0,0,0,0,0,0
,1427.4787548291838,1427.4787548291838,1427.4787548291838,1427.4787548291838,1427.4787548291838,2024-04-02,0,0,0,0,0,0
,1421.854768854572,1421.854768854572,1421.854768854572,1421.854768854572,1421.854768854572,2024-04-03,0,0,0,0,0,0
,1432.9585406732908,1432.9585406732908,1432.9585406732908,1432.9585406732908,1432.9585406732908,2024-04-04,0,0,0,0,0,0
,1422.8642923144866,1422.8642923144866,1422.8642923144866,1422.8642923144866,1422.8642923144866,2024-04-05,0,0,0,0,0,0
,1425.70030625456,1425.70030625456,1425.70030625456,1425.70030625456,1425.70030625456,2024-04-08,0,0,0,0,0,0
,1432.42982355354,1432.42982355354,1432.42982355354,1432.42982355354,1432.42982355354,2024-04-09,0,0,0,0,0,0
,1442.3798315379402,1442.3798315379402,1442.3798315379402,1442.3798315379402,1442.3798315379402,2024-04-10,0,0,0,0,0,0
,1445.888914905708,1445.888914905708,1445.888914905708,1445.888914905708,1445.888914905708,2024-04-12,0,0,0,0,0,0
,1422.8161919534118,1422.8161919534118,1422.8161919534118,1422.8161919534118,1422.8161919534118,2024-04-15,0,0,0,0,0,0
,1394.9366663519509,1394.9366663519509,1394.9366663519509,1394.9366663519509,1394.9366663519509,2024-04-16,0,0,0,0,0,0
,1366.1919489429413,1366.1919489429413,1366.1919489429413,1366.1919489429413,1366.1919489429413,2024-04-18,0,0,0,0,0,0
,1331.4867740222269,1331.4867740222269,1331.4867740222269,1331.4867740222269,1331.4867740222269,2024-04-19,0,0,0,0,0,0
,1365.0383635258054,1365.0383635258054,1365.0383635258054,1365.0383635258054,1365.0383635258054,2024-04-22,0,0,0,0,0,0
,1387.2457391969172,1387.2457391969172,1387.2457391969172,1387.2457391969172,1387.2457391969172,2024-04-23,0,0,0,0,0,0
,1388.4956223694112,1388.4956223694112,1388.4956223694112,1388.4956223694112,1388.4956223694112,2024-04-24,0,0,0,0,0,0
,1365.1344941717352,1365.1344941717352,1365.1344941717352,1365.1344941717352,1365.1344941717352,2024-04-25,0,0,0,0,0,0
,1384.073229940324,1384.073229940324,1384.073229940324,1384.073229940324,1384.073229940324,2024-04-26,0,0,0,0,0,0
,1374.6999891627063,1374.6999891627063,1374.6999891627063,1374.6999891627063,1374.6999891627063,2024-04-29,0,0,0,0,0,0
,1379.2663901299095,1379.2663901299095,1379.2663901299095,1379.2663901299095,1379.2663901299095,2024-04-30,0,0,0,0,0,0
,1358.4048997624443,1358.4048997624443,1358.4048997624443,1358.4048997624443,1358.4048997624443,2024-05-02,0,0,0,0,0,0
,1367.1532231788374,1367.1532231788374,1367.1532231788374,1367.1532231788374,1367.1532231788374,2024-05-03,0,0,0,0,0,0
,1365.1345791142571,1365.1345791142571,1365.1345791142571,1365.1345791142571,1365.1345791142571,2024-05-06,0,0,0,0,0,0
,1369.8931061755525,1369.8931061755525,1369.8931061755525,1369.8931061755525,1369.8931061755525,2024-05-07,0,0,0,0,0,0
,1379.795249208848,1379.795249208848,1379.795249208848,1379.795249208848,1379.795249208848,2024-05-08,0,0,0,0,0,0
,1372.3927301216006,1372.3927301216006,1372.3927301216006,1372.3927301216006,1372.3927301216006,2024-05-09,0,0,0,0,0,0
,1379.6029430765502,1379.6029430765502,1379.6029430765502,1379.6029430765502,1379.6029430765502,2024-05-10,0,0,0,0,0,0
,1369.9413304391032,1369.9413304391032,1369.9413304391032,1369.9413304391032,1369.9413304391032,2024-05-13,0,0,0,0,0,0
,1371.287218365655,1371.287218365655,1371.287218365655,1371.287218365655,1371.287218365655,2024-05-14,0,0,0,0,0,0
,1370.9027149566334,1370.9027149566334,1370.9027149566334,1370.9027149566334,1370.9027149566334,2024-05-15,0,0,0,0,0,0
,1378.545470125184,1378.545470125184,1378.545470125184,1378.545470125184,1378.545470125184,2024-05-16,0,0,0,0,0,0
,1400.7049827810124,1400.7049827810124,1400.7049827810124,1400.7049827810124,1400.7049827810124,2024-05-17,0,0,0,0,0,0
,1374.7481158749963,1374.7481158749963,1374.7481158749963,1374.7481158749963,1374.7481158749963,2024-05-21,0,0,0,0,0,0
,1373.5463102764102,1373.5463102764102,1373.5463102764102,1373.5463102764102,1373.5463102764102,2024-05-22,0,0,0,0,0,0
,1398.493583805413,1398.493583805413,1398.493583805413,1398.493583805413,1398.493583805413,2024-05-23,0,0,0,0,0,0
,1411.5201358737334,1411.5201358737334,1411.5201358737334,1411.5201358737334,1411.5201358737334,2024-05-24,0,0,0,0,0,0
,1414.9810473505988,1414.9810473505988,1414.9810473505988,1414.9810473505988,1414.9810473505988,2024-05-27,0,0,0,0,0,0
,1418.490041457558,1418.490041457558,1418.490041457558,1418.490041457558,1418.490041457558,2024-05-28,0,0,0,0,0,0
,1408.780305128906,1408.780305128906,1408.780305128906,1408.780305128906,1408.780305128906,2024-05-29,0,0,0,0,0,0
,1387.0536367212903,1387.0536367212903,1387.0536367212903,1387.0536367212903,1387.0536367212903,2024-05-30,0,0,0,0,0,0
,1374.5880898199573,1374.5880898199573,1374.5880898199573,1374.5880898199573,1374.5880898199573,2024-05-31,0,0,0,0,0,0
,1404.033674005501,1404.033674005501,1404.033674005501,1404.033674005501,1404.033674005501,2024-06-03,0,0,0,0,0,0
,1373.807893135552,1373.807893135552,1373.807893135552,1373.807893135552,1373.807893135552,2024-06-04,0,0,0,0,0,0
,1365.1789578532776,1365.1789578532776,1365.1789578532776,1365.1789578532776,1365.1789578532776,2024-06-05,0,0,0,0,0,0
,1408.85996393557,1408.85996393557,1408.85996393557,1408.85996393557,1408.85996393557,2024-06-06,0,0,0,0,0,0
,1444.00969016698,1444.00969016698,1444.00969016698,1444.00969016698,1444.00969016698,2024-06-07,0,0,0,0,0,0
,1487.2031538066,1487.2031538066,1487.2031538066,1487.2031538066,1487.2031538066,2024-06-10,0,0,0,0,0,0
,1462.583761115188,1462.583761115188,1462.583761115188,1462.583761115188,1462.583761115188,2024-06-11,0,0,0,0,0,0
,1469.3601706387192,1469.3601706387192,1469.3601706387192,1469.3601706387192,1469.3601706387192,2024-06-12,0,0,0,0,0,0
,1457.6599305401555,1457.6599305401555,1457.6599305401555,1457.6599305401555,1457.6599305401555,2024-06-13,0,0,0,0,0,0
,1466.142554347695,1466.142554347695,1466.142554347695,1466.142554347695,1466.142554347695,2024-06-14,0,0,0,0,0,0
,1459.6099268376586,1459.6099268376586,1459.6099268376586,1459.6099268376586,1459.6099268376586,2024-06-18,0,0,0,0,0,0
,1467.410187837327,1467.410187837327,1467.410187837327,1467.410187837327,1467.410187837327,2024-06-19,0,0,0,0,0,0
,1478.42795986229,1478.42795986229,1478.42795986229,1478.42795986229,1478.42795986229,2024-06-20,0,0,0,0,0,0
,1506.4111705290543,1506.4111705290543,1506.4111705290543,1506.4111705290543,1506.4111705290543,2024-06-21,0,0,0,0,0,0
,1486.4719210591036,1486.4719210591036,1486.4719210591036,1486.4719210591036,1486.4719210591036,2024-06-24,0,0,0,0,0,0
,1487.8856805292482,1487.8856805292482,1487.8856805292482,1487.8856805292482,1487.8856805292482,2024-06-25,0,0,0,0,0,0
,1502.511060488151,1502.511060488151,1502.511060488151,1502.511060488151,1502.511060488151,2024-06-26,0,0,0,0,0,0
,1500.0246394725443,1500.0246394725443,1500.0246394725443,1500.0246394725443,1500.0246394725443,2024-06-27,0,0,0,0,0,0
,1533.2729807577389,1533.2729807577389,1533.2729807577389,1533.2729807577389,1533.2729807577389,2024-06-28,0,0,0,0,0,0
,1520.5488612730949,1520.5488612730949,1520.5488612730949,1520.5488612730949,1520.5488612730949,2024-07-01,0,0,0,0,0,0
,1556.3323402976748,1556.3323402976748,1556.3323402976748,1556.3323402976748,1556.3323402976748,2024-07-02,0,0,0,0,0,0
,1584.4129718719971,1584.4129718719971,1584.4129718719971,1584.4129718719971,1584.4129718719971,2024-07-03,0,0,0,0,0,0
,1587.5330170243992,1587.5330170243992,1587.5330170243992,1587.5330170243992,1587.5330170243992,2024-07-04,0,0,0,0,0,0
,1610.202339677658,1610.202339677658,1610.202339677658,1610.202339677658,1610.202339677658,2024-07-05,0,0,0,0,0,0
,1602.0608521487309,1602.0608521487309,1602.0608521487309,1602.0608521487309,1602.0608521487309,2024-07-08,0,0,0,0,0,0
,1618.441324047008,1618.441324047008,1618.441324047008,1618.441324047008,1618.441324047008,2024-07-09,0,0,0,0,0,0
,1615.613729908852,1615.613729908852,1615.613729908852,1615.613729908852,1615.613729908852,2024-07-10,0,0,0,0,0,0
,1614.6387674406476,1614.6387674406476,1614.6387674406476,1614.6387674406476,1614.6387674406476,2024-07-11,0,0,0,0,0,0
,1638.0393443296334,1638.0393443296334,1638.0393443296334,1638.0393443296334,1638.0393443296334,2024-07-12,0,0,0,0,0,0
,1683.085298662652,1683.085298662652,1683.085298662652,1683.085298662652,1683.085298662652,2024-07-15,0,0,0,0,0,0
,1675.6750916039832,1675.6750916039832,1675.6750916039832,1675.6750916039832,1675.6750916039832,2024-07-16,0,0,0,0,0,0
,1676.0651821635772,1676.0651821635772,1676.0651821635772,1676.0651821635772,1676.0651821635772,2024-07-18,0,0,0,0,0,0
,1797.943081102566,1797.943081102566,1797.943081102566,1797.943081102566,1797.943081102566,2024-07-19,0,0,0,0,0,0
,1755.1882696669777,1755.1882696669777,1755.1882696669777,1755.1882696669777,1755.1882696669777,2024-07-22,0,0,0,0,0,0
,1764.7923545401895,1764.7923545401895,1764.7923545401895,1764.7923545401895,1764.7923545401895,2024-07-23,0,0,0,0,0,0
,1791.605423504355,1791.605423504355,1791.605423504355,1791.605423504355,1791.605423504355,2024-07-24,0,0,0,0,0,0
,1774.5425227927356,1774.5425227927356,1774.5425227927356,1774.5425227927356,1774.5425227927356,2024-07-25,0,0,0,0,0,0
,1779.7588864220972,1779.7588864220972,1779.7588864220972,1779.7588864220972,1779.7588864220972,2024-07-26,0,0,0,0,0,0
,1846.304236848296,1846.304236848296,1846.304236848296,1846.304236848296,1846.304236848296,2024-07-29,0,0,0,0,0,0
,1824.366197741286,1824.366197741286,1824.366197741286,1824.366197741286,1824.366197741286,2024-07-30,0,0,0,0,0,0
,1830.1188567906963,1830.1188567906963,1830.1188567906963,1830.1188567906963,1830.1188567906963,2024-07-31,0,0,0,0,0,0
,1809.740828819239,1809.740828819239,1809.740828819239,1809.740828819239,1809.740828819239,2024-08-01,0,0,0,0,0,0
,1796.9680816152534,1796.9680816152534,1796.9680816152534,1796.9680816152534,1796.9680816152534,2024-08-02,0,0,0,0,0,0
,1740.3678829585922,1740.3678829585922,1740.3678829585922,1740.3678829585922,1740.3678829585922,2024-08-05,0,0,0,0,0,0
,1716.2360922033895,1716.2360922033895,1716.2360922033895,1716.2360922033895,1716.2360922033895,2024-08-06,0,0,0,0,0,0
,1751.1419625968092,1751.1419625968092,1751.1419625968092,1751.1419625968092,1751.1419625968092,2024-08-07,0,0,0,0,0,0
,1735.492850191383,1735.492850191383,1735.492850191383,1735.492850191383,1735.492850191383,2024-08-08,0,0,0,0,0,0
,1727.010094678858,1727.010094678858,1727.010094678858,1727.010094678858,1727.010094678858,2024-08-09,0,0,0,0,0,0
,1728.7652841315069,1728.7652841315069,1728.7652841315069,1728.7652841315069,1728.7652841315069,2024-08-12,0,0,0,0,0,0
,1764.7922546522138,1764.7922546522138,1764.7922546522138,1764.7922546522138,1764.7922546522138,2024-08-13,0,0,0,0,0,0
,1756.9921783945222,1756.9921783945222,1756.9921783945222,1756.9921783945222,1756.9921783945222,2024-08-14,0,0,0,0,0,0
,1803.7932417323864,1803.7932417323864,1803.7932417323864,1803.7932417323864,1803.7932417323864,2024-08-16,0,0,0,0,0,0
,1813.5434730155096,1813.5434730155096,1813.5434730155096,1813.5434730155096,1813.5434730155096,2024-08-19,0,0,0,0,0,0
,1833.043950660172,1833.043950660172,1833.043950660172,1833.043950660172,1833.043950660172,2024-08-20,0,0,0,0,0,0
,1828.2662272635985,1828.2662272635985,1828.2662272635985,1828.2662272635985,1828.2662272635985,2024-08-21,0,0,0,0,0,0
,1836.9440574204723,1836.9440574204723,1836.9440574204723,1836.9440574204723,1836.9440574204723,2024-08-22,0,0,0,0,0,0
,1831.28891751955,1831.28891751955,1831.28891751955,1831.28891751955,1831.28891751955,2024-08-23,0,0,0,0,0,0
,1823.2937434663284,1823.2937434663284,1823.2937434663284,1823.2937434663284,1823.2937434663284,2024-08-26,0,0,0,0,0,0
,1829.2900840518048,1829.2900840518048,1829.2900840518048,1829.2900840518048,1829.2900840518048,2024-08-27,0,0,0,0,0,0
,1859.272020838988,1859.272020838988,1859.272020838988,1859.272020838988,1859.272020838988,2024-08-28,0,0,0,0,0,0
,1884.720166993276,1884.720166993276,1884.720166993276,1884.720166993276,1884.720166993276,2024-08-29,0,0,0,0,0,0
,1889.5952465616888,1889.5952465616888,1889.5952465616888,1889.5952465616888,1889.5952465616888,2024-08-30,0,0,0,0,0,0
,1894.8117029397847,1894.8117029397847,1894.8117029397847,1894.8117029397847,1894.8117029397847,2024-09-02,0,0,0,0,0,0
,1917.8710125060368,1917.8710125060368,1917.8710125060368,1917.8710125060368,1917.8710125060368,2024-09-03,0,0,0,0,0,0
,1873.1173360302705,1873.1173360302705,1873.1173360302705,1873.1173360302705,1873.1173360302705,2024-09-04,0,0,0,0,0,0
,1878.1387700081425,1878.1387700081425,1878.1387700081425,1878.1387700081425,1878.1387700081425,2024-09-05,0,0,0,0,0,0
,1873.994888945443,1873.994888945443,1873.994888945443,1873.994888945443,1873.994888945443,2024-09-06,0,0,0,0,0,0
,1842.7942423455024,1842.7942423455024,1842.7942423455024,1842.7942423455024,1842.7942423455024,2024-09-09,0,0,0,0,0,0
,1857.3220347286265,1857.3220347286265,1857.3220347286265,1857.3220347286265,1857.3220347286265,2024-09-10,0,0,0,0,0,0
,1866.877202898836,1866.877202898836,1866.877202898836,1866.877202898836,1866.877202898836,2024-09-11,0,0,0,0,0,0
,1876.920076659996,1876.920076659996,1876.920076659996,1876.920076659996,1876.920076659996,2024-09-12,0,0,0,0,0,0
,1901.734221068696,1901.734221068696,1901.734221068696,1901.734221068696,1901.734221068696,2024-09-13,0,0,0,0,0,0
,1897.1517015233924,1897.1517015233924,1897.1517015233924,1897.1517015233924,1897.1517015233924,2024-09-16,0,0,0,0,0,0
,1899.1018225052496,1899.1018225052496,1899.1018225052496,1899.1018225052496,1899.1018225052496,2024-09-17,0,0,0,0,0,0
,1890.3265684033404,1890.3265684033404,1890.3265684033404,1890.3265684033404,1890.3265684033404,2024-09-18,0,0,0,0,0,0
,1862.8795667117413,1862.8795667117413,1862.8795667117413,1862.8795667117413,1862.8795667117413,2024-09-19,0,0,0,0,0,0
,1857.4194893204567,1857.4194893204567,1857.4194893204567,1857.4194893204567,1857.4194893204567,2024-09-20,0,0,0,0,0,0
,1861.3195986178432,1861.3195986178432,1861.3195986178432,1861.3195986178432,1861.3195986178432,2024-09-23,0,0,0,0,0,0
,1840.844097511973,1840.844097511973,1840.844097511973,1840.844097511973,1840.844097511973,2024-09-24,0,0,0,0,0,0
,1839.235383142048,1839.235383142048,1839.235383142048,1839.235383142048,1839.235383142048,2024-09-25,0,0,0,0,0,0
,1850.399326383558,1850.399326383558,1850.399326383558,1850.399326383558,1850.399326383558,2024-09-26,0,0,0,0,0,0
,1883.8426736989857,1883.8426736989857,1883.8426736989857,1883.8426736989857,1883.8426736989857,2024-09-27,0,0,0,0,0,0
,1833.044033110499,1833.044033110499,1833.044033110499,1833.044033110499,1833.044033110499,2024-09-30,0,0,0,0,0,0
,1828.1688539454187,1828.1688539454187,1828.1688539454187,1828.1688539454187,1828.1688539454187,2024-10-01,0,0,0,0,0,0
,1842.3066380228447,1842.3066380228447,1842.3066380228447,1842.3066380228447,1842.3066380228447,2024-10-03,0,0,0,0,0,0
,1842.355444469921,1842.355444469921,1842.355444469921,1842.355444469921,1842.355444469921,2024-10-04,0,0,0,0,0,0
,1875.164938110668,1875.164938110668,1875.164938110668,1875.164938110668,1875.164938110668,2024-10-07,0,0,0,0,0,0
