Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,Date,sentiment_compound,sentiment_positive,sentiment_negative,sentiment_strength,positive_ratio,negative_ratio
,3022.9598579372287,3022.9598579372287,3022.9598579372287,3022.9598579372287,3022.9598579372287,2023-04-24,0,0,0,0,0,0
,3053.562021865652,3053.562021865652,3053.562021865652,3053.562021865652,3053.562021865652,2023-04-25,0,0,0,0,0,0
,3051.64369490967,3051.64369490967,3051.64369490967,3051.64369490967,3051.64369490967,2023-04-26,0,0,0,0,0,0
,3055.4808006957965,3055.4808006957965,3055.4808006957965,3055.4808006957965,3055.4808006957965,2023-04-27,0,0,0,0,0,0
,3070.25482527173,3070.25482527173,3070.25482527173,3070.25482527173,3070.25482527173,2023-04-28,0,0,0,0,0,0
,3103.4474027619726,3103.4474027619726,3103.4474027619726,3103.4474027619726,3103.4474027619726,2023-05-02,0,0,0,0,0,0
,3085.219962118624,3085.219962118624,3085.219962118624,3085.219962118624,3085.219962118624,2023-05-03,0,0,0,0,0,0
,3050.8279377176764,3050.8279377176764,3050.8279377176764,3050.8279377176764,3050.8279377176764,2023-05-04,0,0,0,0,0,0
,3089.058162176573,3089.058162176573,3089.058162176573,3089.058162176573,3089.058162176573,2023-05-05,0,0,0,0,0,0
,3113.0416934733657,3113.0416934733657,3113.0416934733657,3113.0416934733657,3113.0416934733657,2023-05-08,0,0,0,0,0,0
,3120.3325650983,3120.3325650983,3120.3325650983,3120.3325650983,3120.3325650983,2023-05-09,0,0,0,0,0,0
,3156.211181637488,3156.211181637488,3156.211181637488,3156.211181637488,3156.211181637488,2023-05-10,0,0,0,0,0,0
,3174.438897486895,3174.438897486895,3174.438897486895,3174.438897486895,3174.438897486895,2023-05-11,0,0,0,0,0,0
,3145.802290975248,3145.802290975248,3145.802290975248,3145.802290975248,3145.802290975248,2023-05-12,0,0,0,0,0,0
,3150.4555576014886,3150.4555576014886,3150.4555576014886,3150.4555576014886,3150.4555576014886,2023-05-15,0,0,0,0,0,0
,3123.7855941829725,3123.7855941829725,3123.7855941829725,3123.7855941829725,3123.7855941829725,2023-05-16,0,0,0,0,0,0
,3123.545850910899,3123.545850910899,3123.545850910899,3123.545850910899,3123.545850910899,2023-05-17,0,0,0,0,0,0
,3094.7652983015287,3094.7652983015287,3094.7652983015287,3094.7652983015287,3094.7652983015287,2023-05-18,0,0,0,0,0,0
,3079.4644473658177,3079.4644473658177,3079.4644473658177,3079.4644473658177,3079.4644473658177,2023-05-19,0,0,0,0,0,0
,3098.651125062216,3098.651125062216,3098.651125062216,3098.651125062216,3098.651125062216,2023-05-22,0,0,0,0,0,0
,3171.560608341515,3171.560608341515,3171.560608341515,3171.560608341515,3171.560608341515,2023-05-23,0,0,0,0,0,0
,3142.780413349906,3142.780413349906,3142.780413349906,3142.780413349906,3142.780413349906,2023-05-24,0,0,0,0,0,0
,3160.048759185944,3160.048759185944,3160.048759185944,3160.048759185944,3160.048759185944,2023-05-25,0,0,0,0,0,0
,3159.568941034416,3159.568941034416,3159.568941034416,3159.568941034416,3159.568941034416,2023-05-26,0,0,0,0,0,0
,3224.131696998823,3224.131696998823,3224.131696998823,3224.131696998823,3224.131696998823,2023-05-29,0,0,0,0,0,0
,3180.194792373348,3180.194792373348,3180.194792373348,3180.194792373348,3180.194792373348,2023-05-30,0,0,0,0,0,0
,3174.43896283986,3174.43896283986,3174.43896283986,3174.43896283986,3174.43896283986,2023-05-31,0,0,0,0,0,0
,3179.23550947536,3179.23550947536,3179.23550947536,3179.23550947536,3179.23550947536,2023-06-01,0,0,0,0,0,0
,3190.987170597393,3190.987170597393,3190.987170597393,3190.987170597393,3190.987170597393,2023-06-02,0,0,0,0,0,0
,3180.19473683898,3180.19473683898,3180.19473683898,3180.19473683898,3180.19473683898,2023-06-05,0,0,0,0,0,0
,3146.617142141535,3146.617142141535,3146.617142141535,3146.617142141535,3146.617142141535,2023-06-06,0,0,0,0,0,0
,3120.715761529568,3120.715761529568,3120.715761529568,3120.715761529568,3120.715761529568,2023-06-07,0,0,0,0,0,0
,3128.390581857246,3128.390581857246,3128.390581857246,3128.390581857246,3128.390581857246,2023-06-08,0,0,0,0,0,0
,3113.0409246108093,3113.0409246108093,3113.0409246108093,3113.0409246108093,3113.0409246108093,2023-06-09,0,0,0,0,0,0
,3084.2610860329364,3084.2610860329364,3084.2610860329364,3084.2610860329364,3084.2610860329364,2023-06-12,0,0,0,0,0,0
,3127.431147894488,3127.431147894488,3127.431147894488,3127.431147894488,3127.431147894488,2023-06-13,0,0,0,0,0,0
,3111.793767318042,3111.793767318042,3111.793767318042,3111.793767318042,3111.793767318042,2023-06-14,0,0,0,0,0,0
,3136.483178898009,3136.483178898009,3136.483178898009,3136.483178898009,3136.483178898009,2023-06-15,0,0,0,0,0,0
,3089.8026716362706,3089.8026716362706,3089.8026716362706,3089.8026716362706,3089.8026716362706,2023-06-16,0,0,0,0,0,0
,3083.0372930443496,3083.0372930443496,3083.0372930443496,3083.0372930443496,3083.0372930443496,2023-06-19,0,0,0,0,0,0
,3106.2325613269354,3106.2325613269354,3106.2325613269354,3106.2325613269354,3106.2325613269354,2023-06-20,0,0,0,0,0,0
,3141.025437846982,3141.025437846982,3141.025437846982,3141.025437846982,3141.025437846982,2023-06-21,0,0,0,0,0,0
,3150.69022478578,3150.69022478578,3150.69022478578,3150.69022478578,3150.69022478578,2023-06-22,0,0,0,0,0,0
,3128.7516384410424,3128.7516384410424,3128.7516384410424,3128.7516384410424,3128.7516384410424,2023-06-23,0,0,0,0,0,0
,3097.5343740274448,3097.5343740274448,3097.5343740274448,3097.5343740274448,3097.5343740274448,2023-06-26,0,0,0,0,0,0
,3094.634857234224,3094.634857234224,3094.634857234224,3094.634857234224,3094.634857234224,2023-06-27,0,0,0,0,0,0
,3100.4336396774515,3100.4336396774515,3100.4336396774515,3100.4336396774515,3100.4336396774515,2023-06-28,0,0,0,0,0,0
,3112.031332803392,3112.031332803392,3112.031332803392,3112.031332803392,3112.031332803392,2023-06-30,0,0,0,0,0,0
,3203.1695958653577,3203.1695958653577,3203.1695958653577,3203.1695958653577,3203.1695958653577,2023-07-03,0,0,0,0,0,0
,3179.684301319629,3179.684301319629,3179.684301319629,3179.684301319629,3179.684301319629,2023-07-04,0,0,0,0,0,0
,3208.6784976153644,3208.6784976153644,3208.6784976153644,3208.6784976153644,3208.6784976153644,2023-07-05,0,0,0,0,0,0
,3195.679567433131,3195.679567433131,3195.679567433131,3195.679567433131,3195.679567433131,2023-07-06,0,0,0,0,0,0
,3191.281631473164,3191.281631473164,3191.281631473164,3191.281631473164,3191.281631473164,2023-07-07,0,0,0,0,0,0
,3213.268885316097,3213.268885316097,3213.268885316097,3213.268885316097,3213.268885316097,2023-07-10,0,0,0,0,0,0
,3184.516864683391,3184.516864683391,3184.516864683391,3184.516864683391,3184.516864683391,2023-07-11,0,0,0,0,0,0
,3170.937488223699,3170.937488223699,3170.937488223699,3170.937488223699,3170.937488223699,2023-07-12,0,0,0,0,0,0
,3173.885656490919,3173.885656490919,3173.885656490919,3173.885656490919,3173.885656490919,2023-07-13,0,0,0,0,0,0
,3252.1694652669635,3252.1694652669635,3252.1694652669635,3252.1694652669635,3252.1694652669635,2023-07-14,0,0,0,0,0,0
,3392.3075306304995,3392.3075306304995,3392.3075306304995,3392.3075306304995,3392.3075306304995,2023-07-17,0,0,0,0,0,0
,3359.447894024044,3359.447894024044,3359.447894024044,3359.447894024044,3359.447894024044,2023-07-18,0,0,0,0,0,0
,3382.642731380588,3382.642731380588,3382.642731380588,3382.642731380588,3382.642731380588,2023-07-19,0,0,0,0,0,0
,3345.993866330876,3345.993866330876,3345.993866330876,3345.993866330876,3345.993866330876,2023-07-20,0,0,0,0,0,0
,3298.465100815717,3298.465100815717,3298.465100815717,3298.465100815717,3298.465100815717,2023-07-21,0,0,0,0,0,0
,3276.130102806954,3276.130102806954,3276.130102806954,3276.130102806954,3276.130102806954,2023-07-24,0,0,0,0,0,0
,3292.118314386395,3292.118314386395,3292.118314386395,3292.118314386395,3292.118314386395,2023-07-25,0,0,0,0,0,0
,3294.880145302078,3294.880145302078,3294.880145302078,3294.880145302078,3294.880145302078,2023-07-26,0,0,0,0,0,0
,3289.647396497541,3289.647396497541,3289.647396497541,3289.647396497541,3289.647396497541,2023-07-27,0,0,0,0,0,0
,3280.00619919588,3280.00619919588,3280.00619919588,3280.00619919588,3280.00619919588,2023-07-28,0,0,0,0,0,0
,3260.044935309803,3260.044935309803,3260.044935309803,3260.044935309803,3260.044935309803,2023-07-31,0,0,0,0,0,0
,3309.0754669316248,3309.0754669316248,3309.0754669316248,3309.0754669316248,3309.0754669316248,2023-08-01,0,0,0,0,0,0
,3328.406534325866,3328.406534325866,3328.406534325866,3328.406534325866,3328.406534325866,2023-08-02,0,0,0,0,0,0
,3313.920580603676,3313.920580603676,3313.920580603676,3313.920580603676,3313.920580603676,2023-08-03,0,0,0,0,0,0
,3295.7522211794712,3295.7522211794712,3295.7522211794712,3295.7522211794712,3295.7522211794712,2023-08-04,0,0,0,0,0,0
,3346.817415728949,3346.817415728949,3346.817415728949,3346.817415728949,3346.817415728949,2023-08-07,0,0,0,0,0,0
,3375.9834506124294,3375.9834506124294,3375.9834506124294,3375.9834506124294,3375.9834506124294,2023-08-08,0,0,0,0,0,0
,3357.427758564071,3357.427758564071,3357.427758564071,3357.427758564071,3357.427758564071,2023-08-09,0,0,0,0,0,0
,3342.989828526343,3342.989828526343,3342.989828526343,3342.989828526343,3342.989828526343,2023-08-10,0,0,0,0,0,0
,3331.4590822095734,3331.4590822095734,3331.4590822095734,3331.4590822095734,3331.4590822095734,2023-08-11,0,0,0,0,0,0
,3333.9783938069554,3333.9783938069554,3333.9783938069554,3333.9783938069554,3333.9783938069554,2023-08-14,0,0,0,0,0,0
,3342.990278707455,3342.990278707455,3342.990278707455,3342.990278707455,3342.990278707455,2023-08-16,0,0,0,0,0,0
,3347.8352903665727,3347.8352903665727,3347.8352903665727,3347.8352903665727,3347.8352903665727,2023-08-17,0,0,0,0,0,0
,3304.230388230785,3304.230388230785,3304.230388230785,3304.230388230785,3304.230388230785,2023-08-18,0,0,0,0,0,0
,3270.316356134051,3270.316356134051,3270.316356134051,3270.316356134051,3270.316356134051,2023-08-21,0,0,0,0,0,0
,3294.541064120094,3294.541064120094,3294.541064120094,3294.541064120094,3294.541064120094,2023-08-22,0,0,0,0,0,0
,3282.9128995048004,3282.9128995048004,3282.9128995048004,3282.9128995048004,3282.9128995048004,2023-08-23,0,0,0,0,0,0
,3302.2925510571176,3302.2925510571176,3302.2925510571176,3302.2925510571176,3302.2925510571176,2023-08-24,0,0,0,0,0,0
,3270.3165044562,3270.3165044562,3270.3165044562,3270.3165044562,3270.3165044562,2023-08-25,0,0,0,0,0,0
,3288.727047450962,3288.727047450962,3288.727047450962,3288.727047450962,3288.727047450962,2023-08-28,0,0,0,0,0,0
,3276.1788209663905,3276.1788209663905,3276.1788209663905,3276.1788209663905,3276.1788209663905,2023-08-29,0,0,0,0,0,0
,3292.602858985793,3292.602858985793,3292.602858985793,3292.602858985793,3292.602858985793,2023-08-30,0,0,0,0,0,0
,3295.5093980102333,3295.5093980102333,3295.5093980102333,3295.5093980102333,3295.5093980102333,2023-08-31,0,0,0,0,0,0
,3261.595220010862,3261.595220010862,3261.595220010862,3261.595220010862,3261.595220010862,2023-09-01,0,0,0,0,0,0
,3273.223727940572,3273.223727940572,3273.223727940572,3273.223727940572,3273.223727940572,2023-09-04,0,0,0,0,0,0
,3313.92087404954,3313.92087404954,3313.92087404954,3313.92087404954,3313.92087404954,2023-09-05,0,0,0,0,0,0
,3327.485862279315,3327.485862279315,3327.485862279315,3327.485862279315,3327.485862279315,2023-09-06,0,0,0,0,0,0
,3324.3858134541274,3324.3858134541274,3324.3858134541274,3324.3858134541274,3324.3858134541274,2023-09-07,0,0,0,0,0,0
,3348.077370694272,3348.077370694272,3348.077370694272,3348.077370694272,3348.077370694272,2023-09-08,0,0,0,0,0,0
,3354.6180208633923,3354.6180208633923,3354.6180208633923,3354.6180208633923,3354.6180208633923,2023-09-11,0,0,0,0,0,0
,3383.6872087373,3383.6872087373,3383.6872087373,3383.6872087373,3383.6872087373,2023-09-12,0,0,0,0,0,0
,3460.334008040141,3460.334008040141,3460.334008040141,3460.334008040141,3460.334008040141,2023-09-13,0,0,0,0,0,0
,3459.31653542409,3459.31653542409,3459.31653542409,3459.31653542409,3459.31653542409,2023-09-14,0,0,0,0,0,0
,3457.184712278759,3457.184712278759,3457.184712278759,3457.184712278759,3457.184712278759,2023-09-15,0,0,0,0,0,0
,3469.0060836799707,3469.0060836799707,3469.0060836799707,3469.0060836799707,3469.0060836799707,2023-09-18,0,0,0,0,0,0
,3468.957420935858,3468.957420935858,3468.957420935858,3468.957420935858,3468.957420935858,2023-09-20,0,0,0,0,0,0
,3477.2426994387893,3477.2426994387893,3477.2426994387893,3477.2426994387893,3477.2426994387893,2023-09-21,0,0,0,0,0,0
,3472.8338529390844,3472.8338529390844,3472.8338529390844,3472.8338529390844,3472.8338529390844,2023-09-22,0,0,0,0,0,0
,3490.759848685566,3490.759848685566,3490.759848685566,3490.759848685566,3490.759848685566,2023-09-25,0,0,0,0,0,0
,3456.942513429872,3456.942513429872,3456.942513429872,3456.942513429872,3456.942513429872,2023-09-26,0,0,0,0,0,0
,3478.647234588645,3478.647234588645,3478.647234588645,3478.647234588645,3478.647234588645,2023-09-27,0,0,0,0,0,0
,3488.3372192425954,3488.3372192425954,3488.3372192425954,3488.3372192425954,3488.3372192425954,2023-09-28,0,0,0,0,0,0
,3427.485208034955,3427.485208034955,3427.485208034955,3427.485208034955,3427.485208034955,2023-09-29,0,0,0,0,0,0
,3424.5782731996,3424.5782731996,3424.5782731996,3424.5782731996,3424.5782731996,2023-10-03,0,0,0,0,0,0
,3378.163960793104,3378.163960793104,3378.163960793104,3378.163960793104,3378.163960793104,2023-10-04,0,0,0,0,0,0
,3443.764192410028,3443.764192410028,3443.764192410028,3443.764192410028,3443.764192410028,2023-10-05,0,0,0,0,0,0
,3479.616267880264,3479.616267880264,3479.616267880264,3479.616267880264,3479.616267880264,2023-10-06,0,0,0,0,0,0
,3531.9906723635186,3531.9906723635186,3531.9906723635186,3531.9906723635186,3531.9906723635186,2023-10-09,0,0,0,0,0,0
,3527.1453630044166,3527.1453630044166,3527.1453630044166,3527.1453630044166,3527.1453630044166,2023-10-10,0,0,0,0,0,0
,3536.7869661811897,3536.7869661811897,3536.7869661811897,3536.7869661811897,3536.7869661811897,2023-10-11,0,0,0,0,0,0
,3464.1128723522656,3464.1128723522656,3464.1128723522656,3464.1128723522656,3464.1128723522656,2023-10-12,0,0,0,0,0,0
,3420.508278225612,3420.508278225612,3420.508278225612,3420.508278225612,3420.508278225612,2023-10-13,0,0,0,0,0,0
,3455.391689596092,3455.391689596092,3455.391689596092,3455.391689596092,3455.391689596092,2023-10-16,0,0,0,0,0,0
,3420.508611385952,3420.508611385952,3420.508611385952,3420.508611385952,3420.508611385952,2023-10-17,0,0,0,0,0,0
,3402.0978087306885,3402.0978087306885,3402.0978087306885,3402.0978087306885,3402.0978087306885,2023-10-18,0,0,0,0,0,0
,3370.583890830107,3370.583890830107,3370.583890830107,3370.583890830107,3370.583890830107,2023-10-19,0,0,0,0,0,0
,3352.028743503988,3352.028743503988,3352.028743503988,3352.028743503988,3352.028743503988,2023-10-20,0,0,0,0,0,0
,3373.9842574878794,3373.9842574878794,3373.9842574878794,3373.9842574878794,3373.9842574878794,2023-10-23,0,0,0,0,0,0
,3293.836010795162,3293.836010795162,3293.836010795162,3293.836010795162,3293.836010795162,2023-10-25,0,0,0,0,0,0
,3272.0263311031777,3272.0263311031777,3272.0263311031777,3272.0263311031777,3272.0263311031777,2023-10-26,0,0,0,0,0,0
,3254.4909504512443,3254.4909504512443,3254.4909504512443,3254.4909504512443,3254.4909504512443,2023-10-27,0,0,0,0,0,0
,3254.490968375929,3254.490968375929,3254.490968375929,3254.490968375929,3254.490968375929,2023-10-30,0,0,0,0,0,0
,3302.093865593112,3302.093865593112,3302.093865593112,3302.093865593112,3302.093865593112,2023-10-31,0,0,0,0,0,0
,3259.3482541340773,3259.3482541340773,3259.3482541340773,3259.3482541340773,3259.3482541340773,2023-11-01,0,0,0,0,0,0
,3247.884658554033,3247.884658554033,3247.884658554033,3247.884658554033,3247.884658554033,2023-11-02,0,0,0,0,0,0
,3285.578909903954,3285.578909903954,3285.578909903954,3285.578909903954,3285.578909903954,2023-11-03,0,0,0,0,0,0
,3278.778096485328,3278.778096485328,3278.778096485328,3278.778096485328,3278.778096485328,2023-11-06,0,0,0,0,0,0
,3281.6929506308525,3281.6929506308525,3281.6929506308525,3281.6929506308525,3281.6929506308525,2023-11-07,0,0,0,0,0,0
,3275.32970246197,3275.32970246197,3275.32970246197,3275.32970246197,3275.32970246197,2023-11-08,0,0,0,0,0,0
,3293.4478565522354,3293.4478565522354,3293.4478565522354,3293.4478565522354,3293.4478565522354,2023-11-09,0,0,0,0,0,0
,3242.833168116945,3242.833168116945,3242.833168116945,3242.833168116945,3242.833168116945,2023-11-10,0,0,0,0,0,0
,3260.320018666236,3260.320018666236,3260.320018666236,3260.320018666236,3260.320018666236,2023-11-13,0,0,0,0,0,0
,3286.6476253068085,3286.6476253068085,3286.6476253068085,3286.6476253068085,3286.6476253068085,2023-11-15,0,0,0,0,0,0
,3332.2589151668635,3332.2589151668635,3332.2589151668635,3332.2589151668635,3332.2589151668635,2023-11-16,0,0,0,0,0,0
,3398.125771545085,3398.125771545085,3398.125771545085,3398.125771545085,3398.125771545085,2023-11-17,0,0,0,0,0,0
,3391.7140265430435,3391.7140265430435,3391.7140265430435,3391.7140265430435,3391.7140265430435,2023-11-20,0,0,0,0,0,0
,3419.255681816323,3419.255681816323,3419.255681816323,3419.255681816323,3419.255681816323,2023-11-21,0,0,0,0,0,0
,3400.2140738811468,3400.2140738811468,3400.2140738811468,3400.2140738811468,3400.2140738811468,2023-11-22,0,0,0,0,0,0
,3429.359397825661,3429.359397825661,3429.359397825661,3429.359397825661,3429.359397825661,2023-11-23,0,0,0,0,0,0
,3394.628596856334,3394.628596856334,3394.628596856334,3394.628596856334,3394.628596856334,2023-11-24,0,0,0,0,0,0
,3358.537579518945,3358.537579518945,3358.537579518945,3358.537579518945,3358.537579518945,2023-11-28,0,0,0,0,0,0
,3381.7564585834666,3381.7564585834666,3381.7564585834666,3381.7564585834666,3381.7564585834666,2023-11-29,0,0,0,0,0,0
,3399.6804706732564,3399.6804706732564,3399.6804706732564,3399.6804706732564,3399.6804706732564,2023-11-30,0,0,0,0,0,0
,3400.2142213855973,3400.2142213855973,3400.2142213855973,3400.2142213855973,3400.2142213855973,2023-12-01,0,0,0,0,0,0
,3443.591496909269,3443.591496909269,3443.591496909269,3443.591496909269,3443.591496909269,2023-12-04,0,0,0,0,0,0
,3437.131014250938,3437.131014250938,3437.131014250938,3437.131014250938,3437.131014250938,2023-12-05,0,0,0,0,0,0
,3431.8851550865443,3431.8851550865443,3431.8851550865443,3431.8851550865443,3431.8851550865443,2023-12-06,0,0,0,0,0,0
,3502.2212117139416,3502.2212117139416,3502.2212117139416,3502.2212117139416,3502.2212117139416,2023-12-07,0,0,0,0,0,0
,3529.4226796795115,3529.4226796795115,3529.4226796795115,3529.4226796795115,3529.4226796795115,2023-12-08,0,0,0,0,0,0
,3519.6102433835927,3519.6102433835927,3519.6102433835927,3519.6102433835927,3519.6102433835927,2023-12-11,0,0,0,0,0,0
,3535.202928275833,3535.202928275833,3535.202928275833,3535.202928275833,3535.202928275833,2023-12-12,0,0,0,0,0,0
,3539.6719048070327,3539.6719048070327,3539.6719048070327,3539.6719048070327,3539.6719048070327,2023-12-13,0,0,0,0,0,0
,3526.508532422753,3526.508532422753,3526.508532422753,3526.508532422753,3526.508532422753,2023-12-14,0,0,0,0,0,0
,3562.161371642584,3562.161371642584,3562.161371642584,3562.161371642584,3562.161371642584,2023-12-15,0,0,0,0,0,0
,3748.105087456802,3748.105087456802,3748.105087456802,3748.105087456802,3748.105087456802,2023-12-18,0,0,0,0,0,0
,3735.378614376225,3735.378614376225,3735.378614376225,3735.378614376225,3735.378614376225,2023-12-19,0,0,0,0,0,0
,3718.1340527743664,3718.1340527743664,3718.1340527743664,3718.1340527743664,3718.1340527743664,2023-12-20,0,0,0,0,0,0
,3649.15876432614,3649.15876432614,3649.15876432614,3649.15876432614,3649.15876432614,2023-12-21,0,0,0,0,0,0
,3691.661537840776,3691.661537840776,3691.661537840776,3691.661537840776,3691.661537840776,2023-12-22,0,0,0,0,0,0
,3710.945629897685,3710.945629897685,3710.945629897685,3710.945629897685,3710.945629897685,2023-12-26,0,0,0,0,0,0
,3690.689620339928,3690.689620339928,3690.689620339928,3690.689620339928,3690.689620339928,2023-12-27,0,0,0,0,0,0
,3714.977209386298,3714.977209386298,3714.977209386298,3714.977209386298,3714.977209386298,2023-12-28,0,0,0,0,0,0
,3683.889764847791,3683.889764847791,3683.889764847791,3683.889764847791,3683.889764847791,2023-12-29,0,0,0,0,0,0
,3681.946294829313,3681.946294829313,3681.946294829313,3681.946294829313,3681.946294829313,2024-01-01,0,0,0,0,0,0
,3702.445040999075,3702.445040999075,3702.445040999075,3702.445040999075,3702.445040999075,2024-01-02,0,0,0,0,0,0
,3659.602167866908,3659.602167866908,3659.602167866908,3659.602167866908,3659.602167866908,2024-01-03,0,0,0,0,0,0
,3596.2125560606937,3596.2125560606937,3596.2125560606937,3596.2125560606937,3596.2125560606937,2024-01-04,0,0,0,0,0,0
,3570.224930860893,3570.224930860893,3570.224930860893,3570.224930860893,3570.224930860893,2024-01-05,0,0,0,0,0,0
,3631.331804928008,3631.331804928008,3631.331804928008,3631.331804928008,3631.331804928008,2024-01-08,0,0,0,0,0,0
,3604.1786136578194,3604.1786136578194,3604.1786136578194,3604.1786136578194,3604.1786136578194,2024-01-09,0,0,0,0,0,0
,3584.7975412418177,3584.7975412418177,3584.7975412418177,3584.7975412418177,3584.7975412418177,2024-01-10,0,0,0,0,0,0
,3617.82807331872,3617.82807331872,3617.82807331872,3617.82807331872,3617.82807331872,2024-01-11,0,0,0,0,0,0
,3738.293177876765,3738.293177876765,3738.293177876765,3738.293177876765,3738.293177876765,2024-01-12,0,0,0,0,0,0
,3847.0998804562737,3847.0998804562737,3847.0998804562737,3847.0998804562737,3847.0998804562737,2024-01-15,0,0,0,0,0,0
,3787.838494652686,3787.838494652686,3787.838494652686,3787.838494652686,3787.838494652686,2024-01-16,0,0,0,0,0,0
,3710.120019631304,3710.120019631304,3710.120019631304,3710.120019631304,3710.120019631304,2024-01-17,0,0,0,0,0,0
,3786.867233696485,3786.867233696485,3786.867233696485,3786.867233696485,3786.867233696485,2024-01-18,0,0,0,0,0,0
,3841.386041116524,3841.386041116524,3841.386041116524,3841.386041116524,3841.386041116524,2024-01-19,0,0,0,0,0,0
,3797.568003122368,3797.568003122368,3797.568003122368,3797.568003122368,3797.568003122368,2024-01-23,0,0,0,0,0,0
,3778.093620029419,3778.093620029419,3778.093620029419,3778.093620029419,3778.093620029419,2024-01-24,0,0,0,0,0,0
,3739.046546909872,3739.046546909872,3739.046546909872,3739.046546909872,3739.046546909872,2024-01-25,0,0,0,0,0,0
,3700.973757486317,3700.973757486317,3700.973757486317,3700.973757486317,3700.973757486317,2024-01-29,0,0,0,0,0,0
