Ticker,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,Date,sentiment_compound,sentiment_positive,sentiment_negative,sentiment_strength,positive_ratio,negative_ratio
,1736.4183349609375,1736.4183349609375,1736.4183349609375,1736.4183349609375,1736.4183349609375,2024-11-01,0,0,0,0,0,0
,1739.1795654296875,1739.1795654296875,1739.1795654296875,1739.1795654296875,1739.1795654296875,2024-11-04,0,0,0,0,0,0
,1729.860595703125,1729.860595703125,1729.860595703125,1729.860595703125,1729.860595703125,2024-11-05,0,0,0,0,0,0
,1798.3963623046875,1798.3963623046875,1798.3963623046875,1798.3963623046875,1798.3963623046875,2024-11-06,0,0,0,0,0,0
,1778.032958984375,1778.032958984375,1778.032958984375,1778.032958984375,1778.032958984375,2024-11-07,0,0,0,0,0,0
,1804.5595703125,1804.5595703125,1804.5595703125,1804.5595703125,1804.5595703125,2024-11-08,0,0,0,0,0,0
,1834.291259765625,1834.291259765625,1834.291259765625,1834.291259765625,1834.291259765625,2024-11-11,0,0,0,0,0,0
,1842.87060546875,1842.87060546875,1842.87060546875,1842.87060546875,1842.87060546875,2024-11-12,0,0,0,0,0,0
,1842.4761962890625,1842.4761962890625,1842.4761962890625,1842.4761962890625,1842.4761962890625,2024-11-13,0,0,0,0,0,0
,1838.6795654296875,1838.6795654296875,1838.6795654296875,1838.6795654296875,1838.6795654296875,2024-11-14,0,0,0,0,0,0
,1786.3162841796875,1786.3162841796875,1786.3162841796875,1786.3162841796875,1786.3162841796875,2024-11-18,0,0,0,0,0,0
,1799.4317626953125,1799.4317626953125,1799.4317626953125,1799.4317626953125,1799.4317626953125,2024-11-19,0,0,0,0,0,0
,1808.602783203125,1808.602783203125,1808.602783203125,1808.602783203125,1808.602783203125,2024-11-21,0,0,0,0,0,0
,1875.8564453125,1875.8564453125,1875.8564453125,1875.8564453125,1875.8564453125,2024-11-22,0,0,0,0,0,0
,1863.4805908203125,1863.4805908203125,1863.4805908203125,1863.4805908203125,1863.4805908203125,2024-11-25,0,0,0,0,0,0
,1897.45263671875,1897.45263671875,1897.45263671875,1897.45263671875,1897.45263671875,2024-11-26,0,0,0,0,0,0
,1897.7977294921875,1897.7977294921875,1897.7977294921875,1897.7977294921875,1897.7977294921875,2024-11-27,0,0,0,0,0,0
,1830.88916015625,1830.88916015625,1830.88916015625,1830.88916015625,1830.88916015625,2024-11-28,0,0,0,0,0,0
,1832.072509765625,1832.072509765625,1832.072509765625,1832.072509765625,1832.072509765625,2024-11-29,0,0,0,0,0,0
,1853.718017578125,1853.718017578125,1853.718017578125,1853.718017578125,1853.718017578125,2024-12-02,0,0,0,0,0,0
,1865.8472900390625,1865.8472900390625,1865.8472900390625,1865.8472900390625,1865.8472900390625,2024-12-03,0,0,0,0,0,0
,1863.036865234375,1863.036865234375,1863.036865234375,1863.036865234375,1863.036865234375,2024-12-04,0,0,0,0,0,0
,1908.004150390625,1908.004150390625,1908.004150390625,1908.004150390625,1908.004150390625,2024-12-05,0,0,0,0,0,0
,1895.7269287109373,1895.7269287109373,1895.7269287109373,1895.7269287109373,1895.7269287109373,2024-12-06,0,0,0,0,0,0
,1896.9595947265625,1896.9595947265625,1896.9595947265625,1896.9595947265625,1896.9595947265625,2024-12-09,0,0,0,0,0,0
,1921.51416015625,1921.51416015625,1921.51416015625,1921.51416015625,1921.51416015625,2024-12-10,0,0,0,0,0,0
,1946.7589111328125,1946.7589111328125,1946.7589111328125,1946.7589111328125,1946.7589111328125,2024-12-11,0,0,0,0,0,0
,1959.4305419921875,1959.4305419921875,1959.4305419921875,1959.4305419921875,1959.4305419921875,2024-12-12,0,0,0,0,0,0
,1971.954345703125,1971.954345703125,1971.954345703125,1971.954345703125,1971.954345703125,2024-12-13,0,0,0,0,0,0
,1952.5770263671875,1952.5770263671875,1952.5770263671875,1952.5770263671875,1952.5770263671875,2024-12-16,0,0,0,0,0,0
,1949.1749267578125,1949.1749267578125,1949.1749267578125,1949.1749267578125,1949.1749267578125,2024-12-17,0,0,0,0,0,0
,1951.6895751953125,1951.6895751953125,1951.6895751953125,1951.6895751953125,1951.6895751953125,2024-12-18,0,0,0,0,0,0
,1919.1966552734373,1919.1966552734373,1919.1966552734373,1919.1966552734373,1919.1966552734373,2024-12-19,0,0,0,0,0,0
,1895.4803466796875,1895.4803466796875,1895.4803466796875,1895.4803466796875,1895.4803466796875,2024-12-20,0,0,0,0,0,0
,1897.6005859375,1897.6005859375,1897.6005859375,1897.6005859375,1897.6005859375,2024-12-23,0,0,0,0,0,0
,1882.5621337890625,1882.5621337890625,1882.5621337890625,1882.5621337890625,1882.5621337890625,2024-12-24,0,0,0,0,0,0
,1880.93505859375,1880.93505859375,1880.93505859375,1880.93505859375,1880.93505859375,2024-12-26,0,0,0,0,0,0
,1890.1552734375,1890.1552734375,1890.1552734375,1890.1552734375,1890.1552734375,2024-12-27,0,0,0,0,0,0
,1879.554443359375,1879.554443359375,1879.554443359375,1879.554443359375,1879.554443359375,2024-12-30,0,0,0,0,0,0
,1853.9151611328125,1853.9151611328125,1853.9151611328125,1853.9151611328125,1853.9151611328125,2024-12-31,0,0,0,0,0,0
,1856.3804931640625,1856.3804931640625,1856.3804931640625,1856.3804931640625,1856.3804931640625,2025-01-01,0,0,0,0,0,0
,1930.68505859375,1930.68505859375,1930.68505859375,1930.68505859375,1930.68505859375,2025-01-02,0,0,0,0,0,0
,1911.85009765625,1911.85009765625,1911.85009765625,1911.85009765625,1911.85009765625,2025-01-03,0,0,0,0,0,0
,1910.9625244140625,1910.9625244140625,1910.9625244140625,1910.9625244140625,1910.9625244140625,2025-01-06,0,0,0,0,0,0
,1904.0596923828125,1904.0596923828125,1904.0596923828125,1904.0596923828125,1904.0596923828125,2025-01-07,0,0,0,0,0,0
,1906.3277587890625,1906.3277587890625,1906.3277587890625,1906.3277587890625,1906.3277587890625,2025-01-08,0,0,0,0,0,0
,1890.69775390625,1890.69775390625,1890.69775390625,1890.69775390625,1890.69775390625,2025-01-09,0,0,0,0,0,0
,1939.65869140625,1939.65869140625,1939.65869140625,1939.65869140625,1939.65869140625,2025-01-10,0,0,0,0,0,0
,1934.974609375,1934.974609375,1934.974609375,1934.974609375,1934.974609375,2025-01-13,0,0,0,0,0,0
,1913.132080078125,1913.132080078125,1913.132080078125,1913.132080078125,1913.132080078125,2025-01-14,0,0,0,0,0,0
,1922.598876953125,1922.598876953125,1922.598876953125,1922.598876953125,1922.598876953125,2025-01-15,0,0,0,0,0,0
,1901.69287109375,1901.69287109375,1901.69287109375,1901.69287109375,1901.69287109375,2025-01-16,0,0,0,0,0,0
,1790.2607421875,1790.2607421875,1790.2607421875,1790.2607421875,1790.2607421875,2025-01-17,0,0,0,0,0,0
,1788.1407470703125,1788.1407470703125,1788.1407470703125,1788.1407470703125,1788.1407470703125,2025-01-20,0,0,0,0,0,0
,1775.7154541015625,1775.7154541015625,1775.7154541015625,1775.7154541015625,1775.7154541015625,2025-01-21,0,0,0,0,0,0
,1830.69189453125,1830.69189453125,1830.69189453125,1830.69189453125,1830.69189453125,2025-01-22,0,0,0,0,0,0
,1839.5670166015625,1839.5670166015625,1839.5670166015625,1839.5670166015625,1839.5670166015625,2025-01-23,0,0,0,0,0,0
,1849.4283447265625,1849.4283447265625,1849.4283447265625,1849.4283447265625,1849.4283447265625,2025-01-24,0,0,0,0,0,0
,1796.719970703125,1796.719970703125,1796.719970703125,1796.719970703125,1796.719970703125,2025-01-27,0,0,0,0,0,0
,1804.3624267578125,1804.3624267578125,1804.3624267578125,1804.3624267578125,1804.3624267578125,2025-01-28,0,0,0,0,0,0
,1855.1478271484373,1855.1478271484373,1855.1478271484373,1855.1478271484373,1855.1478271484373,2025-01-29,0,0,0,0,0,0
,1834.143310546875,1834.143310546875,1834.143310546875,1834.143310546875,1834.143310546875,2025-01-30,0,0,0,0,0,0
,1853.718017578125,1853.718017578125,1853.718017578125,1853.718017578125,1853.718017578125,2025-01-31,0,0,0,0,0,0
,1825.6627197265625,1825.6627197265625,1825.6627197265625,1825.6627197265625,1825.6627197265625,2025-02-01,0,0,0,0,0,0
,1837.447021484375,1837.447021484375,1837.447021484375,1837.447021484375,1837.447021484375,2025-02-03,0,0,0,0,0,0
,1872.4544677734373,1872.4544677734373,1872.4544677734373,1872.4544677734373,1872.4544677734373,2025-02-04,0,0,0,0,0,0
,1870.7286376953125,1870.7286376953125,1870.7286376953125,1870.7286376953125,1870.7286376953125,2025-02-05,0,0,0,0,0,0
,1889.070556640625,1889.070556640625,1889.070556640625,1889.070556640625,1889.070556640625,2025-02-06,0,0,0,0,0,0
,1877.237060546875,1877.237060546875,1877.237060546875,1877.237060546875,1877.237060546875,2025-02-07,0,0,0,0,0,0
,1854.2110595703125,1854.2110595703125,1854.2110595703125,1854.2110595703125,1854.2110595703125,2025-02-10,0,0,0,0,0,0
,1849.6256103515625,1849.6256103515625,1849.6256103515625,1849.6256103515625,1849.6256103515625,2025-02-11,0,0,0,0,0,0
,1837.299072265625,1837.299072265625,1837.299072265625,1837.299072265625,1837.299072265625,2025-02-12,0,0,0,0,0,0
,1817.6751708984373,1817.6751708984373,1817.6751708984373,1817.6751708984373,1817.6751708984373,2025-02-13,0,0,0,0,0,0
,1830.6427001953125,1830.6427001953125,1830.6427001953125,1830.6427001953125,1830.6427001953125,2025-02-14,0,0,0,0,0,0
,1816.73828125,1816.73828125,1816.73828125,1816.73828125,1816.73828125,2025-02-17,0,0,0,0,0,0
,1826.25439453125,1826.25439453125,1826.25439453125,1826.25439453125,1826.25439453125,2025-02-18,0,0,0,0,0,0
,1785.6754150390625,1785.6754150390625,1785.6754150390625,1785.6754150390625,1785.6754150390625,2025-02-19,0,0,0,0,0,0
,1799.8262939453125,1799.8262939453125,1799.8262939453125,1799.8262939453125,1799.8262939453125,2025-02-20,0,0,0,0,0,0
,1789.8170166015625,1789.8170166015625,1789.8170166015625,1789.8170166015625,1789.8170166015625,2025-02-21,0,0,0,0,0,0
,1739.623291015625,1739.623291015625,1739.623291015625,1739.623291015625,1739.623291015625,2025-02-24,0,0,0,0,0,0
,1743.17333984375,1743.17333984375,1743.17333984375,1743.17333984375,1743.17333984375,2025-02-25,0,0,0,0,0,0
,1739.820556640625,1739.820556640625,1739.820556640625,1739.820556640625,1739.820556640625,2025-02-27,0,0,0,0,0,0
,1664.2833251953125,1664.2833251953125,1664.2833251953125,1664.2833251953125,1664.2833251953125,2025-02-28,0,0,0,0,0,0
,1684.893310546875,1684.893310546875,1684.893310546875,1684.893310546875,1684.893310546875,2025-03-03,0,0,0,0,0,0
,1664.8751220703125,1664.8751220703125,1664.8751220703125,1664.8751220703125,1664.8751220703125,2025-03-04,0,0,0,0,0,0
,1687.753173828125,1687.753173828125,1687.753173828125,1687.753173828125,1687.753173828125,2025-03-05,0,0,0,0,0,0
,1692.042724609375,1692.042724609375,1692.042724609375,1692.042724609375,1692.042724609375,2025-03-06,0,0,0,0,0,0
,1662.60693359375,1662.60693359375,1662.60693359375,1662.60693359375,1662.60693359375,2025-03-07,0,0,0,0,0,0
,1677.842529296875,1677.842529296875,1677.842529296875,1677.842529296875,1677.842529296875,2025-03-10,0,0,0,0,0,0
,1638.54541015625,1638.54541015625,1638.54541015625,1638.54541015625,1638.54541015625,2025-03-11,0,0,0,0,0,0
,1568.777099609375,1568.777099609375,1568.777099609375,1568.777099609375,1568.777099609375,2025-03-12,0,0,0,0,0,0
,1557.9296875,1557.9296875,1557.9296875,1557.9296875,1557.9296875,2025-03-13,0,0,0,0,0,0
,1567.98828125,1567.98828125,1567.98828125,1567.98828125,1567.98828125,2025-03-17,0,0,0,0,0,0
,1567.98828125,1567.98828125,1567.98828125,1567.98828125,1567.98828125,2025-03-18,0,0,0,0,0,0
,1564.536865234375,1564.536865234375,1564.536865234375,1564.536865234375,1564.536865234375,2025-03-19,0,0,0,0,0,0
,1593.134521484375,1593.134521484375,1593.134521484375,1593.134521484375,1593.134521484375,2025-03-20,0,0,0,0,0,0
,1570.45361328125,1570.45361328125,1570.45361328125,1570.45361328125,1570.45361328125,2025-03-21,0,0,0,0,0,0
,1570.6507568359375,1570.6507568359375,1570.6507568359375,1570.6507568359375,1570.6507568359375,2025-03-24,0,0,0,0,0,0
,1605.8553466796875,1605.8553466796875,1605.8553466796875,1605.8553466796875,1605.8553466796875,2025-03-25,0,0,0,0,0,0
,1577.2578125,1577.2578125,1577.2578125,1577.2578125,1577.2578125,2025-03-26,0,0,0,0,0,0
,1581.301025390625,1581.301025390625,1581.301025390625,1581.301025390625,1581.301025390625,2025-03-27,0,0,0,0,0,0
,1548.857421875,1548.857421875,1548.857421875,1548.857421875,1548.857421875,2025-03-28,0,0,0,0,0,0
,1505.3199462890625,1505.3199462890625,1505.3199462890625,1505.3199462890625,1505.3199462890625,2025-04-01,0,0,0,0,0,0
,1528.641845703125,1528.641845703125,1528.641845703125,1528.641845703125,1528.641845703125,2025-04-02,0,0,0,0,0,0
,1475.7362060546875,1475.7362060546875,1475.7362060546875,1475.7362060546875,1475.7362060546875,2025-04-03,0,0,0,0,0,0
,1431.508544921875,1431.508544921875,1431.508544921875,1431.508544921875,1431.508544921875,2025-04-04,0,0,0,0,0,0
,1377.3702392578125,1377.3702392578125,1377.3702392578125,1377.3702392578125,1377.3702392578125,2025-04-07,0,0,0,0,0,0
,1408.9755859375,1408.9755859375,1408.9755859375,1408.9755859375,1408.9755859375,2025-04-08,0,0,0,0,0,0
,1384.2237548828125,1384.2237548828125,1384.2237548828125,1384.2237548828125,1384.2237548828125,2025-04-09,0,0,0,0,0,0
,1389.89404296875,1389.89404296875,1389.89404296875,1389.89404296875,1389.89404296875,2025-04-11,0,0,0,0,0,0
,1406.21435546875,1406.21435546875,1406.21435546875,1406.21435546875,1406.21435546875,2025-04-15,0,0,0,0,0,0
,1393.493408203125,1393.493408203125,1393.493408203125,1393.493408203125,1393.493408203125,2025-04-16,0,0,0,0,0,0
,1399.8045654296875,1399.8045654296875,1399.8045654296875,1399.8045654296875,1399.8045654296875,2025-04-17,0,0,0,0,0,0
,1430.8675537109375,1430.8675537109375,1430.8675537109375,1430.8675537109375,1430.8675537109375,2025-04-21,0,0,0,0,0,0
,1403.058837890625,1403.058837890625,1403.058837890625,1403.058837890625,1403.058837890625,2025-04-22,0,0,0,0,0,0
,1454.4359130859375,1454.4359130859375,1454.4359130859375,1454.4359130859375,1454.4359130859375,2025-04-23,0,0,0,0,0,0
,1450.9844970703125,1450.9844970703125,1450.9844970703125,1450.9844970703125,1450.9844970703125,2025-04-24,0,0,0,0,0,0
,1459.662353515625,1459.662353515625,1459.662353515625,1459.662353515625,1459.662353515625,2025-04-25,0,0,0,0,0,0
,1461.5360107421875,1461.5360107421875,1461.5360107421875,1461.5360107421875,1461.5360107421875,2025-04-28,0,0,0,0,0,0
,1476.722412109375,1476.722412109375,1476.722412109375,1476.722412109375,1476.722412109375,2025-04-29,0,0,0,0,0,0
,1479.2862548828125,1479.2862548828125,1479.2862548828125,1479.2862548828125,1479.2862548828125,2025-04-30,0,0,0,0,0,0
,1485.991943359375,1485.991943359375,1485.991943359375,1485.991943359375,1485.991943359375,2025-05-02,0,0,0,0,0,0
,1487.6683349609375,1487.6683349609375,1487.6683349609375,1487.6683349609375,1487.6683349609375,2025-05-05,0,0,0,0,0,0
,1490.528076171875,1490.528076171875,1490.528076171875,1490.528076171875,1490.528076171875,2025-05-06,0,0,0,0,0,0
,1487.37255859375,1487.37255859375,1487.37255859375,1487.37255859375,1487.37255859375,2025-05-07,0,0,0,0,0,0
,1490.4295654296875,1490.4295654296875,1490.4295654296875,1490.4295654296875,1490.4295654296875,2025-05-08,0,0,0,0,0,0
,1486.6822509765625,1486.6822509765625,1486.6822509765625,1486.6822509765625,1486.6822509765625,2025-05-09,0,0,0,0,0,0
,1604.3270263671875,1604.3270263671875,1604.3270263671875,1604.3270263671875,1604.3270263671875,2025-05-12,0,0,0,0,0,0
,1546.8358154296875,1546.8358154296875,1546.8358154296875,1546.8358154296875,1546.8358154296875,2025-05-13,0,0,0,0,0,0
,1570.3056640625,1570.3056640625,1570.3056640625,1570.3056640625,1570.3056640625,2025-05-14,0,0,0,0,0,0
,1590.6197509765625,1590.6197509765625,1590.6197509765625,1590.6197509765625,1590.6197509765625,2025-05-15,0,0,0,0,0,0
,1567.84033203125,1567.84033203125,1567.84033203125,1567.84033203125,1567.84033203125,2025-05-16,0,0,0,0,0,0
,1538.157958984375,1538.157958984375,1538.157958984375,1538.157958984375,1538.157958984375,2025-05-19,0,0,0,0,0,0
,1538.94677734375,1538.94677734375,1538.94677734375,1538.94677734375,1538.94677734375,2025-05-20,0,0,0,0,0,0
,1546.7371826171875,1546.7371826171875,1546.7371826171875,1546.7371826171875,1546.7371826171875,2025-05-21,0,0,0,0,0,0
,1526.028564453125,1526.028564453125,1526.028564453125,1526.028564453125,1526.028564453125,2025-05-22,0,0,0,0,0,0
,1543.088623046875,1543.088623046875,1543.088623046875,1543.088623046875,1543.088623046875,2025-05-23,0,0,0,0,0,0
,1558.5706787109375,1558.5706787109375,1558.5706787109375,1558.5706787109375,1558.5706787109375,2025-05-26,0,0,0,0,0,0
,1548.3150634765625,1548.3150634765625,1548.3150634765625,1548.3150634765625,1548.3150634765625,2025-05-27,0,0,0,0,0,0
,1549.991455078125,1549.991455078125,1549.991455078125,1549.991455078125,1549.991455078125,2025-05-28,0,0,0,0,0,0
,1563.5999755859375,1563.5999755859375,1563.5999755859375,1563.5999755859375,1563.5999755859375,2025-05-29,0,0,0,0,0,0
,1562.699951171875,1562.699951171875,1562.699951171875,1562.699951171875,1562.699951171875,2025-05-30,0,0,0,0,0,0
,1553.800048828125,1553.800048828125,1553.800048828125,1553.800048828125,1553.800048828125,2025-06-02,0,0,0,0,0,0
,1543.0,1543.0,1543.0,1543.0,1543.0,2025-06-03,0,0,0,0,0,0
,1551.199951171875,1551.199951171875,1551.199951171875,1551.199951171875,1551.199951171875,2025-06-04,0,0,0,0,0,0
,1554.300048828125,1554.300048828125,1554.300048828125,1554.300048828125,1554.300048828125,2025-06-05,0,0,0,0,0,0
,1563.800048828125,1563.800048828125,1563.800048828125,1563.800048828125,1563.800048828125,2025-06-06,0,0,0,0,0,0
,1572.9000244140625,1572.9000244140625,1572.9000244140625,1572.9000244140625,1572.9000244140625,2025-06-09,0,0,0,0,0,0
,1596.0,1596.0,1596.0,1596.0,1596.0,2025-06-10,0,0,0,0,0,0
,1631.0999755859375,1631.0999755859375,1631.0999755859375,1631.0999755859375,1631.0999755859375,2025-06-11,0,0,0,0,0,0
,1608.5999755859375,1608.5999755859375,1608.5999755859375,1608.5999755859375,1608.5999755859375,2025-06-12,0,0,0,0,0,0
,1602.0,1602.0,1602.0,1602.0,1602.0,2025-06-13,0,0,0,0,0,0
,1623.800048828125,1623.800048828125,1623.800048828125,1623.800048828125,1623.800048828125,2025-06-16,0,0,0,0,0,0
,1639.9000244140625,1639.9000244140625,1639.9000244140625,1639.9000244140625,1639.9000244140625,2025-06-17,0,0,0,0,0,0
,1632.9000244140625,1632.9000244140625,1632.9000244140625,1632.9000244140625,1632.9000244140625,2025-06-18,0,0,0,0,0,0
,1618.4000244140625,1618.4000244140625,1618.4000244140625,1618.4000244140625,1618.4000244140625,2025-06-19,0,0,0,0,0,0
,1622.9000244140625,1622.9000244140625,1622.9000244140625,1622.9000244140625,1622.9000244140625,2025-06-20,0,0,0,0,0,0
,1584.0,1584.0,1584.0,1584.0,1584.0,2025-06-23,0,0,0,0,0,0
,1581.5999755859375,1581.5999755859375,1581.5999755859375,1581.5999755859375,1581.5999755859375,2025-06-24,0,0,0,0,0,0
,1614.9000244140625,1614.9000244140625,1614.9000244140625,1614.9000244140625,1614.9000244140625,2025-06-25,0,0,0,0,0,0
,1616.0,1616.0,1616.0,1616.0,1616.0,2025-06-26,0,0,0,0,0,0
,1608.0,1608.0,1608.0,1608.0,1608.0,2025-06-27,0,0,0,0,0,0
,1601.800048828125,1601.800048828125,1601.800048828125,1601.800048828125,1601.800048828125,2025-06-30,0,0,0,0,0,0
,1606.800048828125,1606.800048828125,1606.800048828125,1606.800048828125,1606.800048828125,2025-07-01,0,0,0,0,0,0
,1610.5,1610.5,1610.5,1610.5,1610.5,2025-07-02,0,0,0,0,0,0
,1618.699951171875,1618.699951171875,1618.699951171875,1618.699951171875,1618.699951171875,2025-07-03,0,0,0,0,0,0
,1640.699951171875,1640.699951171875,1640.699951171875,1640.699951171875,1640.699951171875,2025-07-04,0,0,0,0,0,0
,1627.0,1627.0,1627.0,1627.0,1627.0,2025-07-07,0,0,0,0,0,0
,1638.699951171875,1638.699951171875,1638.699951171875,1638.699951171875,1638.699951171875,2025-07-08,0,0,0,0,0,0
,1633.699951171875,1633.699951171875,1633.699951171875,1633.699951171875,1633.699951171875,2025-07-09,0,0,0,0,0,0
,1615.800048828125,1615.800048828125,1615.800048828125,1615.800048828125,1615.800048828125,2025-07-10,0,0,0,0,0,0
,1594.9000244140625,1594.9000244140625,1594.9000244140625,1594.9000244140625,1594.9000244140625,2025-07-11,0,0,0,0,0,0
,1570.300048828125,1570.300048828125,1570.300048828125,1570.300048828125,1570.300048828125,2025-07-14,0,0,0,0,0,0
,1585.5999755859375,1585.5999755859375,1585.5999755859375,1585.5999755859375,1585.5999755859375,2025-07-15,0,0,0,0,0,0
,1607.9000244140625,1607.9000244140625,1607.9000244140625,1607.9000244140625,1607.9000244140625,2025-07-16,0,0,0,0,0,0
,1583.5,1583.5,1583.5,1583.5,1583.5,2025-07-17,0,0,0,0,0,0
,1586.0999755859375,1586.0999755859375,1586.0999755859375,1586.0999755859375,1586.0999755859375,2025-07-18,0,0,0,0,0,0
,1584.300048828125,1584.300048828125,1584.300048828125,1584.300048828125,1584.300048828125,2025-07-21,0,0,0,0,0,0
,1570.9000244140625,1570.9000244140625,1570.9000244140625,1570.9000244140625,1570.9000244140625,2025-07-22,0,0,0,0,0,0
,1574.5,1574.5,1574.5,1574.5,1574.5,2025-07-23,0,0,0,0,0,0
,1552.5,1552.5,1552.5,1552.5,1552.5,2025-07-24,0,0,0,0,0,0
,1515.699951171875,1515.699951171875,1515.699951171875,1515.699951171875,1515.699951171875,2025-07-25,0,0,0,0,0,0
,1516.0,1516.0,1516.0,1516.0,1516.0,2025-07-28,0,0,0,0,0,0
,1513.699951171875,1513.699951171875,1513.699951171875,1513.699951171875,1513.699951171875,2025-07-29,0,0,0,0,0,0
,1519.0,1519.0,1519.0,1519.0,1519.0,2025-07-30,0,0,0,0,0,0
,1509.0,1509.0,1509.0,1509.0,1509.0,2025-07-31,0,0,0,0,0,0
,1469.5999755859375,1469.5999755859375,1469.5999755859375,1469.5999755859375,1469.5999755859375,2025-08-01,0,0,0,0,0,0
,1480.5,1480.5,1480.5,1480.5,1480.5,2025-08-04,0,0,0,0,0,0
,1460.300048828125,1460.300048828125,1460.300048828125,1460.300048828125,1460.300048828125,2025-08-05,0,0,0,0,0,0
