Price,Open,High,Low,Close,Volume
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
Date,,,,,
2023-02-21,3351.91545475949,3366.2094481597255,3304.668220601818,3310.6640625,1139541
2023-02-22,3276.0800893531477,3306.8268142919965,3256.941408332268,3263.22509765625,1218430
2023-02-23,3281.884214211261,3312.0072319925325,3269.4128623303063,3274.97705078125,1441570
2023-02-24,3283.3230549969585,3294.307390617472,3244.7578463797577,3262.169677734375,977592
2023-02-27,3252.144593441408,3252.144593441408,3181.1538265049285,3196.359375,1128022
2023-02-28,3193.145574568549,3254.063328507291,3165.7085082433923,3178.132080078125,4116217
2023-03-01,3187.869290841312,3251.185382684684,3180.194613042115,3248.01953125,1669307
2023-03-02,3224.3243070627495,3232.862293214918,3183.0729100964604,3186.382568359375,1556538
2023-03-03,3217.608688766514,3221.4460276916975,3195.64001710487,3206.240478515625,1043190
2023-03-06,3225.187342201673,3266.4867492616027,3222.405365163581,3234.73291015625,1334132
2023-03-08,3227.201977550641,3257.9006883953557,3195.400125469975,3252.5283203125,1844590
2023-03-09,3247.347876803023,3247.347876803023,3195.3999978059574,3201.156005859375,1648500
2023-03-10,3178.1798932335464,3201.5397872993517,3156.211221878753,3195.5439453125,1024404
2023-03-13,3197.462609501381,3232.7661739045475,3138.943191805736,3148.488525390625,1901233
2023-03-14,3146.618154700995,3170.0258302155607,3078.8890239056236,3084.21337890625,2670334
