date,price,close,high,low,open,volume,sma_10,sma_50,ema_10,ema_50,rsi,open_norm,high_norm,low_norm,close_norm,volume_norm,ticker,source,n_items,mean_compound,median_compound,std_compound,pos_mean,neg_mean,neu_mean,sentiment_label
1970-01-01 00:00:00.000000010,2024-09-19,227.80975341796875,228.75536468744528,223.58940496515828,223.94773787040657,66781300.0,220.2280532836914,,220.65236909335027,220.02420435511675,,0.1431213836459865,0.2943068891323436,0.2563482802378253,0.3619872985000096,0.4592088001014988,,,,,,,,,,
1970-01-01 00:00:00.000000011,2024-09-20,227.1428680419922,232.01021467188832,226.5655530501552,228.90467282845125,318679900.0,220.95367584228515,,221.8324598112852,220.303367636955,,0.4514891595821068,0.5029186102853187,0.4385957363508963,0.3205987182643064,9.567922571744786,,,,,,,,,,
1970-01-01 00:00:00.000000012,2024-09-23,225.4208831787109,228.38707413181643,224.7639369712135,226.2868480598011,54146000.0,221.5070999145508,,222.4849004235444,220.5040545209454,,0.2886359431223996,0.2707021985747645,0.3282719426745241,0.2137280156728491,0.0023133226401535,,,,,,,,,,
1970-01-01 00:00:00.000000013,2024-09-24,226.31671142578125,228.28755007923567,224.6843092769655,227.59078065470555,43556100.0,222.229736328125,,223.181593333042,220.7320018505468,62.53882294489771,0.3697527618147138,0.2643234456355428,0.3233958597988091,0.2693253651078787,-0.3806200004125559,,,,,,,,,,
1970-01-01 00:00:00.000000014,2024-09-25,225.32135009765625,226.2370864319121,222.98224544035924,223.88801837861104,42308700.0,222.5990188598633,,223.5706400175173,220.91197629160996,60.20180829728192,0.1394062719850725,0.1329039477556821,0.2191682489728279,0.2075507428464582,-0.4257262834913338,,,,,,,,,,
1970-01-01 00:00:00.000000015,2024-09-26,226.46600341796875,227.4414592531255,224.3657775193108,226.24702136687824,36636700.0,223.07181549072263,,224.09706972669028,221.12978127695732,61.84162321254527,0.2861583498468258,0.2100953047595536,0.3038902435237182,0.2785908008480943,-0.6308271634198476,,,,,,,,,,
1970-01-01 00:00:00.000000016,2024-09-27,226.73475646972656,228.45675318264773,226.24703611440785,227.40166606122023,34026000.0,223.5983627319336,,224.57664913451504,221.3495842256934,62.20723450196131,0.3579880630474865,0.2751681084605345,0.419091027710384,0.2952702897782267,-0.7252307013657875,,,,,,,,,,
1970-01-01 00:00:00.000000017,2024-09-30,231.920654296875,231.920654296875,228.58616671135624,228.9743594736852,54541900.0,225.25863647460935,,225.91192280039863,221.76413599319076,69.77604550757388,0.4558243215289809,0.4971784551113678,0.5623300697994261,0.6171201249148648,0.0166291615618211,,,,,,,,,,
1970-01-01 00:00:00.000000018,2024-10-01,225.162109375,228.5861611290004,222.70355021092283,228.45677367012016,63285000.0,226.19627532958984,,225.7755930866898,221.8973898513009,54.8194824639451,0.4236256373718612,0.2834621971431262,0.2021020630354817,0.1976678639232275,0.3327817538225738,,,,,,,,,,
1970-01-01 00:00:00.000000019,2024-10-02,225.72946166992188,226.31672490502265,221.9868849855648,224.84358511910924,32880600.0,226.80245513916012,,225.76720555636837,222.0476671775213,55.37678302978694,0.1988514720976419,0.1380081826743398,0.1582163387784695,0.2328791713325379,-0.7666486399888692,,,,,,,,,,
1970-01-01 00:00:00.000000020,2024-10-03,224.6245880126953,225.759306386038,222.2854834369284,224.09704443839323,34044200.0,226.4839385986328,,225.55945691206412,222.14872289654772,54.15682001641575,0.1524096504262433,0.102281793684455,0.1765013187613711,0.1643079390642156,-0.7245725850021241,,,,,,,,,,
1970-01-01 00:00:00.000000021,2024-10-04,225.74935913085932,226.9437971307691,223.09172964492672,226.8442543024003,37245100.0,226.34458770751957,,225.59398458820877,222.2899243175012,65.84037996148965,0.3233118315046485,0.1781988571832842,0.225872625635929,0.2341140576985665,-0.608827273548813,,,,,,,,,,
1970-01-01 00:00:00.000000022,2024-10-07,220.6630249023437,224.6444949275546,220.30469199255063,223.46000516495792,39505400.0,225.8688018798828,,224.697446463506,222.22612434043617,56.49523056873332,0.1127798417650669,0.0308306551598408,0.0552055392777531,-0.0815566106141849,-0.5270942836153822,,,,,,,,,,
1970-01-01 00:00:00.000000023,2024-10-08,224.72412109375,224.9331397600325,222.2157907816424,223.2609296773624,31855700.0,225.70954284667968,,224.70229639627763,222.32408499742888,56.701834882546,0.1003954821007148,0.0493306461249945,0.1722336181050561,0.1704852118906083,-0.8037092697206629,,,,,,,,,,
1970-01-01 00:00:00.000000024,2024-10-09,228.47666931152344,228.6857031876272,223.7884964805669,224.1866374402548,33591100.0,226.0250747680664,,225.38854601723145,222.5653628136679,51.00032728365183,0.1579831741777819,0.2898421041362291,0.268539851752639,0.4033777727332066,-0.7409567896381625,,,,,,,,,,
1970-01-01 00:00:00.000000025,2024-10-10,227.97897338867188,228.43684913724616,226.11764095959848,226.72481576308653,28183500.0,226.1763717651367,,225.8595328120388,222.7776612675896,51.26049724036187,0.3158816358210294,0.2738924069108547,0.4111673837505137,0.3724895146037494,-0.9364969021736756,,,,,,,,,,
1970-01-01 00:00:00.000000026,2024-10-11,226.49588012695312,228.34726430462075,226.2868462669136,228.23777327090536,31759200.0,226.15248413085936,,225.97523232384137,222.9234737718784,51.63240404416293,0.4100017616085958,0.2681506841855338,0.4215288429045352,0.2804450243946337,-0.8071987328576695,,,,,,,,,,
1970-01-01 00:00:00.000000027,2024-10-14,230.228515625,230.65651637799863,227.54102629778745,227.6405539391785,39882100.0,225.98327026367187,,226.7485565604157,223.20994600141256,55.46897265936517,0.3728491262342318,0.4161565990221491,0.4983298331801274,0.5121017518724548,-0.5134727212971398,,,,,,,,,,
1970-01-01 00:00:00.000000028,2024-10-15,232.76670837402344,236.3898456598821,231.29355345996072,232.52781469355563,64751400.0,226.7437301635742,,227.8427659810716,223.5847209964169,59.978649562253466,0.6768825142054238,0.7836204437913648,0.7281196520230934,0.6696283644373229,0.3858071294091698,,,,,,,,,,
1970-01-01 00:00:00.000000029,2024-10-16,230.70626831054688,231.04468960128423,228.77525301100687,230.52710945831012,34082200.0,227.2414108276367,,228.3634027682489,223.8639973616769,55.54685715815981,0.5524199120292267,0.4410356209746661,0.5739089617473367,0.5417522826396407,-0.7231984958911785,,,,,,,,,,
1970-01-01 00:00:00.000000030,2024-10-17,231.07456970214844,232.76670668063704,229.4521309302649,232.348638945834,32993800.0,227.886408996582,,228.8563422107761,224.1467649044405,55.66233292356822,0.665736104721689,0.5514041321182234,0.615358269833098,0.5646099913949127,-0.7625553008478417,,,,,,,,,,
1970-01-01 00:00:00.000000031,2024-10-18,233.911361694336,235.0858880500012,232.92594240501305,235.0858880500012,46431500.0,228.70260925292968,,229.7754366623324,224.52969026875016,52.7669718601482,0.836018633255839,0.700046441115993,0.8280806499729636,0.7406684224389607,-0.276644847001687,,,,,,,,,,
1970-01-01 00:00:00.000000032,2024-10-21,235.384521484375,235.75281781754072,233.3639265084296,233.3639265084296,36254500.0,230.1747589111328,,230.7952702663401,224.9553699242649,66.65577721982271,0.7288964992524071,0.7427916881656452,0.854901052179434,0.8320964164638064,-0.6446476070567796,,,,,,,,,,
1970-01-01 00:00:00.000000033,2024-10-22,234.76739501953125,235.12572795126604,231.52250221800776,232.80651969699693,38846600.0,231.17908630371093,,231.51747476692032,225.34015522211843,64.70201311868223,0.6942205754833883,0.7025998830297985,0.7421395621695884,0.7937959991419261,-0.5509166495704078,,,,,,,,,,
1970-01-01 00:00:00.000000034,2024-10-23,229.6910095214844,234.05072423456664,226.7049068825192,232.99563706556216,52287000.0,231.30052032470704,,231.18539017684105,225.5107769593485,57.29851612822436,0.7059854468865744,0.6337001252350069,0.4471292100634365,0.4787427740121915,-0.0649085630768963,,,,,,,,,,
1970-01-01 00:00:00.000000035,2024-10-24,229.5018920898437,229.75073396519565,227.35189464165865,228.9146137210552,31109500.0,231.45281219482425,,230.8792996155688,225.66729127819147,55.555535473009925,0.4521075761982298,0.3581026705682829,0.4867481637821267,0.4670056715424179,-0.8306920406308634,,,,,,,,,,
1970-01-01 00:00:00.000000036,2024-10-25,230.3380126953125,232.13962556438537,228.5065400142299,228.6757506783198,38802300.0,231.83702545166017,,230.78088381188584,225.8504568239609,66.38567293462327,0.4372480579949274,0.5112128877938938,0.5574540479834696,0.5188974148806095,-0.5525185481918523,,,,,,,,,,
1970-01-01 00:00:00.000000037,2024-10-28,232.3187713623047,233.64261197661628,231.47271808946843,232.2391553268284,36087100.0,232.04605102539065,,231.0604997301438,226.10411621762145,63.837454534312265,0.6589251983087647,0.6075431591807876,0.7390909804048446,0.6418282692216885,-0.6507008311928926,,,,,,,,,,
1970-01-01 00:00:00.000000038,2024-10-29,232.5875244140625,233.2444706163013,231.2437873874136,232.0201728307493,35417200.0,232.0281326293945,,231.33814058176532,226.35836751944268,58.57909026125884,0.6453024362882004,0.5820252536445952,0.7250721759354032,0.6585077581518209,-0.6749245758092733,,,,,,,,,,
1970-01-01 00:00:00.000000039,2024-10-30,229.03407287597656,232.38845656475567,228.48661770128336,231.5324398883544,47070900.0,231.8609130859375,,230.91921918071284,226.4632971412676,51.95285162328595,0.6149608796670051,0.527161107684694,0.5562340848799207,0.4379716369595018,-0.2535239896980389,,,,,,,,,,
1970-01-01 00:00:00.000000040,2024-10-31,224.8634796142578,228.76531846185907,224.32597264925337,228.27758291037028,64370100.0,231.23980407714845,,229.8181756231756,226.4005591990319,47.25202012169529,0.4124782939993817,0.2949448521789827,0.301452751805666,0.1791341514465556,0.3720192299880234,,,,,,,,,,
1970-01-01 00:00:00.000000041,2024-11-01,221.8773956298828,224.3060950069212,219.24962577022424,219.94638005344729,65276700.0,230.03640747070312,,228.37439744257685,226.22318023553584,35.579277754070844,-0.1058005451636392,0.0091417324080136,-0.009402514339986,-0.006189715337706,0.4048021033560048,,,,,,,,,,
1970-01-01 00:00:00.000000042,2024-11-04,220.9815368652344,221.75792231303785,218.69220372782075,219.96627293386248,44944500.0,228.59610900878903,,227.03024097396911,226.01762559356325,28.42566485196886,-0.1045630217055913,-0.154177220541203,-0.0435368202643143,-0.061788958770226,-0.3304151235273745,,,,,,,,,,
1970-01-01 00:00:00.000000043,2024-11-05,222.4148712158203,222.9125549800929,220.11557465497725,220.7725208689619,28111300.0,227.360856628418,,226.19108283612388,225.8763411081616,34.46479838664898,-0.0544068496549165,-0.0801738381656479,0.0436247466910626,0.0271673685250649,-0.9391076714844724,,,,,,,,,,
1970-01-01 00:00:00.000000044,2024-11-06,221.68826293945312,225.02275032206143,220.16535179621147,221.5787719009408,54561100.0,226.56058197021488,,225.37238830945648,225.7121027486044,32.64632284941571,-0.004250484949334,0.055074017914075,0.0466729005810685,-0.0179277648062231,0.0173234381652463,,,,,,,,,,
1970-01-01 00:00:00.000000045,2024-11-07,226.4261932373047,226.82434934768688,223.52968537330025,223.5894049928319,42137700.0,226.25301208496091,,225.56398920542887,225.7401062971809,37.070140718243984,0.1208297228842972,0.1705431410256151,0.2526912902677689,0.2761200811172866,-0.4319096844905891,,,,,,,,,,
1970-01-01 00:00:00.000000046,2024-11-08,226.1571655273437,227.8511489598711,225.60910803907555,226.366414165256,38328800.0,225.83492736816407,,225.671839445777,225.75646156110884,33.36882935558123,0.293585700015863,0.2363533735711286,0.3800268529475414,0.2594235462097072,-0.5696404217190298,,,,,,,,,,
1970-01-01 00:00:00.000000047,2024-11-11,223.4368133544922,224.9016146506588,220.7164746065314,224.2040938441064,42005600.0,224.9467315673828,,225.2654710655434,225.66549496477091,31.017224461587475,0.1590691259760454,0.0473101206453502,0.0804214666195078,0.0905916626036825,-0.4366864521631132,,,,,,,,,,
1970-01-01 00:00:00.000000048,2024-11-12,223.4368133544922,224.79200315214243,222.5698957238352,223.75568869738083,40398300.0,224.0316604614258,,224.93298784535227,225.5780956859365,37.37443744994952,0.1311741265490973,0.0402848373072713,0.1939175945298286,0.0905916626036825,-0.4948068055321364,,,,,,,,,,
1970-01-01 00:00:00.000000049,2024-11-13,224.3236541748047,225.84824072641777,221.97200184604,223.2175800878685,48566200.0,223.56061859130855,225.7802279663086,224.82219990525272,225.52890190118623,39.83292198752691,0.0976987316666007,0.1079818246858546,0.1573049545865887,0.1456312297767534,-0.199453583182329,,,,,,,,,,
1970-01-01 00:00:00.000000050,2024-11-14,227.41270446777344,228.06039910056816,224.2040935569292,224.22402706703755,44923900.0,223.81554107666017,225.93074920654297,225.29320073480196,225.60277651164063,44.72321172270176,0.1603091591163916,0.2497647541911134,0.2939893615794117,0.3373454441054728,-0.3311600244664661,,,,,,,,,,
1970-01-01 00:00:00.000000051,2024-11-15,224.2041015625,226.11730807125568,223.4766880681117,225.59914322363005,47923700.0,224.04821166992187,226.01709838867188,225.09518270347428,225.54792651363516,35.983325573880975,0.2458542619776003,0.1252270440295971,0.2494459463616138,0.1382114945943547,-0.2226865372292384,,,,,,,,,,
1970-01-01 00:00:00.000000052,2024-11-18,227.2134246826172,228.9273417095955,224.37349996104592,224.4532188000698,44633700.0,224.67140045166016,226.16363403320312,225.48031760877296,225.6132401673207,41.5200397931616,0.1745670312846355,0.305329339555865,0.3043631351006874,0.3249776404702301,-0.3416537260453192,,,,,,,,,,
1970-01-01 00:00:00.000000053,2024-11-19,227.4724884033203,229.3458430169113,225.8582238051146,226.1770839408332,36211800.0,225.17716217041016,226.3312768554688,225.84253048050883,225.6861518628501,47.25002176318092,0.2818075869849475,0.3321521665497979,0.3952817103476634,0.3410557851960456,-0.6461916492946053,,,,,,,,,,
1970-01-01 00:00:00.000000054,2024-11-20,228.18994140625,229.116644350332,225.0909420304879,227.25326410482543,35169600.0,225.82733001708985,226.46250518798828,226.2693324670072,225.78433968808147,56.669054845675056,0.3487560715799037,0.317462233511527,0.3482964301955895,0.3855827192791602,-0.6838778511742768,,,,,,,,,,
1970-01-01 00:00:00.000000055,2024-11-21,227.711654663086,229.3458528412815,224.91159698015457,228.07038183414417,42108300.0,225.955876159668,226.5819775390625,226.53157286629423,225.8599206674934,63.00447728515167,0.3995884466263145,0.3321527962189938,0.3373140535610098,0.3558990435558325,-0.4329727955395838,,,,,,,,,,
1970-01-01 00:00:00.000000056,2024-11-22,229.056869506836,229.9038688598125,227.2532745036032,227.2532745036032,38168300.0,226.2458465576172,226.73372924804687,226.99071771002912,225.98529121021272,67.64630368333749,0.3487567184812646,0.3679174804941759,0.4807090592857035,0.4393864530874556,-0.575444140200787,,,,,,,,,,
1970-01-01 00:00:00.000000057,2024-11-25,232.04624938964844,232.42491005721112,228.92733167542056,230.64124862727573,90152800.0,227.1067901611328,227.0682958984375,227.9099052881417,226.2229758447004,69.70643991028757,0.5595204372487459,0.5294975059333125,0.5832216534975182,0.624914871601058,1.3043278436926942,,,,,,,,,,
1970-01-01 00:00:00.000000058,2024-11-26,234.2285003662109,234.73670603206307,232.50462429580293,232.50462429580293,45986200.0,228.1859588623047,227.4371514892578,229.0587407568816,226.53691798279888,74.21570631848303,0.6754398542878334,0.677666465969395,0.8022808068788009,0.7603508443956865,-0.2927470017675839,,,,,,,,,,
1970-01-01 00:00:00.000000059,2024-11-27,234.0989532470703,234.8562745603856,232.98291999142185,233.6405889619916,33498400.0,229.16348876953128,227.72577728271483,229.97514302782497,226.83346838531932,68.02438034270624,0.7461074947994601,0.6853299210005982,0.8315697304494408,0.7523108250340335,-0.7443088438640745,,,,,,,,,,
1970-01-01 00:00:00.000000060,2024-11-29,236.490478515625,236.96877632211965,233.14236346053607,233.97938842310504,28481400.0,230.0712661743164,227.899391784668,231.1597494801522,227.2121746649392,72.0732284437798,0.7671839941274073,0.8207256014652518,0.8413334135088946,0.9007348856431624,-0.9257247667486572,,,,,,,,,,
1970-01-01 00:00:00.000000061,2024-12-02,238.7424774169922,239.938229529748,236.3210805290228,236.4306920263062,48137100.0,231.5251037597656,228.131383972168,232.5384272868504,227.66434340031384,83.36233618861952,0.9196780346305152,1.0110455079086709,1.0359853874329357,1.0404995897101277,-0.2149699420640859,,,,,,,,,,
1970-01-01 00:00:00.000000062,2024-12-03,241.79165649414065,241.9012679940841,238.0549215480856,238.96170621081689,38861000.0,232.982926940918,228.45879943847655,234.2208325972668,228.21835567850312,85.31445907107125,1.0771308197782563,1.136861700572533,1.142158906358832,1.2297392963130531,-0.5503959421178389,,,,,,,,,,
1970-01-01 00:00:00.000000063,2024-12-04,242.1503753662109,243.24649032811607,240.3966066319756,242.01087120786053,44383900.0,234.45071563720705,228.7754727172852,235.6625676461657,228.76470939174655,85.0098290653996,1.266817437932212,1.2230804657313374,1.2855543750548466,1.2520022898552337,-0.3506865539377986,,,,,,,,,,
1970-01-01 00:00:00.000000064,2024-12-05,242.18028259277344,243.67497660990784,241.2735131113704,243.1269343008096,40033900.0,235.84974975585936,229.1126513671875,236.8476067273671,229.2908103015908,82.96267938414888,1.3362470142107057,1.250543255464277,1.3392526355427603,1.253858407399269,-0.5079835969013097,,,,,,,,,,
1970-01-01 00:00:00.000000065,2024-12-06,241.98098754882807,243.7646642163996,241.22368140458013,242.05074723300527,36870600.0,237.2766830444336,229.42295104980468,237.78094869490545,229.7884643112864,95.83764157511683,1.2692981001339825,1.256291565231475,1.3362011402754117,1.2414896567652756,-0.6223692833395797,,,,,,,,,,
1970-01-01 00:00:00.000000066,2024-12-09,245.8771514892578,246.3654236467989,240.89483838917155,240.97455722335047,44649200.0,238.95871124267575,229.8057989501953,239.25298556660584,230.41939322022645,96.01967886477031,1.2023490030466106,1.422980937606117,1.3160641036404126,1.4832953698142255,-0.3410932423290125,,,,,,,,,,
1970-01-01 00:00:00.000000067,2024-12-10,246.8935546875,247.33200068563025,244.4721425450312,246.0166626912396,36914800.0,240.44344177246091,230.1052569580078,240.64217995222296,231.06543876796263,96.16298325670353,1.516015182314299,1.4849313502706998,1.5351239634083838,1.546375903347698,-0.6207710007421114,,,,,,,,,,
1970-01-01 00:00:00.000000068,2024-12-11,245.6180877685547,249.9128394219165,245.38889040813984,247.08288910248365,45205800.0,241.5824005126953,230.5143765258789,241.54689046428325,231.63613088563292,90.3553780094774,1.582344450271726,1.6503439540368532,1.5912619515652522,1.46721722508841,-0.3209664528776354,,,,,,,,,,
1970-01-01 00:00:00.000000069,2024-12-12,247.0828857421875,247.8601253939288,244.81093690846672,246.01666340683192,32777500.0,242.88079376220705,230.9414450073242,242.55343506026583,232.24188597804687,92.89495219363565,1.5160152268308442,1.518780223462447,1.555870380964966,1.5581262637999256,-0.7703767607083033,,,,,,,,,,
1970-01-01 00:00:00.000000070,2024-12-13,247.25228881835932,248.4081739675946,245.36897496771653,246.9433878213736,33155300.0,243.95697479248048,231.3939990234375,243.4077721071919,232.83052922668656,92.50464270978658,1.5736661641614067,1.5539060685165371,1.5900424093076548,1.568639843888627,-0.7567154221263229,,,,,,,,,,
1970-01-01 00:00:00.000000071,2024-12-16,250.15196228027344,250.49077111704125,246.7739547032778,247.1127635400456,51694800.0,245.0979232788086,231.88205108642575,244.63398850229763,233.50980111114092,92.47309671971584,1.584202920061282,1.6873850853347854,1.6760777729332943,1.7486008567688798,-0.0863226570637909,,,,,,,,,,
1970-01-01 00:00:00.000000072,2024-12-17,252.58334350585932,252.93211150871377,248.8964348112852,249.1953766416157,51356400.0,246.17709197998047,232.52045745849608,246.0793257756725,234.25778316583575,92.5600576793716,1.7137609585875582,1.843856880797344,1.8060500018976144,1.899498478105056,-0.0985592821991592,,,,,,,,,,
1970-01-01 00:00:00.000000073,2024-12-18,247.1725616455078,253.3805196542609,246.86366065893745,251.26802371656945,56774100.0,246.67931060791017,232.96942626953123,246.27809593382435,234.7642450669994,74.35044966513739,1.84269901692676,1.872596514104163,1.681571008400836,1.5636917754357849,0.0973460487579475,,,,,,,,,,
1970-01-01 00:00:00.000000074,2024-12-19,248.9063873291016,251.1085763755284,246.2159413374692,246.6244946545368,60882300.0,247.35192108154297,233.37802062988283,246.755967096602,235.3188388811995,73.7062483099127,1.5538280227593109,1.7269818160370796,1.6419072567185995,1.67129734905488,0.2458995457470731,,,,,,,,,,
1970-01-01 00:00:00.000000075,2024-12-20,253.5897674560547,254.0979578981185,244.8208937111572,247.1625716512524,147495300.0,248.51279907226564,233.89023651123048,247.9984762528661,236.035345884135,75.9401322466201,1.5873014510297978,1.9185789795288213,1.556480095908422,1.9619596744580208,3.377846392229507,,,,,,,,,,
1970-01-01 00:00:00.000000076,2024-12-23,254.3670196533203,254.7456651132031,252.55345036958025,253.8687883386418,40858800.0,249.36178588867188,234.44765930175785,249.15639323476688,236.75423505155405,73.86538370930765,2.0044909325015707,1.9600922036675128,2.0299910704973274,2.0101978966304554,-0.4781550151218613,,,,,,,,,,
1970-01-01 00:00:00.000000077,2024-12-24,257.2866516113281,257.2965955586333,254.38692663500532,254.58623131585568,23234700.0,250.40109558105468,234.9888220214844,250.63462203050528,237.5594278578197,76.18065815295881,2.049122604516026,2.123587908018319,2.142265855109655,2.191397583871725,-1.1154466967065086,,,,,,,,,,
1970-01-01 00:00:00.000000078,2024-12-26,258.1037292480469,259.1799258751944,256.7186620602343,257.27667867815336,27237100.0,251.6496597290039,235.49556243896484,251.99264152460373,238.36508673586783,76.81208348194242,2.216493626408998,2.244295400134767,2.2850520463341235,2.2421074727737134,-0.970718953084174,,,,,,,,,,
1970-01-01 00:00:00.000000079,2024-12-27,254.6858673095703,257.7848817480364,252.16481819720389,256.91793375888693,42355300.0,252.4099578857422,235.97515441894527,252.48231894005215,239.00511734660128,69.30064214099991,2.194176332795323,2.1548834278958764,2.006192784001996,2.029986382446844,-0.4240412163184373,,,,,,,,,,
1970-01-01 00:00:00.000000080,2024-12-30,251.307861328125,252.6032657318148,249.86299361835324,251.33775398934145,35557500.0,252.81551513671877,236.37982025146485,252.26878119242903,239.48757789489636,58.3820332658875,1.847036892915071,1.8227803077323248,1.8652382138887595,1.8203388528470223,-0.6698512941707031,,,,,,,,,,
1970-01-01 00:00:00.000000081,2024-12-31,249.5341796875,252.38406352835983,248.54767617169,251.5470385357527,39480700.0,252.7537368774414,236.6922766113281,251.7715809188056,239.88156227892,53.982576226718486,1.860056351645289,1.808731073770139,1.7846934117520843,1.7102597185008803,-0.5279874415374969,,,,,,,,,,
1970-01-01 00:00:00.000000082,2025-01-02,242.98741149902344,248.2188401577881,240.96459363401945,248.0494281352692,55740700.0,251.7941436767578,236.8443344116211,250.1744592061179,240.00336028755152,46.57673728367887,1.6424722297197545,1.541771176854874,1.3203356370322354,1.3039508531182429,0.0599780569881791,,,,,,,,,,
1970-01-01 00:00:00.000000083,2025-01-03,242.4991455078125,243.31623695542572,241.0343442297804,242.4991455078125,40244100.0,251.3268020629883,236.99896942138676,248.7789476246078,240.10123421775785,43.87969484695325,1.2971926720632545,1.2275507067677085,1.324606885732487,1.273647840214404,-0.5003827145033948,,,,,,,,,,
1970-01-01 00:00:00.000000084,2025-01-06,244.1333465576172,246.45510633108967,242.33971076643533,243.4457849039297,45045600.0,250.84949798583983,237.28781616210935,247.93429288515492,240.2593562703013,45.99229135056634,1.356082507751016,1.4287289318967726,1.4045423337700946,1.375070459014623,-0.326759323287464,,,,,,,,,,
1970-01-01 00:00:00.000000085,2025-01-07,241.35321044921875,244.68139184839129,240.4962520142114,242.12047569552988,40856000.0,249.62584228515624,237.52484252929688,246.73773244225745,240.30225251261183,38.659137492414494,1.2736358635079523,1.3150470009819184,1.2916562614218037,1.2025282343180237,-0.4782562637931942,,,,,,,,,,
1970-01-01 00:00:00.000000086,2025-01-08,241.8414764404297,242.8479134243992,239.20085656180404,241.06423680804883,37628900.0,248.3732879638672,237.7549118041992,245.84750407828875,240.3626142352713,35.42453347664227,1.2079279130614429,1.197534645096403,1.2123314028733334,1.2328312472218623,-0.5949489735282624,,,,,,,,,,
1970-01-01 00:00:00.000000087,2025-01-10,236.0121917724609,239.3104808095479,232.17580437363205,239.1610022847024,61710900.0,246.24584197998047,237.82878021240236,244.05926547722916,240.1920094328082,35.026728113811586,1.089528901975629,0.9708114751273044,0.7821451843817089,0.8710512099198313,0.2758619204136398,,,,,,,,,,
1970-01-01 00:00:00.000000088,2025-01-13,233.5708465576172,233.8398957390806,228.90740850459227,232.7039288898965,49630700.0,243.7925537109375,237.84844665527345,242.15228021911787,239.93235598672223,29.808457290542577,0.6878384665219407,0.620187583790193,0.5820016378607069,0.7195351984018934,-0.1609610079559709,,,,,,,,,,
1970-01-01 00:00:00.000000089,2025-01-14,232.45480346679688,235.28475371553364,231.6476711610837,233.91960476413303,39435300.0,241.56944732666017,237.91686126708984,240.3891026277868,239.6391186329997,19.287558797610387,0.7634648906671929,0.7127922539685799,0.7498044097539374,0.6502707630507994,-0.5296291164226793,,,,,,,,,,
