Price,Close,High,Low,Open,Volume,SMA_10,SMA_50,EMA_10,EMA_50,RSI,Open_Norm,High_Norm,Low_Norm,Close_Norm,Volume_Norm
2024-10-04,412.959716796875,416.62222309915006,411.8778425920818,415.1234652064613,19169700.0,422.31346740722654,,419.6786035068368,413.8560097202852,34.439923927430286,-0.5096201672500806,-0.5702058535609354,-0.4959583424734455,-0.5696862480452202,-0.2890526422159077
2024-10-07,406.48828125,414.0018496365578,405.95229663138974,412.9001354490418,20919800.0,419.9343292236328,,417.2803630965028,413.5670791920387,25.284708300153525,-0.5596240765248959,-0.6300385998636745,-0.6290136577795928,-0.717225890954782,-0.0797249461320831
2024-10-08,411.6197509765625,412.5626841012525,405.1285060524599,407.8381438809941,19229300.0,418.4991027832031,,416.2511608928773,413.4907133796671,34.707433292646016,-0.6734710514389184,-0.6629000326292086,-0.6475114832884752,-0.6002355870918543,-0.2819239463204754
2024-10-09,414.3492431640625,417.247497795826,411.2127866111198,412.7611596791307,14974300.0,417.04501953125,,415.9053576694564,413.52438121434926,27.65728323520051,-0.5627497180393143,-0.5559285366708755,-0.5108918581073033,-0.538006998125585,-0.7908602052980616
2024-10-10,412.7413024902344,414.24006019253727,410.0713450038319,412.1358625356339,13848400.0,415.5095458984375,,415.3300749095978,413.4936722447761,28.74643244067164,-0.5768129947659767,-0.6245993783305517,-0.5365223863267672,-0.5746657875267899,-0.9255279688663022
2024-10-11,413.2177734375,414.0217352499605,410.1706424598083,413.0391219881032,14144900.0,414.3482696533203,,414.9460200964891,413.4828526837065,30.65498804775096,-0.5564981928063627,-0.6295845383038301,-0.5342927091963083,-0.563802919016835,-0.8900639028764422
2024-10-14,416.0167236328125,420.88020441582967,414.4087698865168,414.656906970244,16653100.0,413.2405853271485,,415.1406934667297,413.5822201719067,38.312707750333686,-0.5201133186314143,-0.472980507815502,-0.4391275742350612,-0.4999907850093399,-0.5900606303106182
2024-10-15,415.6196899414063,419.3318413994773,412.1656410395698,419.03405871782695,18900200.0,413.0470336914062,,415.2277837348527,413.6621209471812,33.44067120070102,-0.4216687680028678,-0.5083353199689976,-0.4894959652631162,-0.5090425956360287,-0.321287265434347
2024-10-16,413.0192260742188,413.25742799200697,407.4212689749873,412.0763232895253,15508900.0,412.9467834472656,,414.8262277965556,413.6369093835357,31.99811103530236,-0.5781520651628761,-0.6470364789967554,-0.5960285827080367,-0.5683295200881054,-0.7269172384239329
2024-10-17,413.6147766113281,419.3517052370469,412.49319205621896,419.2127339196968,14820000.0,412.9646484375,,414.605963944696,413.6360414316844,35.69626026966964,-0.4176502644254546,-0.5078817556313695,-0.4821409630256487,-0.5547518041480716,-0.8093158726917729
2024-10-18,415.0440368652344,416.5229242680202,413.1582009892299,414.0316484156336,17145300.0,413.173080444336,,414.6856135666121,413.6912569388825,34.2990255051424,-0.5341757274727953,-0.5724732104304694,-0.4672085038311476,-0.5221666774078406,-0.5311890846775352
2024-10-21,415.659423828125,415.8380752730999,410.6669065146117,413.01924141063614,14206100.0,414.0901947021485,,414.86266997779626,413.76843995414686,46.78123863099546,-0.5569453179296948,-0.5881108272639929,-0.5231493359569479,-0.5081367188154343,-0.8827438325945555
2024-10-22,424.3243713378906,427.37147187061,414.92493688547415,415.3715654862768,25482200.0,415.3606567382813,,416.5829793159952,414.182398047627,64.89664478072078,-0.5040402554796604,-0.324761040495424,-0.4275372898540959,-0.3105880834066715,0.4659791168430845
2024-10-23,421.4360656738281,427.86776005710016,419.3814831724278,427.6493981928425,19654400.0,416.0693389892578,,417.46535865378297,414.4668556015956,60.844987445832366,-0.2279050440016104,-0.3134289591798328,-0.3274676633048139,-0.3764373966236168,-0.2310781640193305
2024-10-24,421.5650939941406,422.80577949754775,419.2524392532927,422.1605988036373,13581600.0,416.9517181396485,,418.2107650793025,414.74521789149935,61.77665775742796,-0.351351161595985,-0.4290125593546989,-0.3303652831128045,-0.3734957321094242,-0.9574396478075996
2024-10-25,424.9595947265625,429.2970264220679,423.3913815699701,423.5799681906594,16899100.0,418.1259002685547,,419.437825015168,415.1457816889528,77.60307120029775,-0.3194287633016007,-0.2807935608158325,-0.2374273026072662,-0.296105882161894,-0.5606368183932301
2024-10-28,423.4112243652344,428.72136443906953,423.12337684387694,428.44345209470936,14882400.0,418.8653503417969,,420.16026126063457,415.4699166958658,69.73421984275365,-0.2100463349478768,-0.2939380373099578,-0.2434452212210814,-0.331406552090132,-0.8018522716200451
2024-10-29,428.7312927246094,429.94220298203743,422.6270958434546,424.8107144355948,17644100.0,420.1765106201172,,421.7186306177209,415.98997065777735,72.14921206056297,-0.2917486032323637,-0.266061811321262,-0.2545889749662528,-0.2101164642400448,-0.4715281197003272
2024-10-30,429.3069763183594,435.2324917274877,428.880187758029,434.1803928023981,29749100.0,421.8052856445312,,423.0983298360188,416.5122061738786,76.34991213508104,-0.0810193826008629,-0.1452650970767127,-0.1141787711046573,-0.1969916867103075,0.9763387228199264
2024-10-31,403.3220520019531,413.05894946974416,403.2724064074055,412.2648925685448,53971000.0,420.77601318359376,,419.50264295709775,415.99494522596,41.31077324350931,-0.5739110383477395,-0.6515684723322949,-0.6891893177278008,-0.7894114716104104,3.873495754859689
2024-11-01,407.3121032714844,412.4038816750557,404.46349406157685,405.9622519164769,24230400.0,420.0028198242188,,417.2861811960771,415.6544416199021,42.51325907901151,-0.7156608936294648,-0.6665260750290938,-0.6624440111460397,-0.698443905722845,0.3162525812407009
2024-11-04,405.4163208007813,407.3617375208185,402.5478716062057,406.7463320541696,19672300.0,418.9785095214844,,415.1280247605688,415.252946685819,41.44476651257435,-0.6980265000184702,-0.7816567372454101,-0.7054584019714168,-0.7416650838889173,-0.2289371630708701
2024-11-05,408.3939514160156,411.8083202953773,405.039133016745,405.3269805306338,17626000.0,417.3854675292969,,413.9036477888318,414.98396647916,46.14621405299501,-0.7299484965532216,-0.6801249278058857,-0.6495183122837779,-0.6737792872204496,-0.4736930424470944
2024-11-06,417.0489807128906,417.31698816741806,407.4609595048601,409.346825702744,26681800.0,416.9467590332032,,414.475526502297,415.0649474295024,52.52259150820653,-0.6395399673576684,-0.5543418163680995,-0.5951373507436021,-0.4764567731378724,0.6094620630873883
2024-11-07,422.2598571777344,423.66928922885575,416.75122569160607,418.1407873890808,19901800.0,417.0162353515625,,415.8908593523765,415.3471007529625,55.021406726756666,-0.441758931565586,-0.4092954619940099,-0.3865288436194489,-0.3576561071496066,-0.2014868995137947
2024-11-08,419.3913879394531,423.3218709209174,418.6370415012291,422.1506711385383,16891400.0,416.4594146728516,,416.5273190954813,415.50570025047193,52.51806975272544,-0.351574440245166,-0.4172282974377176,-0.3441837468430156,-0.4230531777141809,-0.5615578076280426
2024-11-11,414.8951721191406,421.6444892164841,412.90014011467326,419.3715448677772,24503300.0,415.60780944824216,,416.23056509978295,415.4817579708119,43.25859170773593,-0.4140785188428851,-0.4555290799051627,-0.47300313798977,-0.5255605845744044,0.3488938750303562
2024-11-12,419.8777465820313,421.27724345465793,414.09120276331856,415.1333664626366,19401200.0,414.7224548339844,,416.8936890056463,415.6541496810558,48.918272743538914,-0.5093974825521197,-0.4639146489134684,-0.4462583928951987,-0.4119648836359658,-0.261363160675764
2024-11-13,422.0315856933594,426.1307850823381,415.0936518803662,418.4981158636683,21502200.0,413.9949157714844,418.591607055664,417.8278520397759,415.9042452109501,50.31496718361388,-0.4337224176094553,-0.3530904747930809,-0.4237488749145858,-0.3628603764415084,-0.0100646694626246
2024-11-14,423.7090148925781,424.9794756745813,416.8703416533151,421.83308381585454,30246900.0,416.0336120605469,419.0118524169922,418.897154376649,416.21031461022966,49.13558704848547,-0.3587171538337895,-0.3793790953632655,-0.3838541513719617,-0.3246173462411511,1.0358800788056002
2024-11-15,411.9075927734375,419.64945830467593,410.5577414665236,416.691683409749,28247600.0,416.4931610107422,419.1960693359375,417.6263249942469,416.0415804205516,43.03569917478961,-0.4743500771977049,-0.5010829599594397,-0.5256005851734965,-0.5936731983269856,0.7967458220314785
2024-11-18,412.6619262695313,415.282238255226,409.0291955453545,411.778543667536,24727000.0,417.2177215576172,419.3953729248047,416.7237070442985,415.9090449636488,39.70232710153941,-0.5848492926668722,-0.6008026270211234,-0.5599233565856564,-0.5764754538941999,0.3756504064365339
2024-11-19,414.67681884765625,414.82569505476647,408.4832960203025,410.03166915459735,18133500.0,417.8460083007813,419.4666381835938,416.3515455539999,415.8607223708648,40.79441321443616,-0.624137461400265,-0.6112271843902518,-0.572181270694012,-0.5305387325401205,-0.4129914792435398
2024-11-20,412.3939208984375,414.18052617467214,407.52050466835993,413.7636425231655,19191700.0,417.380502319336,419.3167626953125,415.63197743480674,415.7247693719461,58.13453546855972,-0.5402033274216411,-0.6259587585250769,-0.5938002924274601,-0.5825856000066987,-0.2864212444021575
2024-11-21,410.61370849609375,417.48594978990576,408.047821251109,417.2074811714516,20780200.0,416.2158874511719,419.05267333984375,414.7195649004952,415.5243356121087,53.08263889502031,-0.4627495018020576,-0.5504838022195344,-0.5819596494471733,-0.6231719429042653,-0.0964223613502432
2024-11-22,414.7211608886719,415.1189688817136,408.81361962204943,409.1219230929671,24814600.0,415.7488647460938,418.7994683837891,414.7198550801637,415.4928385641308,58.3431613923448,-0.6445981507681249,-0.6045306662276833,-0.5647640113773076,-0.5295277962725894,0.3861281540949208
2024-11-25,416.5013732910156,418.778836873561,412.582902472389,416.09361024787086,27691100.0,415.9094848632813,418.5669793701172,415.0437674821368,415.5323889455772,57.42902460347929,-0.4878010716021363,-0.5209624435358363,-0.4801265583127446,-0.4889414533750228,0.7301834182427531
2024-11-26,425.6510925292969,426.69537265560376,416.5610569682543,417.2970032728636,23458900.0,416.4868194580078,418.44185302734377,416.9723720361659,415.92920085082113,57.81150233970277,-0.4607361004961298,-0.3401988677305269,-0.3907989918243206,-0.2803407033002359,0.2239742442721445
2024-11-27,420.6784057617188,424.8952553598379,419.7137054696712,422.7868153853765,18332400.0,416.35150146484375,418.3034252929688,417.6461963499028,416.1154441806603,48.55765831789383,-0.3372672061974773,-0.3813021543460843,-0.3200077696840935,-0.393710978670413,-0.3892012508274077
2024-11-29,421.1458435058594,422.5580967644444,415.5167709497141,417.7942649272981,16271900.0,416.0951843261719,418.0179205322266,418.28249583280393,416.3127147424328,51.67341777614419,-0.4495524123494613,-0.4346680654666722,-0.4142479375228943,-0.38305405450677,-0.6356555778834162
2024-12-02,428.624755859375,430.6337058704028,419.0075879189551,419.2661767617578,20207200.0,417.7669006347657,417.9498858642578,420.1629067467259,416.7955398842736,62.39042147947615,-0.4164483055091547,-0.2502722616720121,-0.3358633033306105,-0.2125453551622412,-0.1649583134992812
2024-12-03,428.8435363769531,430.1065849956101,425.4024231657053,427.4909528928622,18302000.0,419.3850616455078,417.9211633300781,421.7412030431309,417.26801033496696,58.8524381695201,-0.2314685659572704,-0.2623083664573011,-0.1922703203832911,-0.2075574665855509,-0.3928373641700443
2024-12-04,435.0295715332031,437.2672755840065,430.2657397446012,430.6635477279166,26009400.0,421.4203369140625,418.102314453125,424.1572700413258,417.9645421466625,61.8871496925832,-0.1601151629056534,-0.0988035113500901,-0.0830668604605806,-0.0665245518067197,0.5290369771798609
2024-12-05,440.2011413574219,442.2300015529848,433.7864078777922,435.5268443828614,21697800.0,424.20105895996096,418.3285357666016,427.0743375533432,418.8365656451237,64.1766377984157,-0.0507369458873087,0.0145137421295504,-0.0040119325843101,0.0513799779719243,0.0133308492814449
2024-12-06,441.1459655761719,443.66213830194334,439.3557840883586,439.8828865059849,18821000.0,427.2542846679688,418.5895343017578,429.6328153756757,419.7114440737922,80.90085940571556,0.0472328376749615,0.0472146818980735,0.1210457604403033,0.0729206433833252,-0.3307602975638476
2024-12-09,443.5825500488281,445.8799237829371,438.09272702914495,440.1812568830996,19144400.0,430.1404235839844,418.9645745849609,432.1691307707943,420.64756587673486,81.55666861818666,0.0539433515866952,0.0978548665635542,0.0926844151097379,0.1284713477688896,-0.2920787497017204
2024-12-10,440.9072570800781,447.16289170564096,439.1867306857862,441.9614922675205,18469500.0,432.5810119628906,419.2408483886719,433.75788100884586,421.4420635709836,76.41395264861683,0.093981824671191,0.1271497343866127,0.1172497467173384,0.0674784248804835,-0.3728028580880829
2024-12-11,446.5363464355469,447.8889300799693,441.62334015579273,441.62334015579273,19200200.0,434.6695373535157,419.8204711914062,436.0812383591551,422.4261530950842,82.21055874116695,0.0863765976644928,0.1437278559701931,0.1719626530824764,0.1958137574965864,-0.2854045679741177
2024-12-12,447.1032409667969,453.66717934055725,446.6556879875928,446.6556879875928,20834800.0,437.31202087402346,420.4821014404297,438.0852388332718,423.3938820312298,85.23142399441461,0.1995568686435966,0.2756665002200567,0.2849616293678892,0.208738156743427,-0.0898917104124814
2024-12-13,444.8257141113281,448.9629838704377,443.14494732322726,445.98933356109154,20177800.0,439.6800079345703,421.1098931884766,439.3107797929183,424.2343460343709,80.13133008601642,0.1845701910369815,0.1682524471698823,0.206129618080829,0.1568137426719525,-0.1684748178503837
2024-12-16,449.12213134765625,449.7089034526842,442.8466168869823,444.82573215231423,23598800.0,441.72974548339846,421.8331414794922,441.0946618937797,425.21033761528406,81.08410225473516,0.1584001552686122,0.1852845297199194,0.1994307500738451,0.2547660223859085,0.2407075421877647
2024-12-17,451.9764099121094,452.801891035832,447.11314908926647,448.545282051395,22733500.0,444.0430328369141,422.7429040527344,443.073161533476,426.25998750927727,78.50520716750754,0.2420548785844445,0.2559087914985924,0.2952337007562919,0.3198395655145556,0.1372098818133099
2024-12-18,434.9997253417969,450.1763104473289,434.6317218572595,448.85359210839096,24444500.0,444.0400482177735,423.21050354003904,441.60526404407983,426.6027223262389,62.30769916548771,0.2489889413644216,0.1959571473944382,0.0149691906432915,-0.0672050030590566,0.3418608663281512
2024-12-19,434.6416931152344,440.7580781855559,433.9355816606558,439.2066057877418,22963700.0,443.4841033935547,423.6163525390625,440.3391602388352,426.91797608267007,61.62014390760325,0.0320229123067226,-0.0190956722068776,-0.0006623062636308,-0.0753676350553924,0.1647438716644592
2024-12-20,434.2140808105469,441.3150464611244,426.2876339353125,430.7431322726768,64263700.0,442.79091491699216,424.0458081054687,439.2255094336918,427.2040978367044,55.47762276803714,-0.1583252627153701,-0.0063780416834047,-0.1723933337150902,-0.0851165951246608,5.104595222022697
2024-12-23,432.8714294433594,435.2583077630068,430.4646409959487,434.353277123108,19152500.0,441.7198028564453,424.43888122558593,438.0702221627223,427.4263461350046,53.86231606550309,-0.0771311191262403,-0.1446756222076491,-0.0786006274943046,-0.1157271608688467,-0.2911099168702942
2024-12-24,436.9291076660156,437.1976515770788,431.817212852652,432.2746905166953,7164500.0,441.3219879150391,424.85712890625,437.8627467996847,427.7990034499462,51.898961250512,-0.1238796753132196,-0.1003932830381932,-0.0482292699752308,-0.0232177954156591,-1.7249825073810583
2024-12-26,435.7157897949219,438.5303413291557,434.24389716434194,436.6804901261448,8194200.0,440.23993225097655,425.2590509033203,437.4723909806369,428.1094656595531,45.13063944013063,-0.0247908185124052,-0.0699630833072757,0.0062607716820744,-0.0508797390663851,-1.601821128798398
2024-12-27,428.17718505859375,432.84155699312345,424.0200357250834,432.2249501021284,18117700.0,438.3473266601562,425.5622100830078,435.7823535402654,428.1121213222606,37.68412474099293,-0.1249983645985108,-0.1998589148778208,-0.2233111726536732,-0.2227493409155877,-0.4148813013097785
2024-12-30,422.5083618164063,425.2134986857935,419.59438106008827,423.7316509986102,13158700.0,436.115591430664,425.7400817871094,433.36890049956367,427.8923660475212,31.144333324725707,-0.3160173335116605,-0.3740354908508719,-0.322687142529414,-0.351990550352285,-1.0080222903273697
2024-12-31,419.1965637207031,424.3979934566231,418.361157840794,423.7714314589903,13246500.0,433.1230346679688,425.8231323242188,430.7921119943163,427.5513541915676,30.793594912489084,-0.3151226490748958,-0.3926564691892953,-0.3503785831788583,-0.4274948963183922,-0.9975206208706756
2025-01-02,416.2925109863281,423.74159992080814,412.5829142901712,423.2045424399656,16896500.0,429.5546447753906,425.8357940673829,428.1558209019548,427.109830928617,21.88940588823715,-0.3278722949524829,-0.4076443434231925,-0.4801262929500681,-0.4937032206255276,-0.5609478017712187
2025-01-03,421.0364685058594,421.712745134401,417.2472919522773,418.7788542550092,16662900.0,428.1583190917969,425.77003601074216,426.8613931935738,426.87165985321474,27.51757204577872,-0.4274084567569452,-0.4539705467118277,-0.3753899117532208,-0.3855476509161518,-0.588888462193584
2025-01-06,425.5118713378906,431.9465149926899,423.15482788109534,425.66104554069966,20573600.0,427.2453369140625,425.8515521240234,426.6160255834495,426.8183348133981,33.9504206668005,-0.2726241889203055,-0.2202960097067605,-0.2427390031440367,-0.2835147509619546,-0.1211335790011878
2025-01-07,420.0617980957031,428.2965477599085,418.50037065706186,426.655570865203,18139100.0,425.8301086425781,425.8214862060547,425.4243478584047,426.5533725891748,26.30550638404266,-0.2502567672942438,-0.303638161720571,-0.3472526256238837,-0.4077687675798896,-0.4123216688909488
2025-01-08,422.2398071289063,424.6366402910522,419.2363221421035,421.1458124811298,15054600.0,424.7669464111328,425.7670904541016,424.8453404530413,426.38421315936034,25.48374127073312,-0.3741742642125238,-0.387207285817464,-0.3307271851763999,-0.3581132201074635,-0.7812556032778735
2025-01-10,416.6605224609375,422.3890244132644,412.7519761682606,422.3094749538564,20201100.0,422.740087890625,425.6320764160157,423.3571917272043,426.0028919555006,31.38125456519141,-0.3480028550823438,-0.4385286079577992,-0.4763300889134,-0.4853130757871527,-0.1656879283476392
2025-01-13,414.9101257324219,416.212964363656,410.0369095197108,412.970770030549,17604800.0,420.659521484375,425.3556530761719,421.82136154633474,425.5678815153799,30.518444328701637,-0.5580354659314545,-0.5795507329999035,-0.5372956187390795,-0.5252196631903092,-0.4762287530676173
2025-01-14,413.3984375,417.4461724776856,408.4754763868852,415.5267269300622,16935900.0,419.1816467285156,425.0374822998047,420.2899208106375,425.0906484167376,29.878834111604174,-0.5005505892562389,-0.5513920642915825,-0.5723568568419918,-0.5596840320906239,-0.5562352075047753
2025-01-15,423.9802551269531,425.8101960648602,415.984184442192,416.8395004087413,19637800.0,419.3288360595704,425.4506463623047,420.9608906863312,425.04710358184406,42.70795685736322,-0.4710255915777824,-0.3604106990374618,-0.4037523899341068,-0.3184334497884207,-0.2330636732787965
2025-01-16,422.25970458984375,427.1428756329152,422.07077084126166,426.3572147468436,15300000.0,419.6351501464844,425.7495983886719,421.197038668788,424.9377938174519,37.48937465913296,-0.2569669605187271,-0.3299807318451528,-0.2670809882035996,-0.3576595859392402,-0.7519035567554059
2025-01-17,426.6853942871094,432.1056227420966,425.8301086663914,431.717739483304,26197500.0,420.6744384765625,426.1749798583984,422.1949215084828,425.0063271692032,42.69859818752533,-0.136405810427129,-0.2166629956570636,-0.1826668459485037,-0.2567600756476778,0.5515354284874247
2025-01-21,426.1583251953125,428.54520356031776,423.2741792396476,427.8490471438773,26085700.0,421.18662414550784,426.5302673339844,422.9155403606336,425.051503562384,48.1589358696036,-0.2234148292680371,-0.2979604369095917,-0.2400590251724318,-0.2687765108001425,0.5381631432339126
2025-01-22,443.7615966796875,444.8257262250376,433.6173259954359,435.168798403502,27803800.0,423.0115966796875,427.0645196533203,426.7057324186434,425.785232704239,65.91691151998356,-0.05878959692045,0.0737836660514072,-0.0078085858072726,0.1325533595249842,0.7436633515886459
2025-01-23,444.2687683105469,444.3085582129765,439.08724891108926,439.58451646365,18389300.0,425.4322937011719,427.50469787597655,429.8990116717167,426.5100772378197,69.60038935046308,0.0405223312926091,0.0619748216621296,0.1150159307977048,0.1441161605092242,-0.3823954992091176
2025-01-24,441.6332702636719,444.20911262497947,438.98780315862,442.727264983927,15549500.0,427.3716400146485,427.94953552246096,432.0325132338903,427.1031436309904,69.89386628435858,0.111204474306737,0.0597041137945318,0.112782923740055,0.0840305059572674,-0.7220611133676484
2025-01-27,432.1852111816406,432.82172827375285,421.18565437157145,421.69287703242304,35647800.0,428.9241088867187,428.2953363037109,432.0602764971176,427.3024403976825,58.15038279608998,-0.3618704815194492,-0.2003116773380372,-0.2869558574120298,-0.1313719736091814,1.6818762811821089
2025-01-28,444.7561340332031,445.9296782334323,429.02258057650255,432.2249849937885,23491700.0,431.90870971679686,428.7929040527344,434.36861423095127,427.9868989716245,62.579675773907965,-0.1249975798658814,0.0989909433313923,-0.1109814081131274,0.1552274145990198,0.2278974191944629
2025-01-29,439.9127197265625,444.4378728714111,437.9932741704639,444.2489087647689,23581400.0,434.5601379394531,429.15052673339846,435.37663341197145,428.4545782169162,63.07998016395793,0.1454270799782036,0.0649275500658472,0.0904512484854832,0.0448043698064479,0.2386263457350714
2025-01-30,412.7221374511719,420.5491243253889,410.9021514578089,416.4814791520961,54586300.0,433.434326171875,428.9307891845703,431.2576341463715,427.8376197555145,45.28339837832764,-0.4790776865834825,-0.4805402817713995,-0.517867022681696,-0.575102723504773,3.94709116735062
2025-01-31,412.791748046875,418.3909856769975,412.6425738477464,416.6903391053237,34161900.0,432.4875305175781,428.94847229003904,427.90020031009936,427.247585570862,47.97203736812109,-0.4743803113437175,-0.5298185102677283,-0.4787866659693889,-0.5735156996739137,1.504149280661593
2025-02-03,408.6744079589844,413.1398611878705,406.4267487485119,409.350684594608,25679100.0,430.6864318847656,428.8687219238281,424.4046017008057,426.5192256645138,46.81046216793808,-0.6394531787569107,-0.6497209607570621,-0.6183600612232368,-0.6673852718738483,0.4895301272761483
2025-02-04,410.116455078125,411.6580027715914,407.5008227766752,410.43471361041793,20532100.0,429.0822448730469,428.7775146484375,421.8067568603183,425.87597975916526,48.32008592573141,-0.6150727698783197,-0.6835572287331902,-0.5942422399410405,-0.6345086225623197,-0.1260973521498528
2025-02-05,411.0314636230469,411.5684907814938,408.1572423104593,410.0965981017129,16316700.0,425.8092315673828,428.75026550292966,419.84761263535984,425.2938418714744,42.64408921071264,-0.6226771736629012,-0.6856011160916223,-0.5795026516195352,-0.6136477126453289,-0.6302970950626886
2025-02-06,413.5475769042969,415.9145752087822,411.737515806655,411.737515806655,16309800.0,422.7371124267578,428.8089428710937,418.7021515933484,424.8332040296243,45.09517436105652,-0.5857720318270832,-0.5863640528788916,-0.499109313675883,-0.5562838631027197,-0.631122397104274
2025-02-07,407.5107727050781,416.3621293611533,405.86979579790295,414.2040051086223,22886800.0,419.3248626708984,428.66473510742185,416.6673554318447,424.1538929972892,39.3972550583206,-0.5302993306358642,-0.5761447484790275,-0.6308661747435019,-0.6939145216198663,0.1555459402154871
