date,open,high,low,close,volume,price,open_norm,high_norm,low_norm,close_norm,volume_norm,price_norm
2023-01-02,1514.0,1526.5,1504.050048828125,1524.0,3801140,1524.0,0.3743340465602664,0.38186620986001807,0.40230976835295656,0.3872214400964612,0.07148802168371317,0.3872214400964612
2023-01-03,1519.8499755859375,1532.6500244140625,1515.0999755859375,1522.550048828125,4551130,1522.550048828125,0.3819363540143762,0.3897869063643844,0.4162564145466905,0.38535366821874034,0.08559308000373507,0.38535366821874034
2023-01-04,1521.0,1521.0,1491.0999755859375,1494.800048828125,7059590,1494.800048828125,0.3834308626746264,0.3747826882605911,0.385964855517762,0.34960717508702405,0.1327696751495932,0.34960717508702405
2023-01-05,1505.9000244140625,1505.9000244140625,1469.25,1475.199951171875,9868404,1475.199951171875,0.3638077624979695,0.3553352331308077,0.35838694613267563,0.3243590757626958,0.18559502652773688,0.3243590757626958
2023-01-06,1470.0,1475.0,1446.5,1448.5,6443714,1448.5,0.317154059555718,0.31553868942901997,0.3296730724698372,0.28996521553989973,0.12118689818203121,0.28996521553989973
2023-01-09,1448.199951171875,1489.3499755859375,1448.199951171875,1484.449951171875,11498717,1484.449951171875,0.2888239116309292,0.3340202097952451,0.331818662939385,0.3362745734732679,0.21625631527143996,0.3362745734732679
2023-01-10,1482.0,1483.9000244140625,1454.050048828125,1469.75,7158624,1469.75,0.3327486014660494,0.3270011467330998,0.33920235370935553,0.31733865622634916,0.13463220711090607,0.31733865622634916
2023-01-11,1470.0,1494.0,1464.0,1471.25,6173092,1471.25,0.317154059555718,0.340009036772495,0.35176066759509755,0.31927089909833384,0.11609731153063457,0.31927089909833384
2023-01-12,1481.949951171875,1485.0,1455.0,1480.5999755859375,6591385,1480.5999755859375,0.3326835607537362,0.3284178196097963,0.34040133295924935,0.33131518155110606,0.12396414596823631,0.33131518155110606
2023-01-13,1483.5,1519.4000244140625,1468.0,1503.6500244140625,11610426,1503.6500244140625,0.3346979192048408,0.37272205887485577,0.3568092607665856,0.36100737658246806,0.2183572258967434,0.36100737658246806
2023-01-16,1510.0,1528.0,1502.300048828125,1525.5,6073063,1525.5,0.3691358659234893,0.3837980793871345,0.40010100884043054,0.3891536829684458,0.11421606660911099,0.3891536829684458
2023-01-17,1527.0,1542.199951171875,1524.0,1539.5,5922644,1539.5,0.3912281336297921,0.40208638135745906,0.42748956516741876,0.40718794977363604,0.11138713720013305,0.40718794977363604
2023-01-18,1544.75,1551.8499755859375,1539.5999755859375,1545.4000244140625,5843098,1545.4000244140625,0.41429506020549056,0.4145147734250971,0.44717904772205497,0.4147881365193746,0.10989111596101724,0.4147881365193746
2023-01-19,1539.9000244140625,1549.550048828125,1526.1500244140625,1538.9000244140625,6165284,1538.9000244140625,0.40799229791057506,0.41155266781308536,0.4302032148112609,0.4064150840741077,0.11595046651221735,0.4064150840741077
2023-01-20,1538.0,1545.0,1524.0,1525.550048828125,6496429,1525.550048828125,0.4055231303809292,0.4056926006944543,0.42748956516741876,0.38921815396270965,0.1221783089332945,0.38921815396270965
2023-01-23,1535.0,1553.300048828125,1528.0999755859375,1548.0,4855020,1548.0,0.40162449490334634,0.41638234163087645,0.43266434235402673,0.4181373260482158,0.09130833777100057,0.4181373260482158
2023-01-24,1560.0,1568.800048828125,1549.75,1551.9000244140625,5200802,1551.9000244140625,0.4341131238832034,0.43634499341107974,0.4599898837088733,0.42316118896464144,0.09781145818062445,0.42316118896464144
2023-01-25,1547.0,1556.0,1538.75,1543.0,4158617,1543.0,0.4172190368136777,0.4198596438933082,0.4461062524872811,0.4116965164749336,0.0782110899020447,0.4116965164749336
2023-01-27,1546.0,1550.949951171875,1507.4000244140625,1519.1500244140625,6209955,1519.1500244140625,0.41591949165448344,0.4133556202656383,0.40653793431991053,0.38097388625964296,0.11679059379419937,0.38097388625964296
2023-01-30,1528.800048828125,1544.0,1520.0,1538.800048828125,6964719,1538.800048828125,0.3935673783706953,0.40440468767637666,0.42244097199593067,0.4062862993319075,0.13098543670924226,0.4062862993319075
2023-01-31,1548.9000244140625,1548.9000244140625,1513.0,1533.75,9448126,1533.75,0.4196882043433236,0.41071549290814596,0.4136059339458265,0.3997810187643615,0.1776908602046897,0.3997810187643615
2023-02-01,1542.199951171875,1555.050048828125,1528.050048828125,1551.0999755859375,6194199,1551.0999755859375,0.4109811565951917,0.4186361894125123,0.43260132738188506,0.4221305965343853,0.11649427077803881,0.4221305965343853
2023-02-02,1552.0,1586.949951171875,1552.0,1583.75,6916834,1583.75,0.42371676260964913,0.45972048891643313,0.46282971736783535,0.46418911449718364,0.1300848637447304,0.46418911449718364
2023-02-03,1597.5,1604.6500244140625,1573.0,1599.4000244140625,7040194,1599.4000244140625,0.48284606735298896,0.48251664366597397,0.4893348315181478,0.4843488799108225,0.1324048946709533,0.4843488799108225
2023-02-06,1598.0,1598.0,1561.5999755859375,1569.8499755859375,4570612,1569.8499755859375,0.4834958399325861,0.4739519906525688,0.4749463101652394,0.4462836324341936,0.08595947788396102,0.4462836324341936
2023-02-07,1569.0,1576.050048828125,1555.0999755859375,1562.4000244140625,4336238,1562.4000244140625,0.4458090303159519,0.4456823627921426,0.4667423462615713,0.4366868890685341,0.08155160719408941,0.4366868890685341
2023-02-08,1565.5,1603.0,1565.5,1590.5,7983338,1590.5,0.44126062225877194,0.48039155574295694,0.47986871932160763,0.47288420742111464,0.15014259933925383,0.47288420742111464
2023-02-09,1596.199951171875,1619.75,1586.050048828125,1617.0,6904911,1617.0,0.4811565951916829,0.5019640987957573,0.5058059283684623,0.5070204981595103,0.1298606279411202,0.5070204981595103
2023-02-10,1612.949951171875,1616.300048828125,1596.449951171875,1608.550048828125,4786762,1608.550048828125,0.5029239766081871,0.4975208617697673,0.518932147357662,0.4961355928791944,0.09002460989355146,0.4961355928791944
2023-02-13,1597.0,1597.0,1566.0,1567.449951171875,4001199,1567.449951171875,0.4821962947733918,0.47266407763449114,0.4804997934680436,0.44319201238975264,0.07525053033375552,0.44319201238975264
2023-02-14,1584.699951171875,1596.0,1578.1500244140625,1593.25,5043736,1593.25,0.46621182586094867,0.4713761646164135,0.49583492604060597,0.47642665268641987,0.09485751867464096,0.47642665268641987
2023-02-15,1584.0,1599.0,1576.0,1597.050048828125,3465747,1597.050048828125,0.46530220770386616,0.47523990367064645,0.49312127639676384,0.48132173086064534,0.06518028714708321,0.48132173086064534
2023-02-16,1600.0,1614.449951171875,1597.8499755859375,1601.800048828125,4290289,1601.800048828125,0.48609493025097467,0.495138096913568,0.5206991857818501,0.4874404999552634,0.08068744457225888,0.4874404999552634
2023-02-17,1594.0,1595.0,1575.5,1583.800048828125,2857734,1583.800048828125,0.478297659295809,0.4700882515983359,0.4924902022503278,0.46425358549144746,0.05374538958267372,0.46425358549144746
2023-02-20,1584.949951171875,1603.0,1582.5,1592.449951171875,2417716,1592.449951171875,0.4665367121507472,0.48039155574295694,0.501325240300432,0.4753960602561637,0.045469973174642415,0.4753960602561637
2023-02-21,1598.699951171875,1601.6500244140625,1576.0,1579.5,2723288,1579.5,0.4844054580896686,0.4786529046117411,0.49312127639676384,0.45871442635989373,0.05121686430781183,0.45871442635989373
2023-02-22,1563.0,1575.0,1555.300048828125,1561.800048828125,3656244,1561.800048828125,0.43801175936078623,0.44432999123678324,0.46699486836264764,0.4359140233690057,0.06876296330915098,0.4359140233690057
2023-02-23,1569.8499755859375,1569.8499755859375,1548.1500244140625,1550.699951171875,4766854,1550.699951171875,0.4469136119740903,0.43769720775049453,0.45797047725444534,0.4216153003192572,0.089650200233376,0.4216153003192572
2023-02-24,1560.0,1569.0,1545.0,1550.6500244140625,2790986,1550.6500244140625,0.4341131238832034,0.43660251312831744,0.4539946793177312,0.4215509865713209,0.052490060267956426,0.4215509865713209
2023-02-27,1540.0,1540.0,1502.0,1509.300048828125,4920268,1509.300048828125,0.40812222069931775,0.3992530356040661,0.3997223027242343,0.36828552284954247,0.09253545659293792,0.36828552284954247
2023-02-28,1515.5999755859375,1524.0,1481.300048828125,1487.550048828125,9679811,1487.550048828125,0.37641328708780053,0.378646427314824,0.3735958946901181,0.34026800120576484,0.18204815888450446,0.34026800120576484
2023-03-01,1492.4000244140625,1500.8499755859375,1481.5,1496.050048828125,5125043,1496.050048828125,0.34626390284884667,0.3488312095031379,0.37384826272035787,0.3512173774803446,0.09638665903228041,0.3512173774803446
2023-03-02,1485.0,1488.5999755859375,1467.300048828125,1472.1500244140625,4644499,1472.1500244140625,0.33664723694363224,0.3330542750316869,0.3559258185899098,0.3204302762707901,0.08734907033731569,0.3204302762707901
2023-03-03,1486.75,1489.800048828125,1473.0,1479.300048828125,4615015,1479.300048828125,0.3389214409722222,0.3345998649829468,0.3631200022309457,0.3296406654098492,0.08679456489123304,0.3296406654098492
2023-03-06,1494.550048828125,1520.4000244140625,1493.1500244140625,1507.449951171875,6561742,1507.449951171875,0.3490579566682911,0.37400997189293345,0.38855232114648425,0.36590229751036607,0.12340665020991898,0.36590229751036607
2023-03-08,1490.550048828125,1496.0,1481.0999755859375,1492.699951171875,4137080,1492.699951171875,0.34385977603151396,0.34258486280865025,0.37334337258904177,0.3469019092691835,0.07780604364671022,0.3469019092691835
2023-03-09,1495.0,1498.3499755859375,1474.5999755859375,1480.4000244140625,5104656,1480.4000244140625,0.34964268853557506,0.3456114269579438,0.36513940868537365,0.33105761206670575,0.09600324082141055,0.33105761206670575
2023-03-10,1460.0,1474.300048828125,1457.6500244140625,1471.550048828125,3699580,1471.550048828125,0.3041586079637752,0.31463721320274346,0.3437460567495275,0.31965741057126174,0.06957798325255886,0.31965741057126174
2023-03-13,1464.199951171875,1478.300048828125,1428.0,1435.0999755859375,8798403,1435.0999755859375,0.3096166341780377,0.319788865275054,0.3063233290517048,0.2727038144342379,0.1654715228710458,0.2727038144342379
2023-03-14,1441.0,1448.3499755859375,1411.0,1420.0,7402784,1420.0,0.27946724993908384,0.28121577605406217,0.28486680807288045,0.25325260097219116,0.13922412305567405,0.25325260097219116
2023-03-15,1438.0,1442.8499755859375,1416.8499755859375,1419.6500244140625,7556182,1419.6500244140625,0.275568614461501,0.2741322544546352,0.29225034477201445,0.2528017757513269,0.142109078503313,0.2528017757513269
2023-03-16,1417.800048828125,1417.800048828125,1398.699951171875,1404.0999755859375,7323117,1404.0999755859375,0.24931786570012995,0.24187012768135724,0.26934232244221995,0.2327707950798882,0.13772582617014067,0.2327707950798882
2023-03-17,1430.0,1442.9000244140625,1411.4000244140625,1420.699951171875,9090018,1420.699951171875,0.26517225318794674,0.2741967129919169,0.28537169820419656,0.2541542514139197,0.1709559247723954,0.2541542514139197
2023-03-20,1419.699951171875,1419.699951171875,1384.8499755859375,1403.6500244140625,8221829,1403.6500244140625,0.25178687459389215,0.24431703664294907,0.25186159940010977,0.2321911851168238,0.15462789842830882,0.2321911851168238
